Call_Failure,Complains,Subscription_Length,Charge_Amount,Seconds_of_Use,Frequency_of_use,Frequency_of_SMS,Distinct_Called_Numbers,Age_Group,Tariff_Plan,Status,Age,Customer_Value,Churn
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
25.0,1.0,38.0,0.0,955.0,53.0,24.0,18.0,3.0,1.0,2.0,30.0,136.32,1.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
4.0,0.0,36.0,0.0,2590.0,52.0,166.0,20.0,2.0,1.0,1.0,25.0,865.89,0.0
1.0,0.0,35.0,0.0,1553.0,19.0,0.0,2.0,3.0,1.0,1.0,30.0,62.88,0.0
27.0,0.0,43.0,4.0,15140.0,231.0,62.0,33.0,3.0,1.0,1.0,30.0,862.84,0.0
4.0,0.0,35.0,0.0,8210.0,105.0,116.0,26.0,3.0,1.0,1.0,30.0,796.6,0.0
11.0,0.0,39.0,0.0,1148.0,19.0,15.0,4.0,3.0,1.0,2.0,30.0,106.68,1.0
0.0,0.0,24.0,0.0,1073.0,32.0,14.0,63.0,4.0,1.0,1.0,45.0,62.625,0.0
0.0,0.0,36.0,0.0,1068.0,15.0,0.0,3.0,3.0,1.0,1.0,30.0,43.32,0.0
0.0,0.0,35.0,0.0,958.0,14.0,0.0,6.0,3.0,1.0,1.0,30.0,38.88,0.0
6.0,0.0,36.0,2.0,4810.0,87.0,16.0,38.0,3.0,1.0,1.0,30.0,259.88,0.0
16.0,0.0,29.0,0.0,15170.0,222.0,0.0,63.0,2.0,1.0,1.0,25.0,692.64,0.0
0.0,0.0,36.0,0.0,2190.0,11.0,455.0,5.0,3.0,1.0,1.0,30.0,1908.04,0.0
10.0,0.0,37.0,0.0,2695.0,37.0,7.0,3.0,3.0,1.0,2.0,30.0,137.28,1.0
8.0,0.0,37.0,0.0,2263.0,59.0,350.0,21.0,3.0,1.0,1.0,30.0,1492.88,0.0
6.0,0.0,36.0,0.0,935.0,18.0,10.0,6.0,3.0,1.0,2.0,30.0,78.12,0.0
6.0,0.0,37.0,1.0,3585.0,82.0,57.0,30.0,3.0,1.0,1.0,30.0,374.68,0.0
0.0,0.0,36.0,0.0,12868.0,153.0,0.0,27.0,3.0,1.0,1.0,30.0,520.84,0.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
14.0,0.0,40.0,1.0,14268.0,176.0,16.0,49.0,3.0,1.0,1.0,30.0,641.76,0.0
5.0,0.0,35.0,0.0,305.0,6.0,7.0,2.0,4.0,1.0,2.0,45.0,25.275,1.0
16.0,1.0,43.0,0.0,2723.0,68.0,26.0,24.0,3.0,1.0,2.0,30.0,215.64,0.0
15.0,0.0,39.0,1.0,2758.0,66.0,366.0,26.0,3.0,1.0,1.0,30.0,1576.96,0.0
0.0,0.0,33.0,0.0,1170.0,37.0,22.0,15.0,3.0,1.0,2.0,30.0,136.28,0.0
6.0,1.0,31.0,0.0,5333.0,84.0,8.0,17.0,2.0,1.0,1.0,25.0,279.765,1.0
3.0,0.0,37.0,0.0,2278.0,52.0,0.0,29.0,1.0,1.0,1.0,15.0,128.15,0.0
30.0,0.0,44.0,4.0,15400.0,235.0,69.0,38.0,3.0,1.0,1.0,30.0,901.4,0.0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
6.0,0.0,34.0,1.0,5963.0,91.0,7.0,8.0,3.0,1.0,1.0,30.0,270.16,0.0
18.0,0.0,40.0,2.0,4270.0,89.0,48.0,33.0,3.0,1.0,1.0,30.0,366.36,0.0
8.0,0.0,38.0,0.0,4370.0,71.0,5.0,17.0,3.0,1.0,1.0,30.0,197.64,0.0
13.0,0.0,39.0,2.0,4733.0,99.0,17.0,30.0,3.0,1.0,1.0,30.0,261.28,0.0
0.0,0.0,21.0,0.0,930.0,28.0,176.0,5.0,2.0,2.0,1.0,25.0,835.11,0.0
0.0,0.0,16.0,0.0,1390.0,20.0,21.0,12.0,2.0,1.0,1.0,25.0,157.95,0.0
4.0,0.0,36.0,0.0,1228.0,17.0,30.0,19.0,4.0,1.0,2.0,45.0,106.125,1.0
8.0,0.0,38.0,0.0,7698.0,127.0,359.0,41.0,2.0,1.0,1.0,25.0,1967.625,0.0
5.0,0.0,36.0,1.0,6213.0,99.0,21.0,25.0,2.0,1.0,1.0,25.0,378.54,0.0
9.0,0.0,40.0,1.0,11645.0,162.0,22.0,52.0,4.0,1.0,1.0,45.0,350.175,0.0
6.0,0.0,37.0,0.0,1853.0,50.0,338.0,9.0,2.0,1.0,1.0,25.0,1606.635,0.0
0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
11.0,0.0,40.0,0.0,1890.0,31.0,15.0,13.0,2.0,1.0,2.0,25.0,153.945,0.0
12.0,0.0,42.0,2.0,3165.0,61.0,192.0,29.0,2.0,1.0,1.0,25.0,1009.17,0.0
0.0,0.0,32.0,0.0,2535.0,16.0,0.0,12.0,3.0,1.0,1.0,30.0,102.04,0.0
4.0,0.0,37.0,0.0,3488.0,55.0,0.0,35.0,1.0,1.0,1.0,15.0,194.865,0.0
4.0,0.0,38.0,0.0,2360.0,39.0,285.0,18.0,3.0,1.0,1.0,30.0,1235.96,0.0
14.0,0.0,38.0,0.0,15675.0,182.0,125.0,28.0,2.0,1.0,1.0,25.0,1276.065,0.0
19.0,0.0,31.0,7.0,10435.0,87.0,0.0,41.0,4.0,1.0,1.0,45.0,263.05,0.0
14.0,0.0,40.0,2.0,5898.0,100.0,36.0,28.0,2.0,1.0,1.0,25.0,431.91,1.0
6.0,0.0,38.0,0.0,5918.0,95.0,7.0,12.0,3.0,1.0,1.0,30.0,268.52,0.0
2.0,0.0,40.0,1.0,1748.0,27.0,10.0,10.0,4.0,1.0,1.0,45.0,69.375,0.0
14.0,0.0,40.0,2.0,5898.0,100.0,36.0,28.0,2.0,1.0,1.0,25.0,431.91,1.0
19.0,0.0,33.0,8.0,10255.0,85.0,0.0,37.0,5.0,1.0,1.0,55.0,155.1,0.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
5.0,0.0,40.0,1.0,6680.0,94.0,197.0,31.0,3.0,1.0,1.0,30.0,1058.96,0.0
0.0,0.0,31.0,0.0,2055.0,27.0,270.0,15.0,3.0,1.0,1.0,30.0,1163.28,0.0
9.0,0.0,39.0,1.0,3103.0,69.0,10.0,33.0,2.0,1.0,1.0,25.0,187.74,0.0
0.0,0.0,36.0,0.0,2088.0,52.0,0.0,31.0,1.0,1.0,1.0,15.0,117.7,0.0
8.0,0.0,26.0,1.0,3935.0,72.0,16.0,23.0,3.0,1.0,1.0,30.0,224.28,0.0
1.0,0.0,33.0,0.0,3885.0,57.0,0.0,10.0,2.0,1.0,1.0,25.0,177.39,0.0
6.0,0.0,39.0,2.0,6615.0,91.0,184.0,25.0,3.0,1.0,1.0,30.0,1004.24,0.0
2.0,0.0,38.0,0.0,2555.0,49.0,178.0,25.0,2.0,1.0,1.0,25.0,918.18,0.0
20.0,0.0,40.0,4.0,4680.0,98.0,60.0,45.0,3.0,1.0,1.0,30.0,431.12,0.0
6.0,0.0,35.0,0.0,3355.0,70.0,0.0,22.0,2.0,1.0,1.0,25.0,154.125,0.0
0.0,0.0,30.0,0.0,1828.0,42.0,0.0,25.0,1.0,1.0,1.0,15.0,102.85,0.0
5.0,0.0,38.0,0.0,933.0,13.0,16.0,6.0,4.0,1.0,2.0,45.0,63.65,1.0
3.0,0.0,39.0,0.0,1848.0,33.0,11.0,11.0,3.0,1.0,1.0,30.0,119.24,0.0
7.0,0.0,38.0,1.0,4515.0,83.0,2.0,25.0,3.0,1.0,1.0,30.0,191.92,0.0
0.0,0.0,12.0,1.0,1182.0,19.0,1.0,6.0,3.0,1.0,1.0,30.0,52.04,1.0
7.0,0.0,35.0,0.0,2338.0,55.0,361.0,25.0,2.0,1.0,1.0,25.0,1732.185,0.0
16.0,0.0,17.0,1.0,6392.0,141.0,85.0,42.0,2.0,2.0,1.0,25.0,676.485,0.0
0.0,0.0,36.0,0.0,133.0,2.0,0.0,2.0,3.0,1.0,2.0,30.0,5.4,1.0
4.0,0.0,44.0,0.0,4283.0,98.0,0.0,19.0,3.0,1.0,1.0,30.0,229.64,0.0
10.0,0.0,40.0,2.0,4083.0,91.0,14.0,32.0,3.0,1.0,1.0,30.0,222.96,0.0
24.0,1.0,32.0,3.0,15670.0,233.0,0.0,82.0,2.0,1.0,1.0,25.0,715.635,0.0
0.0,1.0,36.0,0.0,628.0,7.0,9.0,4.0,4.0,1.0,2.0,45.0,38.375,1.0
5.0,0.0,33.0,1.0,6545.0,82.0,178.0,22.0,3.0,1.0,1.0,30.0,977.08,0.0
8.0,0.0,41.0,1.0,6673.0,79.0,116.0,41.0,2.0,1.0,1.0,25.0,825.84,0.0
0.0,0.0,25.0,0.0,1010.0,30.0,186.0,9.0,2.0,2.0,1.0,25.0,883.8,0.0
13.0,0.0,43.0,2.0,6978.0,85.0,123.0,43.0,2.0,1.0,1.0,25.0,871.335,0.0
13.0,0.0,39.0,4.0,7450.0,130.0,289.0,40.0,3.0,2.0,1.0,30.0,1459.2,0.0
1.0,0.0,35.0,0.0,1548.0,44.0,331.0,7.0,2.0,1.0,1.0,25.0,1561.14,0.0
15.0,1.0,42.0,0.0,2653.0,52.0,51.0,37.0,4.0,1.0,2.0,45.0,195.125,1.0
7.0,0.0,35.0,0.0,2393.0,57.0,354.0,22.0,2.0,1.0,1.0,25.0,1703.25,0.0
21.0,0.0,33.0,0.0,765.0,46.0,7.0,14.0,2.0,1.0,2.0,25.0,67.995,1.0
0.0,0.0,12.0,1.0,1182.0,19.0,1.0,6.0,3.0,1.0,1.0,30.0,52.04,1.0
10.0,0.0,40.0,0.0,2150.0,58.0,56.0,27.0,3.0,1.0,2.0,30.0,312.32,0.0
0.0,0.0,34.0,0.0,2595.0,19.0,0.0,14.0,3.0,1.0,1.0,30.0,104.56,0.0
3.0,0.0,39.0,1.0,2840.0,28.0,8.0,15.0,3.0,1.0,1.0,30.0,146.72,0.0
5.0,0.0,40.0,1.0,6413.0,75.0,109.0,36.0,2.0,1.0,1.0,25.0,782.46,0.0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
8.0,0.0,41.0,1.0,6673.0,79.0,116.0,41.0,2.0,1.0,1.0,25.0,825.84,0.0
8.0,0.0,35.0,1.0,8810.0,115.0,137.0,41.0,3.0,1.0,1.0,30.0,905.0,0.0
21.0,0.0,19.0,2.0,6697.0,147.0,92.0,44.0,2.0,2.0,1.0,25.0,721.98,0.0
14.0,0.0,40.0,2.0,3890.0,87.0,30.0,27.0,3.0,1.0,1.0,30.0,279.08,0.0
10.0,0.0,23.0,0.0,620.0,23.0,0.0,3.0,2.0,1.0,2.0,25.0,28.935,0.0
14.0,0.0,40.0,2.0,3890.0,87.0,30.0,27.0,3.0,1.0,1.0,30.0,279.08,0.0
7.0,0.0,40.0,1.0,2475.0,44.0,283.0,17.0,3.0,1.0,1.0,30.0,1232.76,0.0
12.0,0.0,40.0,1.0,14078.0,175.0,7.0,46.0,3.0,1.0,1.0,30.0,598.12,0.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
0.0,0.0,36.0,0.0,1478.0,24.0,0.0,3.0,3.0,1.0,1.0,30.0,60.08,0.0
2.0,0.0,32.0,0.0,4255.0,73.0,0.0,19.0,3.0,1.0,1.0,30.0,173.12,0.0
11.0,0.0,36.0,1.0,5628.0,97.0,17.0,21.0,2.0,1.0,1.0,25.0,334.125,1.0
10.0,0.0,38.0,1.0,2568.0,66.0,391.0,28.0,3.0,1.0,1.0,30.0,1669.36,0.0
4.0,0.0,38.0,0.0,900.0,15.0,22.0,11.0,3.0,1.0,2.0,30.0,124.6,0.0
6.0,0.0,40.0,0.0,2735.0,57.0,183.0,27.0,2.0,1.0,1.0,25.0,949.14,0.0
5.0,0.0,42.0,2.0,598.0,14.0,19.0,8.0,5.0,1.0,1.0,55.0,37.68,0.0
10.0,0.0,25.0,0.0,1225.0,32.0,19.0,13.0,2.0,1.0,1.0,25.0,142.065,0.0
17.0,0.0,39.0,4.0,7623.0,91.0,136.0,54.0,2.0,2.0,1.0,25.0,959.13,0.0
5.0,0.0,39.0,0.0,305.0,6.0,7.0,2.0,2.0,1.0,2.0,25.0,45.495,1.0
2.0,0.0,36.0,0.0,1260.0,39.0,20.0,22.0,3.0,1.0,2.0,30.0,131.96,0.0
13.0,0.0,44.0,3.0,4900.0,91.0,19.0,31.0,3.0,1.0,1.0,30.0,275.64,0.0
17.0,0.0,21.0,1.0,9193.0,181.0,88.0,46.0,5.0,1.0,1.0,55.0,272.61,0.0
11.0,0.0,39.0,2.0,6778.0,78.0,113.0,39.0,2.0,1.0,1.0,25.0,817.02,0.0
6.0,0.0,38.0,1.0,2605.0,42.0,287.0,18.0,3.0,1.0,1.0,30.0,1253.88,0.0
4.0,0.0,36.0,0.0,1933.0,48.0,1.0,15.0,3.0,1.0,2.0,30.0,83.24,0.0
0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
11.0,0.0,40.0,0.0,1615.0,30.0,41.0,25.0,3.0,1.0,2.0,30.0,229.8,0.0
1.0,0.0,34.0,0.0,2840.0,22.0,0.0,14.0,3.0,1.0,1.0,30.0,114.48,0.0
2.0,0.0,38.0,1.0,2905.0,26.0,474.0,5.0,3.0,1.0,1.0,30.0,2013.24,0.0
12.0,0.0,39.0,1.0,15545.0,185.0,155.0,32.0,2.0,1.0,1.0,25.0,1405.35,0.0
7.0,0.0,40.0,1.0,5623.0,91.0,7.0,17.0,3.0,1.0,1.0,30.0,256.56,0.0
11.0,0.0,39.0,0.0,1148.0,19.0,15.0,4.0,3.0,1.0,2.0,30.0,106.68,1.0
10.0,0.0,42.0,2.0,6985.0,100.0,204.0,33.0,3.0,1.0,1.0,30.0,1099.4,0.0
8.0,0.0,36.0,1.0,3335.0,29.0,16.0,19.0,3.0,1.0,1.0,30.0,198.56,0.0
11.0,0.0,27.0,1.0,930.0,28.0,7.0,2.0,2.0,1.0,1.0,25.0,74.61,0.0
7.0,0.0,38.0,0.0,13773.0,169.0,0.0,44.0,3.0,1.0,1.0,30.0,557.68,0.0
8.0,0.0,40.0,2.0,7928.0,139.0,423.0,49.0,3.0,1.0,1.0,30.0,2014.68,0.0
2.0,0.0,31.0,0.0,825.0,16.0,29.0,4.0,4.0,1.0,2.0,45.0,93.525,0.0
1.0,0.0,32.0,0.0,7508.0,121.0,376.0,42.0,2.0,1.0,1.0,25.0,2035.305,0.0
21.0,0.0,17.0,3.0,9838.0,187.0,101.0,57.0,5.0,1.0,1.0,55.0,301.875,0.0
3.0,0.0,36.0,1.0,6528.0,75.0,133.0,39.0,2.0,1.0,1.0,25.0,895.635,0.0
16.0,0.0,40.0,4.0,5420.0,99.0,30.0,42.0,3.0,1.0,1.0,30.0,340.76,0.0
4.0,0.0,33.0,0.0,2685.0,35.0,2.0,14.0,2.0,1.0,2.0,25.0,131.4,1.0
12.0,0.0,40.0,1.0,14078.0,175.0,7.0,46.0,3.0,1.0,1.0,30.0,598.12,0.0
19.0,0.0,17.0,1.0,9427.0,178.0,89.0,45.0,5.0,1.0,1.0,55.0,277.575,0.0
3.0,0.0,39.0,0.0,990.0,19.0,0.0,10.0,2.0,1.0,2.0,25.0,45.405,0.0
8.0,0.0,36.0,0.0,3715.0,79.0,27.0,26.0,3.0,1.0,1.0,30.0,259.76,0.0
1.0,0.0,35.0,0.0,6223.0,68.0,92.0,32.0,2.0,1.0,1.0,25.0,697.095,0.0
10.0,0.0,34.0,0.0,3695.0,80.0,22.0,24.0,3.0,1.0,1.0,30.0,239.0,0.0
0.0,0.0,7.0,0.0,4085.0,34.0,208.0,8.0,3.0,1.0,1.0,30.0,996.76,0.0
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,30.0,0.0,1.0
16.0,0.0,41.0,3.0,4195.0,94.0,71.0,34.0,3.0,1.0,1.0,30.0,455.56,0.0
11.0,0.0,37.0,5.0,7385.0,128.0,310.0,39.0,3.0,2.0,1.0,30.0,1540.52,0.0
3.0,0.0,23.0,0.0,335.0,16.0,0.0,3.0,2.0,1.0,2.0,25.0,15.795,0.0
22.0,0.0,23.0,2.0,9498.0,187.0,95.0,48.0,5.0,1.0,1.0,55.0,287.775,0.0
9.0,0.0,33.0,1.0,15530.0,178.0,142.0,26.0,2.0,1.0,1.0,25.0,1345.86,0.0
1.0,0.0,32.0,0.0,4130.0,75.0,0.0,19.0,3.0,1.0,1.0,30.0,168.2,0.0
3.0,0.0,38.0,2.0,453.0,9.0,2.0,1.0,5.0,1.0,1.0,55.0,9.93,0.0
0.0,0.0,31.0,0.0,6480.0,91.0,7.0,20.0,4.0,1.0,1.0,45.0,181.775,0.0
14.0,0.0,38.0,2.0,4798.0,76.0,22.0,50.0,1.0,1.0,1.0,15.0,389.07,0.0
5.0,0.0,14.0,2.0,2737.0,40.0,33.0,20.0,3.0,1.0,1.0,30.0,243.08,0.0
5.0,0.0,25.0,1.0,3470.0,64.0,10.0,23.0,3.0,1.0,1.0,30.0,181.36,0.0
1.0,0.0,30.0,0.0,1665.0,38.0,30.0,19.0,3.0,1.0,2.0,30.0,188.12,0.0
14.0,0.0,38.0,0.0,3410.0,53.0,48.0,22.0,3.0,1.0,2.0,30.0,330.52,1.0
23.0,1.0,37.0,0.0,910.0,51.0,24.0,21.0,2.0,1.0,2.0,25.0,151.245,1.0
16.0,0.0,34.0,7.0,10130.0,87.0,0.0,40.0,4.0,1.0,1.0,45.0,255.425,0.0
0.0,0.0,37.0,0.0,875.0,14.0,0.0,11.0,2.0,1.0,2.0,25.0,40.005,1.0
10.0,0.0,40.0,1.0,6898.0,83.0,119.0,42.0,2.0,1.0,1.0,25.0,849.645,0.0
9.0,0.0,43.0,1.0,13773.0,175.0,8.0,45.0,3.0,1.0,1.0,30.0,589.92,0.0
7.0,0.0,38.0,0.0,13773.0,169.0,0.0,44.0,3.0,1.0,1.0,30.0,557.68,0.0
16.0,0.0,36.0,3.0,9240.0,119.0,140.0,40.0,3.0,1.0,1.0,30.0,934.36,0.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,55.0,0.0,0.0
5.0,0.0,42.0,0.0,888.0,17.0,24.0,10.0,4.0,1.0,2.0,45.0,82.625,1.0
9.0,0.0,39.0,2.0,8890.0,117.0,147.0,45.0,3.0,1.0,1.0,30.0,948.28,0.0
12.0,0.0,15.0,0.0,8932.0,171.0,73.0,40.0,4.0,1.0,1.0,45.0,410.075,0.0
0.0,0.0,31.0,0.0,2420.0,10.0,0.0,8.0,3.0,1.0,1.0,30.0,97.2,0.0
9.0,0.0,12.0,0.0,5908.0,127.0,67.0,35.0,1.0,2.0,1.0,15.0,700.425,0.0
3.0,0.0,34.0,0.0,2280.0,37.0,275.0,14.0,3.0,1.0,1.0,30.0,1192.68,0.0
0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
2.0,0.0,18.0,0.0,1695.0,26.0,28.0,14.0,2.0,1.0,1.0,25.0,203.445,0.0
1.0,0.0,35.0,0.0,5498.0,83.0,0.0,6.0,2.0,1.0,1.0,25.0,251.145,0.0
7.0,0.0,40.0,0.0,2148.0,60.0,360.0,23.0,3.0,1.0,1.0,30.0,1528.32,0.0
0.0,0.0,37.0,0.0,1263.0,20.0,0.0,8.0,4.0,1.0,1.0,45.0,32.075,0.0
12.0,1.0,32.0,0.0,5738.0,96.0,16.0,20.0,2.0,1.0,1.0,25.0,334.53,1.0
6.0,0.0,36.0,1.0,3145.0,28.0,7.0,16.0,3.0,1.0,1.0,30.0,154.92,0.0
10.0,0.0,34.0,0.0,3395.0,46.0,10.0,14.0,3.0,1.0,2.0,30.0,177.64,1.0
5.0,0.0,20.0,1.0,1400.0,22.0,14.0,2.0,2.0,1.0,1.0,25.0,126.99,0.0
2.0,0.0,36.0,0.0,13468.0,163.0,0.0,42.0,3.0,1.0,1.0,30.0,545.24,0.0
8.0,0.0,38.0,1.0,6690.0,86.0,161.0,24.0,3.0,1.0,1.0,30.0,915.04,0.0
12.0,0.0,44.0,2.0,4775.0,93.0,17.0,31.0,3.0,1.0,1.0,30.0,262.72,0.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
8.0,0.0,40.0,1.0,2698.0,64.0,9.0,35.0,2.0,1.0,1.0,25.0,164.79,0.0
12.0,0.0,40.0,2.0,4820.0,89.0,9.0,27.0,3.0,1.0,1.0,30.0,232.36,0.0
4.0,0.0,42.0,1.0,3050.0,31.0,491.0,12.0,3.0,1.0,1.0,30.0,2087.24,0.0
20.0,0.0,41.0,0.0,3253.0,71.0,23.0,19.0,4.0,1.0,2.0,45.0,140.6,0.0
25.0,0.0,37.0,2.0,15025.0,219.0,22.0,28.0,3.0,1.0,1.0,30.0,697.76,0.0
8.0,0.0,39.0,1.0,7813.0,133.0,391.0,45.0,3.0,1.0,1.0,30.0,1881.84,0.0
0.0,0.0,33.0,0.0,7143.0,118.0,372.0,39.0,2.0,1.0,1.0,25.0,2000.745,0.0
12.0,0.0,34.0,5.0,9530.0,77.0,0.0,25.0,4.0,1.0,1.0,45.0,240.175,0.0
14.0,1.0,41.0,0.0,2658.0,66.0,47.0,23.0,4.0,1.0,2.0,45.0,185.6,0.0
5.0,0.0,35.0,0.0,1855.0,45.0,47.0,23.0,3.0,1.0,2.0,30.0,264.0,0.0
10.0,0.0,28.0,2.0,2025.0,47.0,201.0,11.0,3.0,2.0,1.0,30.0,886.88,0.0
4.0,0.0,29.0,2.0,6965.0,110.0,263.0,32.0,2.0,2.0,1.0,25.0,1501.875,0.0
2.0,0.0,33.0,0.0,6420.0,84.0,176.0,22.0,3.0,1.0,1.0,30.0,964.16,0.0
3.0,0.0,34.0,0.0,3015.0,25.0,473.0,4.0,3.0,1.0,1.0,30.0,2013.6,0.0
0.0,0.0,36.0,0.0,1455.0,23.0,257.0,1.0,3.0,1.0,1.0,30.0,1087.12,0.0
15.0,0.0,42.0,3.0,4880.0,92.0,14.0,29.0,4.0,1.0,1.0,45.0,159.3,0.0
0.0,0.0,34.0,1.0,1963.0,29.0,14.0,19.0,3.0,1.0,1.0,30.0,135.68,0.0
3.0,0.0,39.0,1.0,11240.0,150.0,14.0,49.0,3.0,1.0,1.0,30.0,511.6,0.0
7.0,0.0,37.0,2.0,3220.0,25.0,479.0,5.0,3.0,1.0,1.0,30.0,2045.8,0.0
0.0,0.0,37.0,0.0,8.0,4.0,4.0,5.0,3.0,1.0,2.0,30.0,16.48,1.0
7.0,0.0,35.0,0.0,2393.0,57.0,354.0,22.0,2.0,1.0,1.0,25.0,1703.25,0.0
