Call_Failure,Complains,Subscription_Length,Charge_Amount,Seconds_of_Use,Frequency_of_use,Frequency_of_SMS,Distinct_Called_Numbers,Age_Group,Tariff_Plan,Status,Age,Customer_Value,Churn
4.0,0.0,33.0,0.0,3290.0,68.0,14.0,21.0,2.0,1.0,1.0,25.0,214.11,0.0
0.0,0.0,36.0,1.0,338.0,4.0,4.0,2.0,5.0,1.0,1.0,55.0,11.13,0.0
0.0,0.0,28.0,0.0,600.0,6.0,24.0,5.0,4.0,1.0,2.0,45.0,75.15,0.0
4.0,0.0,34.0,3.0,6720.0,113.0,269.0,33.0,2.0,2.0,1.0,25.0,1517.985,0.0
12.0,0.0,39.0,0.0,13963.0,169.0,7.0,42.0,3.0,1.0,1.0,30.0,593.28,0.0
8.0,0.0,37.0,0.0,1970.0,50.0,45.0,22.0,3.0,1.0,2.0,30.0,260.8,0.0
13.0,0.0,32.0,6.0,10070.0,84.0,0.0,38.0,4.0,1.0,1.0,45.0,253.85,0.0
0.0,0.0,30.0,0.0,2395.0,45.0,158.0,17.0,2.0,1.0,1.0,25.0,820.8,0.0
8.0,0.0,41.0,2.0,365.0,9.0,12.0,4.0,3.0,1.0,1.0,30.0,62.96,1.0
5.0,0.0,37.0,0.0,1120.0,17.0,7.0,11.0,2.0,1.0,2.0,25.0,82.665,0.0
5.0,0.0,36.0,1.0,305.0,6.0,7.0,2.0,5.0,1.0,1.0,55.0,15.165,0.0
20.0,0.0,36.0,2.0,14835.0,219.0,47.0,30.0,3.0,1.0,1.0,30.0,790.16,0.0
0.0,0.0,31.0,0.0,6115.0,78.0,169.0,20.0,3.0,1.0,1.0,30.0,923.72,0.0
8.0,0.0,40.0,1.0,2698.0,64.0,9.0,35.0,2.0,1.0,1.0,25.0,164.79,0.0
4.0,0.0,37.0,0.0,6118.0,65.0,87.0,22.0,2.0,1.0,1.0,25.0,669.735,0.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,55.0,0.0,0.0
4.0,0.0,39.0,2.0,3210.0,33.0,515.0,12.0,4.0,1.0,1.0,45.0,1368.575,0.0
8.0,0.0,39.0,1.0,7813.0,133.0,391.0,45.0,3.0,1.0,1.0,30.0,1881.84,0.0
13.0,0.0,17.0,3.0,3043.0,45.0,7.0,17.0,3.0,1.0,1.0,30.0,151.52,0.0
8.0,0.0,38.0,1.0,6690.0,86.0,161.0,24.0,3.0,1.0,1.0,30.0,915.04,0.0
5.0,0.0,34.0,0.0,755.0,10.0,7.0,4.0,3.0,1.0,2.0,30.0,58.6,0.0
4.0,0.0,27.0,1.0,1315.0,36.0,193.0,11.0,2.0,2.0,1.0,25.0,929.295,0.0
5.0,0.0,35.0,0.0,13593.0,161.0,0.0,39.0,3.0,1.0,1.0,30.0,550.16,0.0
12.0,0.0,39.0,4.0,7405.0,102.0,214.0,43.0,3.0,1.0,1.0,30.0,1156.28,0.0
34.0,1.0,36.0,0.0,1970.0,64.0,31.0,19.0,3.0,2.0,2.0,30.0,205.36,1.0
8.0,0.0,39.0,1.0,7813.0,133.0,391.0,45.0,3.0,1.0,1.0,30.0,1881.84,0.0
9.0,0.0,37.0,0.0,8515.0,111.0,123.0,28.0,3.0,1.0,1.0,30.0,837.04,0.0
0.0,0.0,39.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,25.0,13.5,1.0
12.0,0.0,37.0,0.0,2643.0,61.0,368.0,27.0,3.0,1.0,1.0,30.0,1580.16,0.0
1.0,0.0,14.0,2.0,2357.0,38.0,15.0,14.0,3.0,1.0,1.0,30.0,155.8,0.0
4.0,0.0,39.0,0.0,918.0,15.0,28.0,19.0,3.0,1.0,2.0,30.0,149.32,0.0
0.0,0.0,36.0,0.0,6798.0,116.0,359.0,43.0,2.0,1.0,1.0,25.0,1926.63,0.0
0.0,1.0,3.0,0.0,1228.0,9.0,0.0,1.0,2.0,1.0,1.0,25.0,55.665,1.0
1.0,0.0,35.0,0.0,2590.0,53.0,200.0,25.0,2.0,1.0,1.0,25.0,1018.935,0.0
7.0,0.0,19.0,0.0,1885.0,26.0,7.0,12.0,2.0,1.0,1.0,25.0,117.495,0.0
2.0,0.0,41.0,0.0,628.0,13.0,17.0,5.0,4.0,1.0,2.0,45.0,58.525,1.0
0.0,0.0,32.0,0.0,2100.0,29.0,270.0,12.0,3.0,1.0,1.0,30.0,1165.16,0.0
14.0,0.0,36.0,3.0,7800.0,114.0,29.0,24.0,5.0,1.0,1.0,55.0,162.21,0.0
11.0,0.0,38.0,1.0,3085.0,59.0,182.0,25.0,2.0,1.0,1.0,25.0,960.48,0.0
8.0,0.0,39.0,1.0,7813.0,133.0,391.0,45.0,3.0,1.0,1.0,30.0,1881.84,0.0
9.0,0.0,38.0,1.0,2895.0,58.0,173.0,22.0,2.0,1.0,1.0,25.0,911.385,0.0
19.0,0.0,42.0,3.0,4140.0,91.0,44.0,32.0,3.0,1.0,1.0,30.0,345.24,0.0
0.0,0.0,34.0,0.0,3223.0,75.0,0.0,23.0,2.0,1.0,1.0,25.0,148.41,0.0
13.0,0.0,38.0,2.0,12175.0,165.0,19.0,47.0,4.0,1.0,1.0,45.0,356.0,0.0
11.0,0.0,38.0,3.0,4623.0,98.0,30.0,45.0,3.0,1.0,1.0,30.0,308.84,0.0
16.0,0.0,39.0,1.0,4908.0,77.0,9.0,35.0,1.0,1.0,1.0,15.0,323.675,0.0
16.0,0.0,13.0,1.0,9158.0,175.0,70.0,38.0,5.0,1.0,1.0,55.0,244.995,0.0
5.0,0.0,43.0,1.0,2393.0,64.0,10.0,34.0,2.0,1.0,1.0,25.0,155.565,0.0
8.0,0.0,39.0,0.0,1833.0,49.0,0.0,19.0,3.0,1.0,2.0,30.0,75.28,0.0
1.0,0.0,40.0,2.0,418.0,6.0,14.0,6.0,5.0,1.0,1.0,55.0,27.36,0.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
15.0,0.0,42.0,2.0,14138.0,178.0,12.0,48.0,3.0,1.0,1.0,30.0,620.64,0.0
5.0,0.0,38.0,0.0,2583.0,59.0,11.0,36.0,1.0,1.0,1.0,15.0,205.81,0.0
1.0,0.0,33.0,0.0,2725.0,16.0,0.0,10.0,3.0,1.0,1.0,30.0,109.64,0.0
12.0,0.0,41.0,3.0,4935.0,95.0,41.0,31.0,4.0,1.0,1.0,45.0,228.25,0.0
9.0,0.0,36.0,0.0,15370.0,176.0,118.0,26.0,2.0,1.0,1.0,25.0,1230.57,0.0
3.0,0.0,13.0,1.0,1443.0,23.0,8.0,11.0,3.0,1.0,1.0,30.0,90.64,1.0
10.0,0.0,33.0,6.0,9420.0,76.0,0.0,40.0,4.0,1.0,1.0,45.0,237.4,0.0
18.0,0.0,32.0,0.0,765.0,47.0,41.0,19.0,3.0,1.0,2.0,30.0,196.48,1.0
8.0,0.0,39.0,0.0,1420.0,25.0,21.0,8.0,3.0,1.0,2.0,30.0,141.8,0.0
18.0,0.0,43.0,3.0,9375.0,131.0,159.0,49.0,3.0,1.0,1.0,30.0,1016.24,0.0
4.0,0.0,35.0,0.0,15180.0,176.0,143.0,28.0,2.0,1.0,1.0,25.0,1334.52,0.0
5.0,0.0,21.0,1.0,3270.0,57.0,7.0,19.0,3.0,1.0,1.0,30.0,161.08,0.0
6.0,0.0,36.0,1.0,14068.0,173.0,14.0,57.0,3.0,1.0,1.0,30.0,625.64,0.0
23.0,0.0,19.0,2.0,6887.0,148.0,101.0,47.0,2.0,2.0,1.0,25.0,771.075,0.0
19.0,0.0,25.0,1.0,15690.0,230.0,0.0,74.0,2.0,1.0,1.0,25.0,716.4,0.0
5.0,0.0,33.0,0.0,4515.0,77.0,0.0,24.0,3.0,1.0,1.0,30.0,183.68,0.0
18.0,0.0,38.0,2.0,6123.0,104.0,33.0,26.0,2.0,1.0,1.0,25.0,428.715,0.0
9.0,0.0,29.0,2.0,1620.0,42.0,200.0,13.0,3.0,2.0,1.0,30.0,866.48,0.0
0.0,0.0,29.0,0.0,3413.0,70.0,0.0,25.0,2.0,1.0,1.0,25.0,156.735,0.0
14.0,0.0,36.0,2.0,9520.0,126.0,145.0,41.0,3.0,1.0,1.0,30.0,965.84,0.0
2.0,0.0,38.0,0.0,7103.0,122.0,366.0,45.0,3.0,1.0,1.0,30.0,1753.0,0.0
6.0,0.0,12.0,3.0,2662.0,44.0,22.0,16.0,3.0,1.0,1.0,30.0,196.24,0.0
4.0,0.0,35.0,0.0,15180.0,176.0,143.0,28.0,2.0,1.0,1.0,25.0,1334.52,0.0
17.0,0.0,42.0,2.0,2603.0,63.0,20.0,21.0,4.0,1.0,1.0,45.0,116.65,0.0
0.0,0.0,37.0,0.0,613.0,9.0,21.0,17.0,2.0,1.0,2.0,25.0,122.49,0.0
2.0,0.0,34.0,0.0,1773.0,37.0,18.0,26.0,3.0,1.0,2.0,30.0,144.4,1.0
0.0,0.0,40.0,0.0,193.0,7.0,11.0,7.0,2.0,1.0,2.0,25.0,58.5,0.0
4.0,0.0,38.0,1.0,3095.0,27.0,483.0,8.0,3.0,1.0,1.0,30.0,2056.88,0.0
9.0,0.0,37.0,0.0,4775.0,76.0,23.0,15.0,2.0,1.0,1.0,25.0,321.795,0.0
2.0,0.0,25.0,0.0,3225.0,61.0,8.0,23.0,3.0,1.0,1.0,30.0,163.44,0.0
32.0,0.0,43.0,4.0,15625.0,239.0,72.0,39.0,3.0,1.0,1.0,30.0,922.56,0.0
0.0,0.0,35.0,0.0,2760.0,65.0,0.0,26.0,2.0,1.0,1.0,25.0,127.125,0.0
5.0,0.0,38.0,0.0,305.0,6.0,7.0,2.0,5.0,1.0,1.0,55.0,15.165,0.0
0.0,0.0,23.0,0.0,2320.0,45.0,0.0,6.0,3.0,1.0,1.0,30.0,94.6,0.0
7.0,0.0,20.0,1.0,2000.0,32.0,35.0,16.0,3.0,1.0,1.0,30.0,221.28,0.0
7.0,0.0,38.0,2.0,11580.0,160.0,43.0,51.0,4.0,1.0,1.0,45.0,401.0,0.0
0.0,0.0,36.0,0.0,405.0,8.0,6.0,6.0,2.0,1.0,2.0,25.0,45.585,0.0
0.0,0.0,30.0,0.0,2475.0,13.0,0.0,10.0,3.0,1.0,1.0,30.0,99.52,0.0
6.0,0.0,29.0,0.0,1748.0,47.0,41.0,73.0,4.0,1.0,1.0,45.0,147.375,0.0
10.0,0.0,42.0,0.0,2318.0,56.0,18.0,21.0,3.0,1.0,2.0,30.0,166.96,0.0
2.0,0.0,36.0,0.0,1260.0,39.0,20.0,22.0,3.0,1.0,2.0,30.0,131.96,0.0
15.0,0.0,44.0,3.0,7023.0,87.0,123.0,40.0,3.0,1.0,1.0,30.0,776.4,0.0
4.0,0.0,26.0,0.0,1568.0,39.0,30.0,68.0,4.0,1.0,1.0,45.0,115.175,0.0
15.0,0.0,43.0,1.0,2713.0,70.0,374.0,30.0,3.0,1.0,1.0,30.0,1607.32,0.0
0.0,0.0,36.0,0.0,1455.0,23.0,257.0,1.0,3.0,1.0,1.0,30.0,1087.12,0.0
0.0,0.0,16.0,0.0,1390.0,20.0,21.0,12.0,2.0,1.0,1.0,25.0,157.95,0.0
12.0,0.0,31.0,0.0,780.0,27.0,20.0,11.0,3.0,1.0,2.0,30.0,112.28,0.0
0.0,0.0,34.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,55.0,9.0,0.0
0.0,0.0,22.0,0.0,210.0,15.0,0.0,11.0,2.0,1.0,1.0,25.0,10.125,0.0
0.0,0.0,8.0,1.0,4200.0,40.0,240.0,12.0,3.0,1.0,1.0,30.0,1129.6,0.0
6.0,0.0,27.0,0.0,1000.0,28.0,22.0,15.0,2.0,1.0,1.0,25.0,145.26,0.0
0.0,0.0,34.0,0.0,1363.0,19.0,0.0,4.0,3.0,1.0,1.0,30.0,55.28,0.0
17.0,0.0,42.0,1.0,2938.0,74.0,377.0,31.0,3.0,1.0,1.0,30.0,1628.48,0.0
17.0,0.0,32.0,0.0,245.0,36.0,0.0,17.0,2.0,1.0,2.0,25.0,12.645,1.0
10.0,0.0,40.0,2.0,4630.0,88.0,0.0,24.0,3.0,1.0,1.0,30.0,188.72,0.0
7.0,1.0,36.0,0.0,2023.0,41.0,32.0,31.0,3.0,1.0,1.0,30.0,210.56,1.0
24.0,0.0,38.0,9.0,10550.0,98.0,0.0,41.0,5.0,1.0,1.0,55.0,159.72,0.0
0.0,0.0,40.0,0.0,2168.0,54.0,5.0,35.0,1.0,1.0,1.0,15.0,149.71,0.0
0.0,0.0,35.0,0.0,6195.0,80.0,179.0,24.0,3.0,1.0,1.0,30.0,967.0,0.0
6.0,0.0,30.0,1.0,7090.0,97.0,13.0,23.0,4.0,1.0,1.0,45.0,212.175,0.0
0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,30.0,0.0,1.0
0.0,0.0,24.0,0.0,520.0,4.0,14.0,1.0,4.0,1.0,2.0,45.0,48.1,0.0
2.0,0.0,36.0,0.0,13468.0,163.0,0.0,42.0,3.0,1.0,1.0,30.0,545.24,0.0
18.0,0.0,41.0,2.0,14788.0,186.0,15.0,46.0,3.0,1.0,1.0,30.0,658.96,0.0
9.0,0.0,37.0,0.0,8515.0,111.0,123.0,28.0,3.0,1.0,1.0,30.0,837.04,0.0
18.0,0.0,40.0,0.0,3143.0,70.0,36.0,34.0,3.0,1.0,2.0,30.0,272.52,0.0
3.0,0.0,41.0,1.0,1668.0,31.0,8.0,7.0,4.0,1.0,1.0,45.0,62.475,0.0
2.0,0.0,42.0,0.0,498.0,13.0,18.0,9.0,2.0,1.0,2.0,25.0,103.995,0.0
0.0,0.0,24.0,0.0,520.0,4.0,14.0,1.0,4.0,1.0,2.0,45.0,48.1,0.0
4.0,0.0,26.0,0.0,1568.0,39.0,30.0,68.0,4.0,1.0,1.0,45.0,115.175,0.0
12.0,0.0,37.0,1.0,4180.0,87.0,33.0,26.0,3.0,1.0,1.0,30.0,302.68,0.0
0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
0.0,0.0,30.0,0.0,7203.0,115.0,369.0,40.0,2.0,1.0,1.0,25.0,1989.81,0.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
12.0,0.0,39.0,0.0,13963.0,169.0,7.0,42.0,3.0,1.0,1.0,30.0,593.28,0.0
7.0,0.0,39.0,0.0,900.0,14.0,7.0,6.0,2.0,1.0,2.0,25.0,72.63,0.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,30.0,0.0,1.0
2.0,0.0,36.0,0.0,1743.0,47.0,0.0,12.0,3.0,1.0,2.0,30.0,71.6,0.0
1.0,0.0,37.0,0.0,5728.0,95.0,32.0,14.0,3.0,1.0,1.0,30.0,360.92,0.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
23.0,0.0,19.0,2.0,6887.0,148.0,101.0,47.0,2.0,2.0,1.0,25.0,771.075,0.0
10.0,0.0,38.0,0.0,4198.0,66.0,1.0,35.0,1.0,1.0,1.0,15.0,240.02,0.0
3.0,0.0,31.0,0.0,3893.0,54.0,0.0,32.0,1.0,1.0,1.0,15.0,217.085,0.0
1.0,0.0,33.0,1.0,6540.0,94.0,12.0,22.0,4.0,1.0,1.0,45.0,195.85,0.0
0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,45.0,0.0,0.0
11.0,0.0,29.0,1.0,1305.0,34.0,29.0,17.0,2.0,1.0,1.0,25.0,190.755,0.0
5.0,0.0,38.0,1.0,3778.0,85.0,7.0,30.0,3.0,1.0,1.0,30.0,182.52,0.0
4.0,0.0,31.0,0.0,3145.0,22.0,0.0,15.0,3.0,1.0,1.0,30.0,126.68,0.0
4.0,0.0,38.0,0.0,2360.0,39.0,285.0,18.0,3.0,1.0,1.0,30.0,1235.96,0.0
3.0,0.0,40.0,1.0,3798.0,84.0,12.0,32.0,3.0,1.0,1.0,30.0,203.28,0.0
13.0,0.0,43.0,2.0,3775.0,88.0,40.0,29.0,3.0,1.0,1.0,30.0,314.52,0.0
6.0,0.0,40.0,0.0,3973.0,62.0,4.0,37.0,2.0,1.0,1.0,25.0,199.575,0.0
4.0,0.0,36.0,1.0,6905.0,91.0,187.0,24.0,3.0,1.0,1.0,30.0,1027.84,0.0
9.0,0.0,42.0,2.0,11465.0,160.0,19.0,48.0,4.0,1.0,1.0,45.0,338.125,0.0
9.0,0.0,13.0,0.0,8873.0,168.0,68.0,38.0,4.0,1.0,1.0,45.0,396.025,0.0
0.0,0.0,33.0,0.0,1253.0,27.0,2.0,29.0,3.0,1.0,2.0,30.0,59.2,1.0
13.0,0.0,41.0,0.0,1725.0,31.0,28.0,10.0,3.0,1.0,2.0,30.0,182.24,0.0
6.0,0.0,38.0,0.0,5918.0,95.0,7.0,12.0,3.0,1.0,1.0,30.0,268.52,0.0
9.0,0.0,34.0,2.0,7495.0,108.0,22.0,22.0,5.0,1.0,1.0,55.0,147.045,0.0
1.0,0.0,39.0,0.0,305.0,9.0,0.0,10.0,3.0,1.0,2.0,30.0,12.56,0.0
3.0,0.0,36.0,0.0,4065.0,65.0,0.0,15.0,2.0,1.0,1.0,25.0,185.85,0.0
17.0,0.0,46.0,3.0,5080.0,99.0,24.0,33.0,4.0,1.0,1.0,45.0,189.475,0.0
5.0,0.0,36.0,0.0,305.0,6.0,7.0,2.0,2.0,1.0,2.0,25.0,45.495,1.0
22.0,0.0,31.0,0.0,1250.0,51.0,30.0,30.0,2.0,1.0,2.0,25.0,193.545,1.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
11.0,0.0,29.0,1.0,1305.0,34.0,29.0,17.0,2.0,1.0,1.0,25.0,190.755,0.0
7.0,0.0,40.0,0.0,1015.0,20.0,20.0,10.0,3.0,1.0,2.0,30.0,121.4,0.0
8.0,0.0,41.0,2.0,11545.0,156.0,21.0,51.0,4.0,1.0,1.0,45.0,345.025,0.0
3.0,0.0,36.0,0.0,7393.0,121.0,352.0,39.0,2.0,1.0,1.0,25.0,1922.13,0.0
0.0,0.0,34.0,0.0,1438.0,43.0,327.0,22.0,2.0,1.0,1.0,25.0,1538.145,0.0
7.0,0.0,33.0,3.0,7385.0,107.0,35.0,37.0,5.0,1.0,1.0,55.0,164.88,0.0
6.0,0.0,36.0,0.0,935.0,18.0,10.0,6.0,3.0,1.0,2.0,30.0,78.12,0.0
18.0,0.0,31.0,0.0,650.0,41.0,9.0,15.0,2.0,1.0,2.0,25.0,71.595,1.0
7.0,0.0,36.0,0.0,4138.0,63.0,0.0,33.0,1.0,1.0,1.0,15.0,231.055,0.0
0.0,0.0,32.0,0.0,2345.0,15.0,0.0,9.0,3.0,1.0,1.0,30.0,94.4,0.0
10.0,0.0,13.0,3.0,4755.0,49.0,227.0,14.0,3.0,1.0,1.0,30.0,1100.16,0.0
10.0,0.0,34.0,0.0,3395.0,46.0,10.0,14.0,3.0,1.0,2.0,30.0,177.64,1.0
0.0,0.0,38.0,0.0,750.0,16.0,4.0,14.0,2.0,1.0,2.0,25.0,52.47,0.0
5.0,0.0,40.0,0.0,825.0,19.0,11.0,7.0,3.0,1.0,2.0,30.0,77.76,0.0
3.0,0.0,37.0,0.0,7508.0,127.0,384.0,43.0,2.0,1.0,1.0,25.0,2071.575,0.0
0.0,0.0,38.0,0.0,1793.0,48.0,0.0,18.0,1.0,1.0,1.0,15.0,101.255,0.0
1.0,0.0,34.0,1.0,4013.0,86.0,16.0,41.0,2.0,1.0,1.0,25.0,256.455,0.0
2.0,0.0,35.0,0.0,2073.0,30.0,1.0,4.0,3.0,1.0,1.0,30.0,88.12,0.0
3.0,0.0,28.0,1.0,910.0,31.0,175.0,13.0,2.0,2.0,1.0,25.0,829.845,0.0
5.0,0.0,38.0,0.0,305.0,6.0,7.0,2.0,5.0,1.0,1.0,55.0,15.165,0.0
7.0,0.0,38.0,1.0,4023.0,88.0,9.0,30.0,3.0,1.0,1.0,30.0,200.44,0.0
4.0,0.0,33.0,0.0,2685.0,35.0,2.0,14.0,2.0,1.0,2.0,25.0,131.4,1.0
10.0,0.0,37.0,0.0,2453.0,60.0,359.0,24.0,3.0,1.0,1.0,30.0,1536.52,0.0
0.0,0.0,29.0,0.0,10900.0,138.0,0.0,39.0,3.0,1.0,1.0,30.0,441.52,0.0
1.0,0.0,25.0,0.0,1255.0,33.0,188.0,9.0,2.0,2.0,1.0,25.0,903.96,0.0
15.0,0.0,36.0,6.0,7870.0,132.0,299.0,50.0,3.0,2.0,1.0,30.0,1516.08,0.0
3.0,1.0,29.0,0.0,2605.0,33.0,0.0,10.0,2.0,1.0,2.0,25.0,118.71,1.0
0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,1.0
7.0,0.0,38.0,0.0,1123.0,14.0,25.0,9.0,4.0,1.0,2.0,45.0,90.925,1.0
0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,30.0,0.0,1.0
13.0,0.0,30.0,0.0,880.0,33.0,21.0,12.0,2.0,1.0,2.0,25.0,135.585,0.0
0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0,0.0,0.0
5.0,0.0,32.0,4.0,7260.0,120.0,285.0,46.0,2.0,2.0,1.0,25.0,1614.6,0.0
4.0,0.0,36.0,0.0,7913.0,132.0,385.0,41.0,2.0,1.0,1.0,25.0,2094.525,0.0
0.0,0.0,22.0,0.0,2805.0,49.0,0.0,17.0,3.0,1.0,1.0,30.0,114.16,0.0
0.0,0.0,37.0,0.0,213.0,6.0,8.0,5.0,5.0,1.0,1.0,55.0,15.285,0.0
1.0,0.0,31.0,0.0,4065.0,59.0,0.0,14.0,2.0,1.0,1.0,25.0,185.58,0.0
5.0,0.0,34.0,1.0,2438.0,54.0,7.0,29.0,1.0,1.0,1.0,15.0,175.56,0.0
5.0,0.0,34.0,1.0,1893.0,29.0,7.0,4.0,4.0,1.0,1.0,45.0,65.55,0.0
9.0,0.0,37.0,0.0,2383.0,50.0,66.0,35.0,4.0,1.0,2.0,45.0,225.825,1.0
11.0,0.0,11.0,4.0,5295.0,56.0,243.0,27.0,3.0,2.0,1.0,30.0,1186.04,0.0
27.0,1.0,33.0,0.0,1555.0,57.0,37.0,32.0,3.0,1.0,2.0,30.0,212.48,1.0
5.0,0.0,32.0,0.0,11465.0,148.0,3.0,46.0,3.0,1.0,1.0,30.0,476.52,0.0
2.0,0.0,35.0,0.0,4095.0,71.0,0.0,19.0,3.0,1.0,1.0,30.0,166.64,0.0
9.0,0.0,40.0,1.0,2665.0,45.0,292.0,20.0,3.0,1.0,1.0,30.0,1276.4,0.0
11.0,0.0,35.0,0.0,3235.0,44.0,11.0,16.0,3.0,1.0,2.0,30.0,175.16,1.0
7.0,0.0,13.0,0.0,8628.0,165.0,66.0,38.0,4.0,1.0,1.0,45.0,384.825,0.0
2.0,0.0,38.0,0.0,2170.0,38.0,276.0,15.0,3.0,1.0,1.0,30.0,1192.32,0.0
18.0,0.0,38.0,2.0,6123.0,104.0,33.0,26.0,2.0,1.0,1.0,25.0,428.715,0.0
