Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
23.0,2.0,0.0,0.0,0.0,1.0,107.44964391980902,8.0,16.0,9.0,1720.0,1.0,29.0,1.0
23.0,2.0,3.0,0.0,0.0,0.0,29.619972019493908,11.0,0.0,1.0,1229.0,1.0,39.0,1.0
33.0,3.0,4.0,0.0,0.0,0.0,464.49853340233113,57.0,93.0,139.0,7338.0,1.0,35.0,1.0
29.0,3.0,9.0,2.0,0.0,1.0,98.99891747335327,9.0,26.0,41.0,1631.0,1.0,33.0,1.0
25.0,2.0,0.0,0.0,0.0,0.0,1312.396351926057,7.0,45.0,28.0,2150.0,1.0,12.0,1.0
47.0,5.0,2.0,0.0,0.0,0.0,207.2579089994843,17.0,0.0,112.0,6660.0,1.0,39.0,1.0
24.0,2.0,3.0,1.0,0.0,0.0,349.8474449357997,21.0,56.0,49.0,7348.0,1.0,28.0,1.0
27.0,2.0,0.0,0.0,0.0,1.0,1572.5327120580287,39.0,125.0,122.0,5656.0,1.0,29.0,1.0
30.0,3.0,4.0,0.0,0.0,1.0,690.8020187187562,25.0,19.0,89.0,4532.0,1.0,24.0,1.0
42.0,4.0,2.0,0.0,0.0,0.0,24.310004389115218,7.0,0.0,28.0,573.0,1.0,22.0,1.0
21.0,2.0,0.0,0.0,0.0,0.0,1.7805140283716268,17.0,8.0,41.0,1851.0,1.0,36.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,104.30052813662698,8.0,20.0,206.0,53.0,1.0,8.0,1.0
36.0,3.0,1.0,0.0,0.0,0.0,405.3984783259911,36.0,38.0,152.0,7565.0,1.0,35.0,1.0
53.0,5.0,3.0,2.0,0.0,0.0,1224.1902923493149,44.0,479.0,83.0,3760.0,1.0,40.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,166.9051451218439,14.0,83.0,19.0,498.0,1.0,15.0,1.0
23.0,2.0,3.0,0.0,0.0,0.0,406.5826072784832,41.0,107.0,133.0,5624.0,1.0,34.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,289.9766671902844,11.0,95.0,75.0,1896.0,1.0,38.0,2.0
28.0,3.0,2.0,0.0,0.0,0.0,91.80833597124382,7.0,3.0,102.0,3001.0,1.0,34.0,2.0
33.0,3.0,3.0,6.0,0.0,0.0,552.2650326622149,18.0,60.0,105.0,3461.0,1.0,37.0,1.0
26.0,2.0,6.0,1.0,0.0,1.0,390.5886816195872,6.0,56.0,85.0,2895.0,1.0,37.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,46.40564986636081,12.0,9.0,45.0,590.0,1.0,43.0,1.0
30.0,3.0,5.0,6.0,0.0,0.0,634.5819516832495,45.0,14.0,108.0,5913.0,1.0,35.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,251.5354783447055,4.0,151.0,98.0,194.0,1.0,28.0,1.0
52.0,5.0,1.0,0.0,0.0,0.0,437.45431056081566,21.0,52.0,101.0,7584.0,1.0,24.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,549.9165741180537,7.0,219.0,185.0,239.0,1.0,34.0,1.0
22.0,2.0,3.0,0.0,0.0,0.0,1695.1068168136264,58.0,346.0,137.0,6045.0,1.0,15.0,1.0
30.0,3.0,12.0,3.0,0.0,0.0,61.31523954473337,14.0,1.0,72.0,3579.0,1.0,33.0,1.0
32.0,3.0,3.0,1.0,0.0,0.0,606.2590239854396,26.0,122.0,84.0,4899.0,1.0,31.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,25.176589761796052,15.0,1.0,12.0,301.0,1.0,20.0,1.0
32.0,3.0,24.0,7.0,0.0,0.0,769.4722912009638,40.0,494.0,146.0,13717.0,1.0,32.0,1.0
27.0,3.0,3.0,1.0,0.0,0.0,494.65646378340244,23.0,8.0,99.0,4569.0,1.0,28.0,1.0
19.0,1.0,1.0,0.0,0.0,0.0,35.62681716349602,7.0,2.0,18.0,610.0,1.0,40.0,1.0
45.0,4.0,0.0,1.0,0.0,0.0,429.76327327888356,18.0,22.0,79.0,5921.0,1.0,47.0,1.0
26.0,2.0,1.0,1.0,0.0,0.0,53.071581041503826,14.0,1.0,33.0,980.0,1.0,35.0,1.0
29.0,3.0,0.0,0.0,0.0,1.0,683.7951644311235,35.0,4.0,144.0,9920.0,1.0,35.0,1.0
28.0,3.0,1.0,0.0,0.0,1.0,519.2907273148896,17.0,72.0,103.0,4103.0,1.0,25.0,1.0
31.0,3.0,4.0,1.0,0.0,0.0,222.31268873418722,34.0,11.0,105.0,2075.0,1.0,38.0,1.0
34.0,3.0,0.0,0.0,0.0,0.0,26.72776882698727,5.0,4.0,11.0,416.0,1.0,27.0,1.0
19.0,1.0,9.0,1.0,0.0,0.0,1470.3998960219162,29.0,209.0,125.0,7394.0,1.0,17.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,1.4909863308411373,9.0,0.0,4.0,907.0,1.0,25.0,1.0
38.0,4.0,13.0,0.0,0.0,0.0,0.06844498061881181,16.0,1.0,28.0,1279.0,1.0,27.0,1.0
28.0,3.0,2.0,0.0,0.0,0.0,76.43101384610857,38.0,0.0,137.0,5632.0,1.0,26.0,1.0
41.0,4.0,1.0,1.0,0.0,1.0,511.75431996534996,23.0,115.0,36.0,3607.0,1.0,31.0,1.0
22.0,2.0,6.0,1.0,0.0,0.0,168.0784422432565,12.0,20.0,37.0,2551.0,1.0,33.0,1.0
47.0,5.0,1.0,0.0,0.0,0.0,1009.3739456528558,15.0,118.0,56.0,3839.0,1.0,14.0,1.0
28.0,3.0,29.0,9.0,0.0,0.0,1678.1756438876912,66.0,2.0,206.0,4023.0,1.0,43.0,1.0
30.0,3.0,2.0,2.0,0.0,0.0,865.8677436926446,27.0,259.0,105.0,7308.0,1.0,43.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,14.928536898567463,4.0,0.0,20.0,1046.0,1.0,40.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,124.73981446442339,12.0,0.0,76.0,4824.0,1.0,17.0,1.0
30.0,3.0,0.0,1.0,0.0,0.0,232.48600464680803,22.0,25.0,84.0,2807.0,1.0,21.0,1.0
32.0,3.0,4.0,4.0,0.0,0.0,152.67053853633902,13.0,115.0,21.0,475.0,1.0,35.0,1.0
22.0,2.0,4.0,1.0,0.0,0.0,449.6303255310418,19.0,58.0,28.0,665.0,1.0,29.0,1.0
22.0,2.0,6.0,1.0,0.0,0.0,142.98558762010512,22.0,27.0,87.0,1111.0,1.0,39.0,1.0
25.0,2.0,5.0,2.0,0.0,1.0,7.20875244705708,10.0,5.0,86.0,441.0,1.0,31.0,2.0
31.0,3.0,0.0,0.0,0.0,0.0,46.5456390512548,5.0,4.0,114.0,144.0,1.0,22.0,1.0
36.0,3.0,1.0,3.0,0.0,0.0,125.73755558843601,14.0,13.0,46.0,2434.0,1.0,29.0,2.0
34.0,3.0,0.0,0.0,0.0,0.0,245.70601525095353,20.0,79.0,99.0,3766.0,1.0,37.0,1.0
27.0,2.0,1.0,0.0,0.0,0.0,387.9725316971628,3.0,94.0,24.0,537.0,1.0,36.0,1.0
16.0,3.0,0.0,0.0,0.0,0.0,10.171884402540208,1.0,0.0,37.0,1950.0,1.0,21.0,1.0
28.0,3.0,2.0,0.0,0.0,0.0,78.7787300816904,22.0,0.0,89.0,5114.0,1.0,37.0,1.0
27.0,3.0,8.0,5.0,0.0,0.0,505.61730932242455,41.0,74.0,131.0,4814.0,1.0,11.0,1.0
22.0,2.0,1.0,3.0,0.0,1.0,99.68646688354569,19.0,4.0,33.0,2662.0,1.0,41.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,15.392994318411908,6.0,0.0,80.0,60.0,1.0,25.0,1.0
28.0,3.0,1.0,1.0,0.0,0.0,144.99803874875278,40.0,6.0,132.0,7380.0,1.0,34.0,1.0
43.0,4.0,0.0,1.0,0.0,0.0,151.78820360167893,15.0,64.0,58.0,1883.0,1.0,17.0,1.0
31.0,3.0,11.0,5.0,0.0,0.0,1962.5451243515658,48.0,457.0,148.0,12394.0,1.0,36.0,1.0
47.0,5.0,9.0,6.0,0.0,0.0,460.5211383570423,33.0,81.0,120.0,7090.0,1.0,43.0,1.0
35.0,3.0,1.0,1.0,0.0,1.0,131.34035310764395,27.0,74.0,29.0,2346.0,1.0,27.0,1.0
45.0,4.0,1.0,0.0,0.0,0.0,110.62753613927227,2.0,22.0,241.0,821.0,1.0,27.0,1.0
44.0,4.0,3.0,5.0,0.0,0.0,42.39348588701096,15.0,2.0,37.0,1320.0,1.0,32.0,1.0
54.0,5.0,1.0,2.0,0.0,0.0,145.32968786081443,22.0,1.0,83.0,6313.0,1.0,24.0,1.0
17.0,4.0,0.0,0.0,0.0,0.0,5.964840770054689,15.0,0.0,85.0,3351.0,1.0,30.0,1.0
26.0,2.0,1.0,4.0,0.0,0.0,1338.846702204427,30.0,242.0,111.0,7484.0,1.0,42.0,1.0
27.0,2.0,6.0,4.0,0.0,0.0,588.9882467525836,31.0,128.0,62.0,1717.0,1.0,38.0,1.0
20.0,1.0,1.0,0.0,0.0,0.0,41.81753090326533,16.0,0.0,89.0,3726.0,1.0,45.0,1.0
20.0,1.0,0.0,0.0,1.0,1.0,641.8969579609652,21.0,24.0,94.0,3961.0,1.0,31.0,1.0
32.0,3.0,5.0,1.0,0.0,0.0,445.1376100824391,51.0,44.0,113.0,5180.0,1.0,9.0,2.0
30.0,3.0,1.0,0.0,0.0,0.0,468.02172306455304,25.0,64.0,110.0,4988.0,1.0,20.0,1.0
18.0,4.0,0.0,3.0,0.0,0.0,243.50050848079303,15.0,1.0,77.0,4745.0,1.0,26.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,388.13275778927726,28.0,34.0,110.0,4524.0,1.0,29.0,1.0
31.0,3.0,15.0,0.0,0.0,0.0,295.6928529075692,13.0,1.0,88.0,5442.0,1.0,25.0,1.0
41.0,4.0,0.0,0.0,0.0,0.0,9.711253533920408,5.0,0.0,44.0,2282.0,1.0,42.0,1.0
35.0,3.0,2.0,0.0,0.0,1.0,1013.010954104377,24.0,44.0,129.0,14685.0,1.0,27.0,1.0
41.0,4.0,2.0,3.0,0.0,0.0,215.47022299202516,52.0,4.0,154.0,15306.0,1.0,15.0,1.0
32.0,3.0,1.0,1.0,0.0,0.0,478.382234682021,32.0,45.0,77.0,4786.0,1.0,35.0,1.0
31.0,3.0,6.0,2.0,0.0,0.0,76.88761229436511,23.0,23.0,63.0,2039.0,1.0,29.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,7.488677100706711,6.0,0.0,173.0,111.0,1.0,35.0,1.0
28.0,3.0,10.0,1.0,0.0,0.0,101.03090109849894,42.0,1.0,164.0,12053.0,1.0,38.0,1.0
42.0,4.0,3.0,2.0,0.0,1.0,752.9554726042494,70.0,159.0,141.0,4220.0,1.0,38.0,1.0
20.0,1.0,2.0,2.0,0.0,0.0,265.9922875877968,19.0,135.0,65.0,601.0,1.0,37.0,1.0
23.0,2.0,1.0,1.0,0.0,0.0,959.6619434431498,33.0,213.0,89.0,3774.0,1.0,34.0,1.0
30.0,3.0,0.0,1.0,0.0,0.0,1220.8807172343631,38.0,211.0,120.0,13402.0,1.0,14.0,1.0
37.0,4.0,3.0,1.0,0.0,1.0,1047.0707940352886,40.0,51.0,120.0,8695.0,1.0,28.0,1.0
37.0,3.0,10.0,2.0,0.0,0.0,140.5024807047227,61.0,8.0,151.0,6028.0,1.0,34.0,1.0
33.0,3.0,4.0,1.0,0.0,0.0,171.69574569784822,71.0,18.0,148.0,9015.0,1.0,25.0,1.0
23.0,2.0,2.0,0.0,0.0,1.0,105.68740890935808,14.0,37.0,13.0,56.0,1.0,32.0,1.0
28.0,3.0,15.0,1.0,0.0,1.0,1.4265752819886526,9.0,0.0,10.0,861.0,1.0,43.0,1.0
16.0,5.0,12.0,2.0,0.0,0.0,737.4154866414244,43.0,170.0,122.0,9527.0,1.0,3.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,9.028801787786513,26.0,1.0,51.0,759.0,1.0,28.0,1.0
24.0,2.0,9.0,0.0,0.0,1.0,200.13590819349048,12.0,63.0,38.0,1141.0,1.0,23.0,1.0
17.0,4.0,1.0,1.0,0.0,0.0,173.82703246966304,25.0,28.0,57.0,4163.0,1.0,44.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,158.89912386903197,16.0,33.0,40.0,1574.0,1.0,31.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,49.39046074157838,9.0,12.0,15.0,340.0,1.0,33.0,1.0
18.0,1.0,9.0,2.0,0.0,0.0,6.299253011371581,38.0,1.0,78.0,3200.0,1.0,47.0,1.0
22.0,2.0,7.0,1.0,0.0,0.0,20.483256373310276,31.0,7.0,31.0,2735.0,1.0,22.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,941.9946686480135,39.0,177.0,101.0,6418.0,1.0,25.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,314.38175025365007,25.0,92.0,103.0,3778.0,1.0,38.0,1.0
24.0,2.0,3.0,3.0,0.0,0.0,160.23097961126112,19.0,16.0,28.0,2240.0,1.0,41.0,1.0
40.0,4.0,0.0,0.0,0.0,0.0,2.5060000080047566,6.0,41.0,56.0,315.0,1.0,28.0,1.0
28.0,3.0,10.0,4.0,0.0,0.0,1010.2466275503865,68.0,304.0,111.0,3362.0,1.0,36.0,2.0
39.0,4.0,1.0,1.0,0.0,1.0,251.26110847916584,3.0,39.0,28.0,1969.0,1.0,40.0,1.0
35.0,3.0,2.0,0.0,0.0,0.0,82.81592089916616,16.0,7.0,43.0,2505.0,1.0,26.0,1.0
29.0,3.0,0.0,1.0,0.0,0.0,208.2527594915347,31.0,17.0,95.0,5153.0,1.0,35.0,1.0
42.0,4.0,8.0,4.0,0.0,0.0,1287.5716410727919,21.0,77.0,139.0,9985.0,1.0,24.0,2.0
37.0,4.0,6.0,0.0,0.0,0.0,8.290323975113976,35.0,0.0,148.0,7454.0,1.0,44.0,1.0
17.0,5.0,0.0,0.0,0.0,1.0,79.03336776618063,7.0,50.0,40.0,1763.0,1.0,27.0,1.0
18.0,1.0,3.0,0.0,0.0,1.0,83.67465405963615,28.0,2.0,76.0,806.0,1.0,35.0,1.0
21.0,2.0,2.0,0.0,0.0,0.0,1.8677380452654633,2.0,14.0,166.0,167.0,1.0,35.0,1.0
20.0,2.0,7.0,0.0,0.0,0.0,70.02528141974463,12.0,12.0,79.0,1454.0,1.0,25.0,1.0
31.0,3.0,3.0,4.0,0.0,1.0,625.1211650037336,12.0,10.0,30.0,5503.0,1.0,25.0,1.0
18.0,1.0,0.0,2.0,0.0,0.0,967.3418526684687,14.0,71.0,215.0,1693.0,1.0,10.0,1.0
46.0,4.0,2.0,3.0,0.0,0.0,352.36632222318207,23.0,198.0,61.0,2361.0,1.0,31.0,2.0
21.0,2.0,0.0,1.0,0.0,0.0,45.126540872640874,8.0,2.0,14.0,2579.0,1.0,40.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,138.53556399988224,13.0,9.0,12.0,1651.0,1.0,25.0,1.0
33.0,3.0,0.0,0.0,0.0,1.0,180.87793957175475,6.0,31.0,66.0,2832.0,1.0,31.0,1.0
20.0,1.0,8.0,0.0,0.0,1.0,541.5990634093332,34.0,57.0,95.0,4698.0,1.0,27.0,1.0
41.0,4.0,1.0,1.0,0.0,0.0,1133.3047257324097,22.0,78.0,93.0,11541.0,1.0,18.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,5.102024655028208,0.0,13.0,177.0,386.0,1.0,30.0,1.0
39.0,4.0,5.0,1.0,0.0,0.0,1595.4276559194006,49.0,271.0,192.0,11295.0,1.0,32.0,2.0
48.0,5.0,0.0,2.0,0.0,0.0,1417.2241907716461,50.0,117.0,137.0,14091.0,1.0,27.0,1.0
29.0,3.0,0.0,1.0,0.0,0.0,67.86243885410555,11.0,5.0,47.0,3576.0,1.0,12.0,1.0
27.0,3.0,1.0,0.0,0.0,0.0,10.265452705451478,5.0,3.0,102.0,453.0,1.0,38.0,1.0
26.0,2.0,1.0,1.0,0.0,0.0,69.71697349636048,19.0,156.0,183.0,89.0,1.0,31.0,1.0
24.0,2.0,0.0,1.0,0.0,0.0,264.77527882902467,0.0,22.0,115.0,1085.0,1.0,30.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,39.34534939121408,12.0,20.0,87.0,401.0,1.0,28.0,1.0
29.0,3.0,7.0,0.0,0.0,1.0,27.7325257437465,21.0,0.0,95.0,3341.0,1.0,30.0,1.0
34.0,3.0,1.0,0.0,0.0,1.0,134.02343822988502,29.0,1.0,152.0,9371.0,1.0,36.0,1.0
36.0,3.0,0.0,0.0,0.0,0.0,607.4268767311779,30.0,33.0,119.0,6113.0,1.0,27.0,2.0
36.0,3.0,1.0,0.0,0.0,0.0,161.93081532772928,12.0,27.0,25.0,1314.0,1.0,44.0,1.0
22.0,2.0,2.0,0.0,0.0,0.0,325.1550562390797,19.0,0.0,91.0,2989.0,1.0,31.0,1.0
34.0,3.0,1.0,1.0,0.0,0.0,262.85718129202235,22.0,1.0,73.0,5039.0,1.0,26.0,1.0
28.0,3.0,6.0,4.0,0.0,0.0,1637.1576956769525,44.0,148.0,110.0,9734.0,1.0,38.0,1.0
25.0,2.0,1.0,0.0,0.0,0.0,51.19659101993719,19.0,1.0,61.0,1899.0,1.0,44.0,1.0
24.0,2.0,2.0,0.0,0.0,0.0,23.437036503597348,15.0,1.0,40.0,1514.0,1.0,30.0,1.0
27.0,1.0,11.0,2.0,0.0,0.0,13.788103658153682,7.0,0.0,20.0,1457.0,1.0,37.0,1.0
20.0,2.0,1.0,0.0,0.0,0.0,115.41938153883666,18.0,11.0,46.0,1605.0,1.0,30.0,1.0
27.0,2.0,0.0,0.0,0.0,0.0,182.78721245053853,15.0,15.0,35.0,1198.0,1.0,14.0,1.0
28.0,3.0,1.0,1.0,0.0,0.0,54.099679102133706,35.0,1.0,13.0,126.0,1.0,36.0,1.0
28.0,3.0,7.0,0.0,0.0,0.0,159.9049762191701,19.0,14.0,51.0,2286.0,1.0,42.0,1.0
46.0,4.0,3.0,0.0,0.0,0.0,62.423133901943764,25.0,13.0,94.0,2976.0,1.0,33.0,1.0
54.0,5.0,6.0,4.0,0.0,0.0,522.271672389086,69.0,16.0,193.0,6852.0,1.0,34.0,2.0
49.0,5.0,1.0,0.0,0.0,0.0,838.4092980217833,34.0,170.0,141.0,11644.0,1.0,26.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,42.74379399616,13.0,6.0,84.0,645.0,1.0,27.0,1.0
33.0,3.0,7.0,1.0,0.0,1.0,700.3035222023873,10.0,35.0,67.0,6725.0,1.0,31.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,7.866910506121574,7.0,0.0,13.0,110.0,1.0,24.0,1.0
36.0,3.0,7.0,0.0,0.0,0.0,318.3427941027811,25.0,52.0,139.0,11568.0,1.0,26.0,1.0
44.0,4.0,1.0,0.0,0.0,0.0,40.672427292018426,10.0,0.0,36.0,2629.0,1.0,39.0,1.0
21.0,2.0,1.0,0.0,0.0,0.0,233.67503917495998,45.0,6.0,140.0,7083.0,1.0,19.0,1.0
25.0,2.0,0.0,1.0,0.0,0.0,224.31829481821705,33.0,9.0,77.0,2429.0,1.0,26.0,1.0
38.0,4.0,1.0,1.0,0.0,0.0,91.1865093413101,11.0,1.0,71.0,3111.0,1.0,32.0,1.0
34.0,3.0,0.0,3.0,0.0,0.0,48.90137352585099,3.0,4.0,26.0,337.0,1.0,25.0,1.0
39.0,4.0,3.0,0.0,0.0,0.0,122.291141106426,26.0,59.0,18.0,409.0,1.0,42.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,53.42514671188304,29.0,2.0,64.0,2973.0,1.0,22.0,1.0
20.0,2.0,0.0,0.0,0.0,0.0,118.38442188351108,10.0,13.0,208.0,802.0,1.0,19.0,1.0
47.0,5.0,4.0,1.0,0.0,1.0,1149.9562396143087,44.0,58.0,139.0,10619.0,2.0,32.0,1.0
17.0,3.0,0.0,1.0,0.0,0.0,120.93195495927101,9.0,14.0,1.0,916.0,1.0,29.0,1.0
22.0,2.0,3.0,2.0,0.0,0.0,134.36963190200774,50.0,5.0,140.0,10523.0,1.0,40.0,1.0
19.0,1.0,4.0,0.0,0.0,0.0,343.7638637811645,33.0,27.0,137.0,5796.0,1.0,36.0,2.0
28.0,3.0,0.0,0.0,0.0,0.0,5.511824164770663,5.0,0.0,214.0,558.0,1.0,30.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,453.2645286414768,32.0,9.0,86.0,5233.0,1.0,40.0,1.0
27.0,2.0,1.0,0.0,0.0,0.0,63.58832251687414,28.0,14.0,10.0,951.0,1.0,28.0,1.0
49.0,5.0,1.0,1.0,0.0,0.0,75.62279679868017,27.0,0.0,106.0,4773.0,1.0,32.0,1.0
38.0,4.0,0.0,2.0,0.0,0.0,611.7665060133173,23.0,76.0,43.0,2408.0,1.0,7.0,1.0
34.0,3.0,1.0,1.0,0.0,0.0,37.58542580397359,7.0,1.0,38.0,1915.0,1.0,38.0,1.0
41.0,4.0,1.0,3.0,0.0,0.0,311.8778844727976,8.0,24.0,45.0,4433.0,1.0,32.0,1.0
28.0,3.0,0.0,1.0,0.0,0.0,462.16909554137686,56.0,70.0,96.0,4730.0,1.0,22.0,1.0
39.0,4.0,2.0,2.0,0.0,0.0,93.34134159001128,10.0,3.0,42.0,2830.0,1.0,34.0,1.0
22.0,2.0,8.0,1.0,0.0,0.0,99.96746756737198,39.0,2.0,50.0,2278.0,1.0,25.0,1.0
45.0,4.0,1.0,1.0,0.0,0.0,155.66760246440833,20.0,2.0,133.0,5359.0,1.0,43.0,1.0
31.0,3.0,10.0,1.0,0.0,0.0,65.4117902322968,31.0,7.0,103.0,5002.0,1.0,36.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,224.24856647504782,10.0,31.0,5.0,1574.0,1.0,23.0,1.0
28.0,3.0,0.0,0.0,0.0,1.0,17.865676244265316,3.0,2.0,158.0,23.0,1.0,35.0,1.0
44.0,4.0,0.0,1.0,0.0,1.0,91.3802234516711,6.0,156.0,32.0,213.0,1.0,17.0,1.0
35.0,3.0,3.0,2.0,0.0,0.0,1370.4502379993562,54.0,93.0,165.0,14251.0,1.0,39.0,1.0
20.0,1.0,7.0,2.0,0.0,0.0,888.257701339254,20.0,30.0,138.0,8947.0,1.0,22.0,1.0
20.0,5.0,4.0,0.0,1.0,1.0,314.50676869040205,70.0,54.0,172.0,12472.0,1.0,42.0,1.0
21.0,2.0,2.0,0.0,0.0,0.0,522.1030052491767,44.0,36.0,167.0,6320.0,1.0,35.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,315.96669408358946,8.0,43.0,67.0,3604.0,1.0,17.0,1.0
26.0,2.0,9.0,0.0,0.0,1.0,319.4011894968262,20.0,20.0,141.0,4471.0,1.0,31.0,2.0
38.0,4.0,1.0,1.0,0.0,0.0,454.6132295505932,8.0,157.0,58.0,546.0,1.0,25.0,2.0
31.0,3.0,0.0,0.0,0.0,0.0,5.193792518424619,27.0,16.0,25.0,1012.0,1.0,30.0,1.0
36.0,3.0,0.0,0.0,0.0,0.0,132.26645374673188,16.0,3.0,44.0,3460.0,1.0,29.0,1.0
21.0,2.0,0.0,0.0,0.0,0.0,6.847307716010294,7.0,0.0,153.0,244.0,1.0,25.0,1.0
