Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
26.0,2.0,4.0,0.0,0.0,1.0,74.68224340071602,8.0,0.0,97.0,3458.0,1.0,46.0,1.0
20.0,1.0,7.0,0.0,0.0,0.0,29.752770767700305,39.0,3.0,59.0,1529.0,1.0,35.0,1.0
20.0,1.0,0.0,0.0,0.0,0.0,108.51631642983214,3.0,4.0,215.0,30.0,1.0,33.0,1.0
21.0,2.0,5.0,1.0,0.0,0.0,945.7185841646188,36.0,298.0,85.0,1722.0,1.0,5.0,1.0
43.0,4.0,1.0,1.0,0.0,0.0,405.5617390859326,21.0,80.0,76.0,4510.0,1.0,29.0,1.0
38.0,4.0,0.0,0.0,0.0,0.0,640.3646485113244,27.0,7.0,100.0,6534.0,1.0,41.0,1.0
28.0,3.0,7.0,0.0,0.0,0.0,257.9221571773122,23.0,88.0,89.0,5354.0,1.0,28.0,1.0
38.0,4.0,0.0,0.0,0.0,0.0,6.309968960611447,10.0,2.0,40.0,1787.0,1.0,32.0,1.0
23.0,2.0,1.0,0.0,0.0,0.0,118.15552064282738,22.0,26.0,47.0,2407.0,1.0,15.0,1.0
44.0,4.0,0.0,0.0,0.0,0.0,263.77443026623575,11.0,41.0,52.0,3980.0,1.0,44.0,1.0
28.0,3.0,1.0,0.0,0.0,0.0,197.57526233133578,39.0,28.0,56.0,1368.0,1.0,23.0,1.0
34.0,3.0,1.0,1.0,0.0,0.0,285.290342290089,7.0,17.0,26.0,1720.0,1.0,7.0,1.0
30.0,3.0,0.0,0.0,0.0,1.0,9.844165370100212,61.0,0.0,13.0,1193.0,1.0,22.0,1.0
45.0,4.0,4.0,1.0,0.0,0.0,419.7129761351083,14.0,34.0,89.0,4884.0,1.0,24.0,1.0
21.0,2.0,1.0,0.0,0.0,0.0,449.4894175662872,34.0,102.0,58.0,2530.0,1.0,26.0,1.0
34.0,3.0,0.0,0.0,0.0,0.0,126.96089966919742,15.0,10.0,119.0,1756.0,1.0,34.0,1.0
34.0,3.0,1.0,0.0,0.0,0.0,796.8624556036141,44.0,53.0,124.0,10105.0,1.0,41.0,1.0
25.0,2.0,6.0,0.0,0.0,0.0,226.55366469880542,30.0,25.0,82.0,4686.0,1.0,21.0,1.0
44.0,4.0,5.0,3.0,0.0,0.0,714.6821263982158,49.0,99.0,196.0,15557.0,1.0,47.0,1.0
50.0,5.0,3.0,3.0,0.0,0.0,36.145755038861516,6.0,4.0,25.0,2335.0,1.0,40.0,1.0
25.0,2.0,6.0,0.0,0.0,0.0,87.49807853261147,7.0,19.0,9.0,539.0,1.0,25.0,1.0
32.0,3.0,3.0,1.0,0.0,1.0,253.09457328099865,60.0,35.0,141.0,8253.0,1.0,38.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,207.7389460603081,6.0,5.0,32.0,3008.0,1.0,25.0,1.0
37.0,4.0,8.0,6.0,0.0,1.0,1144.8907679559175,57.0,164.0,143.0,14935.0,1.0,41.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,301.95798696241894,11.0,41.0,41.0,3727.0,1.0,32.0,1.0
29.0,3.0,1.0,0.0,1.0,0.0,709.1127417027377,48.0,121.0,117.0,4333.0,1.0,37.0,1.0
25.0,2.0,0.0,0.0,0.0,0.0,11.815087115314157,6.0,0.0,191.0,101.0,1.0,28.0,1.0
21.0,2.0,0.0,0.0,0.0,0.0,9.602895840282656,5.0,10.0,40.0,33.0,1.0,18.0,1.0
33.0,3.0,1.0,0.0,0.0,0.0,9.976013166110084,11.0,2.0,0.0,1088.0,1.0,20.0,1.0
29.0,3.0,1.0,0.0,0.0,0.0,40.15119045487406,20.0,46.0,2.0,617.0,1.0,33.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,46.26968972513614,16.0,1.0,67.0,4387.0,1.0,27.0,1.0
28.0,3.0,1.0,1.0,0.0,0.0,145.39777734842104,33.0,14.0,73.0,2111.0,1.0,39.0,1.0
50.0,5.0,4.0,4.0,0.0,1.0,33.78109883205452,6.0,2.0,31.0,3837.0,1.0,20.0,1.0
25.0,2.0,0.0,0.0,0.0,0.0,24.91719714495719,3.0,32.0,59.0,33.0,1.0,29.0,1.0
20.0,1.0,2.0,1.0,0.0,0.0,292.2172161387611,46.0,222.0,82.0,2445.0,1.0,23.0,1.0
41.0,4.0,12.0,4.0,1.0,1.0,125.52542699755223,53.0,21.0,149.0,7165.0,1.0,36.0,1.0
47.0,5.0,0.0,1.0,0.0,0.0,15.632700967741581,4.0,0.0,55.0,1071.0,1.0,28.0,1.0
27.0,2.0,9.0,3.0,0.0,0.0,459.90892029476726,62.0,58.0,176.0,8529.0,1.0,29.0,1.0
17.0,2.0,1.0,0.0,0.0,0.0,346.94492061438757,20.0,20.0,89.0,2205.0,1.0,44.0,2.0
18.0,1.0,2.0,0.0,0.0,1.0,1.1044020118079834,17.0,22.0,44.0,228.0,1.0,30.0,1.0
47.0,4.0,0.0,0.0,0.0,0.0,398.25437485989625,9.0,73.0,48.0,2919.0,1.0,38.0,1.0
20.0,1.0,1.0,0.0,0.0,0.0,2.191907777454603,9.0,0.0,20.0,396.0,1.0,28.0,1.0
43.0,4.0,0.0,0.0,0.0,1.0,533.027643160227,20.0,109.0,115.0,9159.0,1.0,35.0,1.0
30.0,3.0,3.0,1.0,0.0,0.0,203.51199029545896,39.0,2.0,140.0,10070.0,1.0,19.0,1.0
34.0,3.0,1.0,0.0,0.0,0.0,138.03780574645222,8.0,15.0,69.0,3269.0,1.0,14.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,42.06011033745285,70.0,0.0,181.0,1079.0,1.0,37.0,1.0
21.0,2.0,1.0,0.0,0.0,0.0,176.6308549912985,14.0,52.0,33.0,1176.0,1.0,29.0,1.0
23.0,2.0,4.0,1.0,0.0,0.0,48.37848985163335,15.0,1.0,43.0,1642.0,1.0,37.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,1.2607547371526429,4.0,0.0,153.0,515.0,1.0,15.0,1.0
27.0,3.0,3.0,0.0,0.0,1.0,16.91676213843612,6.0,9.0,101.0,729.0,1.0,33.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,325.5862100878892,6.0,6.0,71.0,5142.0,1.0,36.0,1.0
44.0,4.0,5.0,2.0,0.0,0.0,1946.658849664079,78.0,62.0,192.0,15516.0,1.0,34.0,1.0
25.0,2.0,3.0,1.0,0.0,0.0,623.14572326001,23.0,142.0,88.0,3822.0,1.0,31.0,1.0
20.0,1.0,0.0,1.0,0.0,1.0,32.68814106803655,34.0,0.0,160.0,15302.0,1.0,18.0,1.0
28.0,3.0,1.0,1.0,0.0,0.0,1952.773139818143,16.0,389.0,86.0,4115.0,1.0,37.0,2.0
24.0,2.0,5.0,1.0,0.0,1.0,1947.6274895348686,20.0,287.0,130.0,4275.0,1.0,37.0,2.0
46.0,4.0,1.0,2.0,0.0,0.0,8.428211188531828,14.0,7.0,198.0,739.0,1.0,43.0,1.0
49.0,5.0,13.0,1.0,0.0,0.0,223.0882387782775,49.0,147.0,102.0,1540.0,1.0,44.0,1.0
38.0,4.0,11.0,2.0,0.0,0.0,583.732259623029,88.0,76.0,141.0,10157.0,1.0,35.0,1.0
36.0,4.0,0.0,0.0,0.0,0.0,118.90119817304551,6.0,7.0,67.0,3032.0,1.0,37.0,1.0
38.0,4.0,2.0,0.0,0.0,0.0,270.8411893521085,44.0,14.0,141.0,7427.0,1.0,26.0,1.0
38.0,4.0,4.0,1.0,0.0,0.0,32.15932958527689,15.0,0.0,83.0,3345.0,1.0,32.0,1.0
39.0,4.0,5.0,0.0,0.0,0.0,235.1839540343422,19.0,26.0,82.0,2122.0,1.0,31.0,1.0
27.0,2.0,0.0,0.0,0.0,0.0,55.21392135525546,4.0,4.0,23.0,574.0,1.0,21.0,1.0
31.0,3.0,3.0,0.0,0.0,1.0,382.7758990288813,34.0,101.0,173.0,5304.0,1.0,28.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,212.98173341424115,13.0,57.0,58.0,1928.0,1.0,27.0,1.0
41.0,4.0,12.0,2.0,0.0,0.0,618.2692915895557,40.0,96.0,125.0,6902.0,1.0,40.0,2.0
30.0,3.0,1.0,0.0,0.0,0.0,1417.8295931009106,20.0,114.0,96.0,7929.0,1.0,31.0,1.0
26.0,2.0,5.0,2.0,0.0,0.0,468.2876982013262,57.0,153.0,91.0,4566.0,1.0,25.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,245.82241694018595,2.0,21.0,124.0,40.0,1.0,26.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,66.8542330771845,9.0,20.0,162.0,505.0,1.0,39.0,1.0
30.0,3.0,1.0,0.0,0.0,0.0,3.015448836934937,8.0,5.0,155.0,179.0,1.0,23.0,1.0
40.0,4.0,0.0,0.0,0.0,0.0,150.65038613333383,13.0,5.0,83.0,3189.0,1.0,31.0,1.0
35.0,3.0,1.0,0.0,0.0,0.0,636.7583657070608,11.0,16.0,129.0,8024.0,1.0,34.0,1.0
36.0,3.0,12.0,8.0,0.0,1.0,1267.9179349422702,9.0,312.0,74.0,3530.0,1.0,21.0,2.0
29.0,3.0,3.0,1.0,0.0,0.0,662.0164317868084,19.0,421.0,61.0,1513.0,1.0,38.0,1.0
26.0,2.0,3.0,0.0,0.0,0.0,31.174959024511697,27.0,2.0,65.0,1195.0,1.0,45.0,1.0
31.0,3.0,10.0,1.0,0.0,0.0,48.27278099045584,31.0,3.0,97.0,3485.0,1.0,36.0,1.0
17.0,5.0,3.0,0.0,0.0,1.0,134.1169619760138,6.0,6.0,49.0,965.0,1.0,38.0,1.0
32.0,3.0,10.0,0.0,0.0,0.0,42.092806229569234,40.0,2.0,52.0,2486.0,1.0,34.0,1.0
17.0,4.0,0.0,0.0,0.0,0.0,284.21563888269947,6.0,118.0,242.0,595.0,1.0,42.0,1.0
34.0,3.0,0.0,0.0,0.0,1.0,528.9879651730415,13.0,9.0,127.0,7921.0,1.0,40.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,0.011433884515524288,0.0,4.0,181.0,519.0,1.0,32.0,1.0
54.0,5.0,5.0,1.0,0.0,0.0,74.57893022175116,45.0,4.0,88.0,8731.0,1.0,34.0,1.0
33.0,3.0,0.0,0.0,0.0,0.0,229.75573223598704,32.0,42.0,42.0,2116.0,1.0,39.0,1.0
24.0,2.0,6.0,2.0,0.0,0.0,369.1659377519735,37.0,41.0,134.0,6942.0,1.0,38.0,1.0
34.0,3.0,1.0,0.0,0.0,1.0,6.355917108711475,13.0,3.0,140.0,364.0,1.0,38.0,1.0
31.0,3.0,1.0,3.0,0.0,1.0,506.14549661622107,14.0,131.0,10.0,943.0,1.0,28.0,1.0
29.0,3.0,3.0,0.0,0.0,1.0,99.8661222370247,12.0,2.0,72.0,5582.0,1.0,12.0,1.0
21.0,2.0,1.0,0.0,0.0,0.0,399.64327605168324,13.0,30.0,92.0,3486.0,1.0,42.0,2.0
26.0,2.0,2.0,0.0,0.0,0.0,991.7921989805864,16.0,505.0,83.0,3352.0,1.0,36.0,1.0
28.0,3.0,7.0,2.0,0.0,1.0,410.72704691763425,52.0,71.0,163.0,7406.0,1.0,38.0,2.0
48.0,5.0,3.0,2.0,0.0,0.0,935.4556398181758,43.0,193.0,160.0,8110.0,1.0,44.0,1.0
38.0,4.0,1.0,1.0,0.0,1.0,169.52140654301851,11.0,1.0,43.0,2501.0,1.0,36.0,1.0
26.0,2.0,2.0,0.0,0.0,0.0,45.083403310271635,1.0,17.0,79.0,566.0,1.0,26.0,1.0
27.0,3.0,3.0,0.0,0.0,0.0,24.621815800141977,11.0,0.0,114.0,5061.0,1.0,39.0,1.0
31.0,3.0,1.0,0.0,0.0,1.0,1441.6121776113196,26.0,204.0,98.0,4114.0,1.0,30.0,1.0
40.0,4.0,1.0,1.0,0.0,0.0,1467.2986725716553,34.0,230.0,135.0,14651.0,1.0,34.0,1.0
26.0,2.0,0.0,0.0,0.0,1.0,2.106784420968505,5.0,15.0,49.0,302.0,1.0,42.0,1.0
34.0,3.0,12.0,6.0,0.0,0.0,141.6093036849601,38.0,13.0,62.0,2463.0,1.0,45.0,1.0
30.0,3.0,2.0,1.0,0.0,0.0,325.524057184179,16.0,49.0,111.0,5656.0,1.0,40.0,2.0
33.0,3.0,0.0,0.0,0.0,0.0,6.827558769111279,4.0,0.0,109.0,80.0,1.0,19.0,1.0
31.0,3.0,14.0,5.0,0.0,0.0,305.6061247410116,28.0,23.0,121.0,6612.0,1.0,43.0,2.0
29.0,3.0,1.0,0.0,0.0,0.0,152.0271689319988,6.0,42.0,15.0,1724.0,1.0,25.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,11.383131795720528,17.0,7.0,8.0,852.0,1.0,34.0,1.0
42.0,4.0,2.0,1.0,0.0,0.0,331.3897138641022,22.0,43.0,56.0,1945.0,1.0,47.0,2.0
29.0,3.0,13.0,1.0,0.0,1.0,1871.8260629547492,58.0,265.0,129.0,8112.0,1.0,42.0,1.0
27.0,2.0,0.0,0.0,0.0,0.0,307.81015052803565,18.0,27.0,72.0,4536.0,1.0,31.0,2.0
35.0,3.0,0.0,0.0,0.0,1.0,167.08637279703137,6.0,16.0,9.0,1344.0,1.0,38.0,1.0
39.0,4.0,0.0,1.0,0.0,0.0,144.3761876553493,29.0,22.0,31.0,1988.0,1.0,34.0,1.0
27.0,3.0,9.0,0.0,0.0,0.0,367.66595498845686,54.0,91.0,107.0,7089.0,1.0,46.0,1.0
35.0,3.0,0.0,0.0,0.0,0.0,440.44981625091725,25.0,21.0,104.0,4773.0,1.0,28.0,1.0
37.0,4.0,0.0,4.0,0.0,0.0,206.09745583356013,10.0,1.0,129.0,8637.0,1.0,33.0,1.0
43.0,4.0,17.0,2.0,0.0,0.0,27.63648936798156,24.0,7.0,86.0,3414.0,1.0,36.0,1.0
16.0,1.0,2.0,0.0,0.0,1.0,32.37138096439666,4.0,14.0,7.0,309.0,1.0,31.0,1.0
36.0,3.0,2.0,9.0,0.0,0.0,846.4848527046315,18.0,184.0,94.0,7444.0,1.0,38.0,2.0
48.0,5.0,19.0,2.0,0.0,0.0,1337.5758316338715,31.0,522.0,70.0,2209.0,1.0,18.0,2.0
22.0,2.0,1.0,0.0,0.0,1.0,573.8004823512875,18.0,231.0,67.0,2383.0,1.0,41.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,1.8275272058970358,27.0,3.0,75.0,2808.0,1.0,39.0,1.0
49.0,5.0,4.0,1.0,0.0,0.0,492.7254642436626,33.0,135.0,101.0,6313.0,1.0,46.0,1.0
22.0,2.0,0.0,0.0,0.0,1.0,246.9549416637868,9.0,47.0,16.0,1601.0,1.0,39.0,1.0
36.0,4.0,5.0,0.0,0.0,0.0,708.7794248342017,37.0,60.0,126.0,12161.0,1.0,28.0,1.0
34.0,3.0,4.0,3.0,0.0,0.0,358.72932889456695,20.0,32.0,71.0,6215.0,1.0,30.0,1.0
32.0,3.0,1.0,0.0,0.0,0.0,378.43790297090146,34.0,2.0,143.0,10813.0,1.0,37.0,1.0
31.0,3.0,16.0,5.0,0.0,0.0,56.41847874804675,27.0,29.0,62.0,1375.0,1.0,39.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,175.6120340777663,25.0,158.0,24.0,471.0,1.0,31.0,1.0
28.0,3.0,5.0,0.0,0.0,0.0,386.7440849481612,16.0,11.0,50.0,2700.0,1.0,35.0,1.0
36.0,4.0,5.0,1.0,0.0,0.0,244.26181405269904,41.0,91.0,74.0,2206.0,1.0,36.0,1.0
39.0,4.0,5.0,0.0,0.0,0.0,138.57168615465187,14.0,65.0,22.0,875.0,1.0,22.0,2.0
26.0,2.0,7.0,0.0,0.0,0.0,649.821665786446,6.0,6.0,111.0,9715.0,1.0,18.0,1.0
36.0,3.0,0.0,1.0,0.0,0.0,226.44766469740995,14.0,22.0,48.0,2019.0,1.0,31.0,1.0
25.0,2.0,8.0,0.0,0.0,0.0,52.78331224599069,24.0,15.0,41.0,721.0,1.0,36.0,1.0
34.0,3.0,0.0,0.0,0.0,0.0,141.77418245192476,8.0,13.0,17.0,995.0,1.0,38.0,1.0
22.0,2.0,6.0,0.0,0.0,0.0,475.21661335236644,18.0,80.0,65.0,2236.0,1.0,34.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,16.87022395592136,4.0,0.0,3.0,1157.0,1.0,29.0,1.0
27.0,2.0,1.0,1.0,0.0,0.0,804.036716893253,15.0,111.0,94.0,5998.0,1.0,29.0,1.0
21.0,2.0,9.0,2.0,0.0,0.0,606.3281882976672,45.0,151.0,127.0,8374.0,1.0,31.0,1.0
36.0,3.0,0.0,1.0,0.0,0.0,181.45774286426354,12.0,3.0,55.0,3385.0,1.0,15.0,1.0
42.0,4.0,11.0,2.0,0.0,0.0,678.5436216367085,51.0,1.0,199.0,818.0,1.0,43.0,1.0
45.0,4.0,1.0,0.0,0.0,0.0,467.5703656168644,27.0,217.0,27.0,855.0,1.0,45.0,2.0
25.0,2.0,0.0,0.0,0.0,0.0,20.398519906605117,2.0,0.0,118.0,316.0,1.0,24.0,1.0
31.0,3.0,4.0,1.0,0.0,0.0,135.23851752700713,29.0,16.0,98.0,3188.0,1.0,46.0,1.0
21.0,2.0,6.0,0.0,0.0,0.0,604.2046051979114,40.0,107.0,76.0,1576.0,1.0,34.0,1.0
37.0,4.0,14.0,0.0,0.0,0.0,567.9214635189708,46.0,51.0,130.0,6522.0,1.0,27.0,1.0
24.0,2.0,1.0,0.0,0.0,0.0,10.26514566616211,17.0,0.0,50.0,1530.0,1.0,30.0,1.0
53.0,2.0,4.0,1.0,0.0,0.0,1360.8965015876415,45.0,71.0,127.0,7149.0,1.0,44.0,1.0
27.0,2.0,1.0,0.0,0.0,0.0,112.64871640115778,6.0,0.0,19.0,1049.0,1.0,34.0,1.0
24.0,2.0,5.0,2.0,0.0,1.0,1321.1368681557562,15.0,63.0,140.0,14356.0,1.0,35.0,1.0
30.0,3.0,0.0,0.0,0.0,0.0,419.35068622318687,16.0,60.0,53.0,1862.0,1.0,31.0,1.0
17.0,1.0,0.0,0.0,0.0,0.0,344.0173092030756,42.0,39.0,110.0,5916.0,1.0,18.0,1.0
29.0,3.0,0.0,1.0,0.0,0.0,376.5769693787288,23.0,11.0,96.0,4622.0,1.0,21.0,1.0
37.0,4.0,27.0,3.0,0.0,1.0,670.860965750973,63.0,85.0,199.0,8498.0,1.0,34.0,1.0
30.0,3.0,1.0,1.0,0.0,0.0,34.96699269607213,10.0,0.0,38.0,1902.0,1.0,20.0,1.0
29.0,3.0,2.0,1.0,0.0,0.0,1030.723751482994,24.0,144.0,104.0,5532.0,1.0,14.0,1.0
25.0,2.0,1.0,0.0,0.0,0.0,17.65752429965139,1.0,0.0,149.0,138.0,1.0,35.0,1.0
44.0,4.0,1.0,1.0,0.0,1.0,215.27884735236276,5.0,14.0,90.0,3075.0,1.0,29.0,2.0
41.0,4.0,6.0,1.0,0.0,0.0,706.9747958939673,28.0,69.0,133.0,12033.0,1.0,45.0,1.0
30.0,3.0,7.0,3.0,0.0,0.0,58.99580610651065,32.0,11.0,76.0,5258.0,1.0,45.0,1.0
24.0,2.0,7.0,1.0,0.0,1.0,128.54858648743536,27.0,3.0,126.0,6067.0,1.0,41.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,39.37521325976796,28.0,10.0,61.0,2688.0,1.0,30.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,90.8366063141875,10.0,17.0,16.0,912.0,1.0,31.0,1.0
38.0,4.0,3.0,3.0,0.0,0.0,429.11679704492167,26.0,64.0,84.0,4443.0,1.0,41.0,1.0
28.0,3.0,1.0,0.0,0.0,0.0,169.58371750854295,8.0,33.0,18.0,180.0,1.0,22.0,1.0
41.0,4.0,9.0,0.0,0.0,0.0,258.60952422307554,37.0,2.0,143.0,11581.0,1.0,32.0,1.0
28.0,3.0,9.0,2.0,0.0,0.0,989.0977284983201,19.0,420.0,61.0,1585.0,1.0,32.0,1.0
22.0,2.0,1.0,0.0,0.0,0.0,39.17722262776261,14.0,1.0,43.0,1236.0,1.0,25.0,1.0
41.0,4.0,2.0,2.0,0.0,0.0,646.8586577542197,43.0,125.0,63.0,3401.0,1.0,32.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,121.27458512623026,11.0,47.0,35.0,452.0,1.0,33.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,138.63873876534885,19.0,2.0,86.0,4908.0,1.0,30.0,1.0
32.0,3.0,1.0,0.0,0.0,0.0,178.55715660538812,33.0,6.0,82.0,3044.0,1.0,26.0,1.0
35.0,3.0,1.0,0.0,0.0,0.0,533.5581365895424,31.0,210.0,123.0,8392.0,1.0,39.0,1.0
37.0,4.0,3.0,0.0,0.0,0.0,266.7924547489621,28.0,24.0,102.0,7799.0,1.0,23.0,1.0
38.0,4.0,3.0,0.0,0.0,0.0,584.0742146173,42.0,5.0,128.0,12285.0,1.0,27.0,1.0
36.0,3.0,4.0,0.0,0.0,0.0,1373.1516746888778,56.0,110.0,82.0,4061.0,1.0,27.0,1.0
26.0,2.0,2.0,1.0,0.0,0.0,268.2118096006678,22.0,59.0,68.0,3515.0,1.0,30.0,1.0
36.0,4.0,10.0,1.0,0.0,0.0,615.8381946516171,12.0,246.0,76.0,2888.0,1.0,31.0,2.0
29.0,3.0,1.0,0.0,0.0,0.0,323.97756412363907,20.0,19.0,113.0,11661.0,1.0,21.0,1.0
39.0,4.0,5.0,0.0,0.0,1.0,196.35846634215545,10.0,2.0,87.0,6805.0,1.0,26.0,1.0
39.0,4.0,3.0,4.0,0.0,0.0,383.4266428368669,15.0,213.0,57.0,3169.0,1.0,41.0,1.0
40.0,4.0,1.0,1.0,0.0,0.0,705.2362086133841,35.0,60.0,157.0,11194.0,1.0,44.0,1.0
16.0,2.0,1.0,0.0,0.0,0.0,158.36214414496297,32.0,0.0,103.0,2912.0,1.0,37.0,1.0
33.0,3.0,7.0,0.0,0.0,0.0,840.2723192107948,45.0,104.0,181.0,10625.0,1.0,33.0,1.0
35.0,3.0,3.0,1.0,0.0,0.0,274.76860025687705,24.0,54.0,49.0,1753.0,1.0,41.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,121.11914228659924,24.0,4.0,58.0,2548.0,1.0,23.0,1.0
28.0,3.0,2.0,2.0,0.0,0.0,613.7437073417548,26.0,26.0,87.0,10010.0,1.0,22.0,1.0
32.0,3.0,6.0,1.0,0.0,1.0,1381.2285868437016,21.0,130.0,103.0,8068.0,1.0,43.0,1.0
24.0,2.0,2.0,0.0,0.0,0.0,581.5915408157259,64.0,78.0,97.0,5022.0,1.0,15.0,1.0
28.0,3.0,1.0,0.0,0.0,0.0,507.6046768072071,57.0,11.0,130.0,5794.0,1.0,46.0,1.0
31.0,3.0,0.0,0.0,0.0,0.0,48.97722456586475,13.0,1.0,8.0,2100.0,1.0,21.0,1.0
25.0,2.0,0.0,0.0,0.0,0.0,79.62732040400199,8.0,14.0,195.0,563.0,1.0,35.0,1.0
25.0,2.0,1.0,0.0,0.0,0.0,18.236520251929434,4.0,55.0,107.0,314.0,1.0,18.0,1.0
32.0,3.0,2.0,0.0,0.0,0.0,17.826136323376055,5.0,0.0,134.0,413.0,1.0,38.0,2.0
25.0,2.0,7.0,7.0,0.0,0.0,177.55727296940873,27.0,0.0,109.0,7015.0,1.0,12.0,1.0
34.0,3.0,3.0,0.0,0.0,1.0,1442.517108414865,10.0,387.0,98.0,6601.0,1.0,28.0,1.0
27.0,3.0,1.0,0.0,0.0,1.0,227.75622887400252,38.0,0.0,149.0,11479.0,1.0,20.0,1.0
33.0,3.0,6.0,2.0,0.0,0.0,1448.4659804303878,84.0,210.0,191.0,4567.0,1.0,37.0,1.0
37.0,4.0,0.0,0.0,0.0,0.0,299.25945575970235,31.0,5.0,102.0,4250.0,1.0,38.0,1.0
37.0,4.0,1.0,0.0,0.0,1.0,107.07077934020371,15.0,0.0,54.0,3183.0,1.0,24.0,1.0
24.0,2.0,2.0,1.0,0.0,0.0,76.32090427790746,34.0,10.0,63.0,1554.0,1.0,35.0,1.0
29.0,3.0,2.0,1.0,0.0,0.0,451.1042007589659,19.0,78.0,82.0,2574.0,1.0,34.0,1.0
39.0,4.0,24.0,0.0,0.0,0.0,497.47589876039547,18.0,27.0,100.0,2540.0,1.0,28.0,1.0
37.0,4.0,1.0,0.0,0.0,0.0,61.08421135493636,38.0,4.0,71.0,3380.0,1.0,32.0,1.0
28.0,3.0,13.0,7.0,0.0,0.0,626.2868030275689,46.0,201.0,139.0,9458.0,1.0,46.0,1.0
22.0,2.0,1.0,0.0,0.0,1.0,252.62437234679038,37.0,5.0,102.0,8193.0,1.0,31.0,1.0
