Age,Age Group,Call Failure,Charge Amount,Churn,Complains,Customer Value,Distinct Called Numbers,Frequency of SMS,Frequency of use,Seconds of Use,Status,Subscription Length,Tariff Plan
27.0,3.0,3.0,0.0,0.0,0.0,40.81846926621784,30.0,4.0,70.0,2667.0,1.0,36.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,122.81723442866331,10.0,87.0,230.0,168.0,1.0,31.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,53.518233966337085,3.0,5.0,192.0,19.0,1.0,43.0,1.0
35.0,3.0,2.0,1.0,0.0,0.0,376.22202478996934,20.0,73.0,42.0,618.0,1.0,40.0,2.0
19.0,1.0,13.0,4.0,0.0,0.0,761.1520299985607,26.0,272.0,36.0,675.0,1.0,40.0,1.0
31.0,3.0,1.0,1.0,0.0,1.0,232.91051990296575,9.0,148.0,43.0,2645.0,1.0,31.0,1.0
34.0,3.0,0.0,0.0,0.0,0.0,75.28842038928022,11.0,1.0,22.0,1969.0,1.0,30.0,1.0
23.0,2.0,3.0,0.0,0.0,0.0,52.32204211661166,11.0,0.0,50.0,2258.0,1.0,42.0,1.0
39.0,4.0,0.0,0.0,0.0,0.0,244.603476246211,15.0,28.0,23.0,1334.0,1.0,38.0,1.0
23.0,2.0,0.0,0.0,0.0,1.0,1593.678365738901,29.0,183.0,76.0,3976.0,1.0,20.0,1.0
36.0,3.0,1.0,1.0,0.0,0.0,7.87212509877919,14.0,0.0,14.0,1138.0,1.0,26.0,1.0
23.0,2.0,0.0,7.0,0.0,0.0,1365.0314817038957,17.0,166.0,126.0,9003.0,1.0,33.0,1.0
28.0,3.0,1.0,2.0,0.0,0.0,203.79256381038897,28.0,4.0,77.0,2853.0,1.0,26.0,2.0
23.0,2.0,11.0,5.0,0.0,1.0,129.45986036310853,14.0,27.0,28.0,692.0,1.0,11.0,1.0
43.0,4.0,1.0,0.0,0.0,0.0,2018.468709248519,65.0,64.0,157.0,11080.0,1.0,38.0,1.0
40.0,4.0,7.0,3.0,0.0,1.0,1791.5884004421857,65.0,89.0,195.0,983.0,2.0,31.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,267.1307530576951,32.0,4.0,66.0,4218.0,1.0,38.0,1.0
36.0,3.0,2.0,0.0,0.0,0.0,53.3814153912061,7.0,7.0,4.0,655.0,1.0,36.0,1.0
23.0,2.0,0.0,0.0,0.0,0.0,168.89208478970596,6.0,5.0,26.0,572.0,1.0,22.0,1.0
38.0,5.0,4.0,3.0,0.0,0.0,194.21561515442602,10.0,41.0,54.0,2388.0,1.0,5.0,1.0
27.0,3.0,2.0,1.0,0.0,0.0,69.21302062416943,7.0,7.0,41.0,1421.0,1.0,45.0,1.0
32.0,3.0,2.0,1.0,0.0,0.0,519.5777577329155,44.0,17.0,137.0,7598.0,1.0,41.0,1.0
22.0,2.0,1.0,0.0,0.0,0.0,0.3016133158199954,11.0,0.0,105.0,4775.0,1.0,28.0,1.0
15.0,1.0,1.0,3.0,0.0,0.0,844.1965803696613,33.0,54.0,84.0,4705.0,1.0,23.0,1.0
30.0,3.0,2.0,1.0,0.0,0.0,275.5934225805381,2.0,19.0,19.0,522.0,1.0,37.0,1.0
17.0,1.0,0.0,0.0,0.0,0.0,53.95426228046815,25.0,0.0,8.0,1049.0,1.0,43.0,1.0
31.0,3.0,1.0,3.0,0.0,0.0,90.25178016959774,3.0,3.0,185.0,491.0,1.0,32.0,1.0
32.0,3.0,4.0,0.0,0.0,0.0,965.7022316745505,28.0,92.0,49.0,758.0,1.0,31.0,1.0
19.0,1.0,0.0,0.0,0.0,0.0,60.85140159537056,44.0,2.0,83.0,2282.0,1.0,28.0,1.0
27.0,3.0,3.0,0.0,0.0,0.0,336.2460856963232,13.0,36.0,53.0,1840.0,1.0,36.0,1.0
24.0,2.0,3.0,1.0,0.0,0.0,227.34661089259242,31.0,7.0,130.0,6815.0,1.0,28.0,1.0
32.0,3.0,0.0,0.0,0.0,0.0,143.11065150067594,18.0,49.0,18.0,712.0,1.0,42.0,1.0
27.0,3.0,6.0,0.0,0.0,0.0,326.12939685719715,6.0,39.0,55.0,1597.0,1.0,23.0,1.0
24.0,2.0,1.0,1.0,0.0,1.0,245.10406488535926,26.0,5.0,84.0,2851.0,1.0,24.0,1.0
32.0,3.0,3.0,0.0,0.0,0.0,83.00384439415599,19.0,8.0,70.0,2634.0,1.0,28.0,1.0
31.0,3.0,2.0,0.0,0.0,0.0,92.79701502246814,21.0,6.0,81.0,2399.0,1.0,25.0,1.0
33.0,3.0,1.0,1.0,0.0,0.0,228.22424541511185,34.0,11.0,77.0,2595.0,1.0,32.0,1.0
18.0,1.0,1.0,0.0,0.0,0.0,115.68727346766067,19.0,1.0,117.0,4750.0,1.0,32.0,1.0
36.0,3.0,2.0,0.0,0.0,1.0,595.360322156382,49.0,44.0,157.0,6795.0,1.0,31.0,1.0
36.0,3.0,0.0,0.0,0.0,0.0,561.4307115705578,25.0,90.0,81.0,11275.0,1.0,25.0,1.0
33.0,3.0,10.0,1.0,0.0,1.0,1756.2676992546717,51.0,86.0,151.0,10377.0,1.0,29.0,1.0
38.0,4.0,4.0,1.0,0.0,0.0,0.8260049662318135,4.0,3.0,162.0,583.0,1.0,19.0,1.0
46.0,4.0,6.0,0.0,0.0,0.0,86.70382627649228,7.0,12.0,54.0,1160.0,1.0,24.0,1.0
26.0,3.0,3.0,0.0,0.0,1.0,390.70879219980776,25.0,3.0,75.0,4812.0,1.0,27.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,5.275161626781946,12.0,3.0,243.0,354.0,1.0,25.0,1.0
37.0,3.0,2.0,0.0,0.0,0.0,197.73353192739754,26.0,84.0,8.0,875.0,1.0,24.0,1.0
26.0,3.0,0.0,0.0,0.0,0.0,4.232877135268236,4.0,6.0,10.0,59.0,1.0,23.0,1.0
29.0,3.0,0.0,0.0,0.0,0.0,84.37924622262804,7.0,7.0,15.0,636.0,1.0,27.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,237.2772734523419,40.0,0.0,65.0,4213.0,1.0,29.0,1.0
41.0,4.0,0.0,0.0,0.0,0.0,257.03207874631426,6.0,32.0,31.0,1405.0,1.0,26.0,1.0
25.0,2.0,10.0,3.0,1.0,0.0,55.371543800428796,24.0,9.0,45.0,690.0,1.0,34.0,1.0
39.0,4.0,0.0,0.0,0.0,0.0,59.54502463353482,11.0,3.0,21.0,1816.0,1.0,19.0,1.0
25.0,2.0,1.0,1.0,0.0,1.0,98.74464284423998,3.0,0.0,228.0,936.0,1.0,37.0,1.0
22.0,2.0,3.0,2.0,0.0,0.0,72.3036393425083,12.0,1.0,50.0,1698.0,1.0,42.0,1.0
29.0,3.0,3.0,5.0,0.0,1.0,1104.3763028986293,26.0,51.0,109.0,6109.0,1.0,26.0,1.0
32.0,3.0,6.0,2.0,0.0,0.0,827.4451470724065,30.0,221.0,126.0,4489.0,1.0,34.0,1.0
37.0,4.0,5.0,0.0,0.0,0.0,796.0562237041986,8.0,116.0,61.0,3724.0,1.0,41.0,1.0
20.0,2.0,1.0,0.0,0.0,0.0,150.53429220967712,3.0,1.0,48.0,2126.0,1.0,21.0,1.0
18.0,1.0,15.0,2.0,0.0,1.0,58.42906541694265,2.0,0.0,80.0,3534.0,1.0,31.0,1.0
42.0,4.0,0.0,2.0,0.0,0.0,1276.4268160367465,40.0,54.0,88.0,10983.0,1.0,38.0,1.0
21.0,2.0,3.0,0.0,0.0,0.0,62.68073120508301,17.0,0.0,71.0,2122.0,1.0,27.0,1.0
44.0,4.0,1.0,0.0,0.0,0.0,2.404097126479586,8.0,0.0,208.0,710.0,1.0,42.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,132.97259974346983,13.0,2.0,83.0,1490.0,1.0,27.0,1.0
24.0,4.0,1.0,3.0,0.0,1.0,1547.9413495680842,28.0,446.0,99.0,4906.0,1.0,31.0,1.0
38.0,4.0,1.0,1.0,0.0,0.0,465.76897434378446,16.0,101.0,177.0,757.0,1.0,45.0,1.0
40.0,4.0,2.0,0.0,0.0,0.0,57.33521503399857,3.0,6.0,71.0,401.0,1.0,19.0,1.0
20.0,1.0,0.0,0.0,0.0,1.0,610.3496274783812,61.0,32.0,158.0,14394.0,1.0,30.0,1.0
28.0,3.0,0.0,0.0,0.0,0.0,61.51680162495074,5.0,25.0,208.0,54.0,1.0,27.0,1.0
38.0,4.0,4.0,1.0,0.0,0.0,386.28887574633524,21.0,155.0,34.0,1250.0,1.0,39.0,1.0
41.0,4.0,1.0,5.0,0.0,1.0,981.6913346488606,11.0,93.0,30.0,2224.0,1.0,35.0,1.0
27.0,3.0,1.0,0.0,0.0,0.0,864.8738286335163,15.0,290.0,55.0,1986.0,1.0,18.0,1.0
30.0,3.0,3.0,1.0,0.0,1.0,1072.3373885251588,51.0,11.0,182.0,357.0,1.0,37.0,1.0
40.0,4.0,0.0,0.0,0.0,0.0,436.4281751034571,25.0,12.0,83.0,2262.0,1.0,43.0,1.0
27.0,3.0,0.0,0.0,0.0,0.0,4.169977217325098,1.0,0.0,203.0,191.0,1.0,30.0,1.0
30.0,3.0,2.0,8.0,0.0,0.0,71.02453032354256,15.0,58.0,53.0,1991.0,1.0,30.0,2.0
30.0,3.0,1.0,2.0,0.0,0.0,1219.8958697375228,51.0,68.0,124.0,5709.0,1.0,32.0,1.0
26.0,2.0,7.0,0.0,0.0,0.0,156.06050906911827,13.0,28.0,65.0,1551.0,1.0,36.0,1.0
26.0,2.0,0.0,0.0,0.0,0.0,339.0274387960632,34.0,4.0,115.0,5416.0,1.0,31.0,1.0
37.0,3.0,0.0,0.0,0.0,0.0,122.37388042428952,6.0,21.0,76.0,20.0,1.0,27.0,1.0
22.0,2.0,14.0,3.0,1.0,1.0,691.7100830166183,26.0,59.0,87.0,4742.0,1.0,29.0,1.0
23.0,2.0,4.0,1.0,0.0,0.0,90.51493067788324,18.0,8.0,54.0,1850.0,1.0,37.0,1.0
21.0,2.0,0.0,0.0,0.0,0.0,13.596556015991263,1.0,0.0,181.0,180.0,1.0,24.0,1.0
32.0,3.0,6.0,1.0,0.0,1.0,565.335604805896,40.0,54.0,123.0,4288.0,1.0,41.0,2.0
33.0,3.0,5.0,0.0,1.0,0.0,197.19126720880152,9.0,97.0,60.0,2597.0,1.0,42.0,1.0
35.0,3.0,0.0,0.0,0.0,1.0,40.6891503137897,5.0,15.0,93.0,406.0,1.0,44.0,1.0
31.0,3.0,3.0,0.0,0.0,0.0,91.8368373880534,17.0,4.0,43.0,2238.0,1.0,41.0,1.0
42.0,4.0,3.0,1.0,0.0,0.0,766.2099602429804,27.0,68.0,122.0,11999.0,1.0,31.0,1.0
23.0,2.0,0.0,1.0,0.0,0.0,26.361600339209385,7.0,0.0,35.0,1911.0,1.0,20.0,1.0
26.0,2.0,1.0,2.0,0.0,0.0,523.240373252128,28.0,23.0,86.0,4412.0,1.0,22.0,1.0
29.0,3.0,4.0,3.0,0.0,0.0,1131.9627585102921,38.0,60.0,92.0,4543.0,1.0,23.0,1.0
22.0,2.0,2.0,0.0,0.0,0.0,16.984318042794502,21.0,2.0,55.0,719.0,1.0,12.0,1.0
47.0,4.0,0.0,0.0,0.0,0.0,283.92507605161296,58.0,49.0,113.0,6033.0,1.0,31.0,1.0
33.0,3.0,19.0,0.0,0.0,0.0,584.7967909294589,38.0,55.0,154.0,11959.0,1.0,27.0,1.0
36.0,3.0,0.0,0.0,0.0,0.0,81.55176056615801,16.0,27.0,73.0,2929.0,1.0,33.0,1.0
33.0,3.0,2.0,3.0,0.0,1.0,1072.6146341634192,52.0,345.0,120.0,6729.0,1.0,38.0,2.0
41.0,4.0,5.0,1.0,0.0,0.0,10.019858237516246,14.0,2.0,8.0,1742.0,1.0,35.0,1.0
27.0,3.0,1.0,1.0,0.0,0.0,1384.796045149464,41.0,31.0,116.0,9841.0,1.0,26.0,1.0
27.0,3.0,3.0,0.0,0.0,1.0,336.31693954046034,22.0,87.0,105.0,3326.0,1.0,32.0,1.0
31.0,3.0,6.0,0.0,0.0,0.0,616.2602909658671,34.0,87.0,159.0,7727.0,1.0,34.0,2.0
28.0,3.0,1.0,2.0,0.0,0.0,66.82382058446349,19.0,84.0,20.0,1020.0,1.0,27.0,1.0
36.0,5.0,3.0,0.0,0.0,0.0,1084.8114767177847,73.0,74.0,213.0,2400.0,1.0,40.0,1.0
30.0,3.0,2.0,1.0,0.0,0.0,143.1824686642515,17.0,0.0,125.0,6433.0,1.0,45.0,1.0
24.0,2.0,21.0,2.0,0.0,0.0,1476.6783918126432,22.0,224.0,86.0,6430.0,1.0,30.0,1.0
25.0,2.0,3.0,1.0,0.0,1.0,335.7021464729369,52.0,67.0,103.0,4385.0,1.0,40.0,1.0
45.0,4.0,0.0,5.0,0.0,0.0,348.0958610499381,39.0,193.0,103.0,5969.0,1.0,34.0,1.0
31.0,3.0,15.0,6.0,0.0,0.0,791.8508401279422,38.0,76.0,186.0,6688.0,1.0,31.0,2.0
20.0,2.0,2.0,0.0,0.0,1.0,117.17896076566794,22.0,11.0,150.0,5425.0,1.0,25.0,1.0
31.0,3.0,1.0,0.0,0.0,0.0,121.71562739583295,26.0,1.0,87.0,3534.0,1.0,25.0,1.0
36.0,3.0,3.0,0.0,0.0,0.0,318.9801892183295,19.0,63.0,66.0,2152.0,1.0,31.0,1.0
24.0,2.0,1.0,1.0,0.0,0.0,722.2718554381366,55.0,99.0,96.0,5127.0,1.0,30.0,1.0
34.0,3.0,0.0,0.0,0.0,0.0,157.16471803780368,17.0,25.0,58.0,1956.0,1.0,42.0,1.0
49.0,4.0,2.0,2.0,0.0,0.0,774.9787334619105,49.0,355.0,135.0,12680.0,1.0,33.0,1.0
49.0,2.0,15.0,6.0,0.0,1.0,1574.573885856586,54.0,269.0,113.0,5888.0,1.0,43.0,2.0
31.0,3.0,0.0,1.0,0.0,0.0,84.53210792562895,13.0,4.0,24.0,508.0,1.0,34.0,1.0
31.0,3.0,2.0,2.0,0.0,1.0,1521.9654196793256,21.0,404.0,97.0,5590.0,1.0,25.0,2.0
26.0,2.0,0.0,0.0,0.0,0.0,23.932788555312122,6.0,1.0,13.0,2127.0,1.0,44.0,1.0
29.0,3.0,33.0,0.0,0.0,1.0,281.6391280060374,6.0,28.0,70.0,4143.0,1.0,32.0,1.0
34.0,3.0,0.0,0.0,0.0,0.0,30.64147544318562,2.0,13.0,192.0,411.0,1.0,31.0,1.0
22.0,2.0,0.0,0.0,0.0,0.0,113.53416933672032,10.0,4.0,59.0,1984.0,1.0,41.0,1.0
27.0,3.0,3.0,1.0,0.0,0.0,140.49220755566134,17.0,3.0,78.0,2589.0,1.0,25.0,1.0
40.0,4.0,0.0,0.0,0.0,0.0,61.46789400133453,12.0,4.0,47.0,2223.0,1.0,41.0,1.0
25.0,2.0,1.0,0.0,0.0,0.0,196.3990269603884,1.0,8.0,195.0,147.0,1.0,31.0,1.0
24.0,2.0,6.0,0.0,0.0,0.0,468.47074098259054,47.0,4.0,138.0,8123.0,1.0,31.0,2.0
23.0,2.0,2.0,0.0,0.0,0.0,12.119837418707007,23.0,0.0,209.0,60.0,1.0,35.0,1.0
30.0,3.0,4.0,3.0,0.0,0.0,350.1109913545859,88.0,21.0,187.0,6330.0,1.0,36.0,1.0
32.0,3.0,3.0,3.0,0.0,0.0,536.7333125270826,26.0,35.0,110.0,13665.0,1.0,29.0,1.0
32.0,3.0,18.0,6.0,0.0,0.0,1503.7080274196974,87.0,127.0,201.0,6867.0,1.0,26.0,2.0
46.0,4.0,0.0,0.0,0.0,0.0,1.8077673383609714,2.0,0.0,128.0,693.0,1.0,23.0,1.0
28.0,3.0,5.0,2.0,0.0,0.0,218.5022852651792,48.0,8.0,115.0,5173.0,1.0,46.0,2.0
31.0,3.0,0.0,0.0,0.0,0.0,109.61004417941963,18.0,9.0,42.0,1239.0,1.0,32.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,53.540621397427394,16.0,0.0,62.0,3611.0,1.0,22.0,1.0
23.0,2.0,4.0,1.0,0.0,0.0,424.51740474735954,29.0,28.0,86.0,7864.0,1.0,41.0,1.0
37.0,3.0,2.0,1.0,0.0,1.0,474.31968035001887,26.0,30.0,98.0,4344.0,1.0,25.0,2.0
33.0,3.0,1.0,0.0,0.0,0.0,270.69376509456697,12.0,11.0,80.0,7216.0,1.0,26.0,1.0
34.0,3.0,1.0,0.0,0.0,0.0,451.28156532840615,57.0,71.0,117.0,4851.0,1.0,33.0,1.0
47.0,4.0,2.0,1.0,0.0,0.0,247.8668408382793,20.0,5.0,87.0,4812.0,1.0,28.0,1.0
38.0,4.0,0.0,3.0,0.0,0.0,130.71040589936726,22.0,6.0,59.0,3869.0,1.0,41.0,1.0
33.0,3.0,20.0,6.0,0.0,0.0,778.8160751204742,14.0,123.0,83.0,3006.0,1.0,32.0,1.0
24.0,2.0,0.0,0.0,0.0,0.0,479.6316687673743,23.0,43.0,87.0,3531.0,1.0,38.0,1.0
31.0,3.0,2.0,1.0,0.0,0.0,262.9556766091889,7.0,23.0,17.0,788.0,1.0,40.0,1.0
35.0,3.0,0.0,2.0,0.0,0.0,96.02568703384385,6.0,6.0,77.0,2781.0,1.0,35.0,1.0
