Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
16,0,38,2,5878,101,31,26,2,1,1,25,408.5124815174681,0
4,0,36,1,2900,25,5,16,3,1,1,30,136.98574235511282,0
12,0,37,1,3050,44,14,18,3,1,1,30,179.7412923047816,1
12,1,38,1,2328,47,39,33,3,1,1,30,250.97387832944034,1
3,0,38,1,193,5,5,4,3,1,1,30,27.91709435441424,1
4,0,38,1,1728,28,5,8,4,1,1,45,56.39413042940411,0
6,0,35,2,6845,100,19,24,5,1,1,55,132.66119245959558,0
3,0,38,1,688,10,14,6,4,1,1,45,52.444541507486626,1
3,0,38,2,398,7,9,4,5,1,1,55,19.572962821907545,0
28,0,33,4,16135,241,5,82,2,1,1,25,759.3409668563488,0
9,1,36,4,7025,119,276,35,3,2,1,30,1389.6153671200118,0
5,0,38,1,3778,85,7,30,3,1,1,30,182.50100507047588,0
6,0,37,1,1725,47,43,22,3,1,1,30,242.85472338109346,0
9,0,38,1,2840,56,180,25,2,1,1,25,940.2221405208738,0
7,0,29,2,1375,39,198,13,3,2,1,30,848.471690020836,0
7,0,28,1,1628,42,35,70,4,1,1,45,129.23654890071776,0
14,0,29,1,760,28,15,9,3,1,1,30,91.51047547693378,0
3,0,28,1,885,13,26,5,4,1,1,45,87.44089904346437,0
13,0,27,1,1285,35,24,15,2,1,1,25,167.3825786149335,0
5,0,27,1,3285,64,13,25,3,1,1,30,185.9406470682977,0
5,0,20,1,1755,29,33,16,2,1,1,25,228.75619077374247,0
19,0,19,2,6453,144,90,44,2,2,1,25,701.7919566282575,0
15,0,17,1,8993,174,78,42,5,1,1,55,254.47851356268606,0
11,0,18,4,2913,48,36,21,3,1,1,30,262.41268776405707,0
5,0,11,2,4450,43,220,12,3,1,1,30,1059.609714515038,0
6,1,11,2,1548,22,5,9,3,1,1,30,82.79138297082733,1
5,0,36,0,4310,68,0,15,2,1,1,25,196.98949709037066,0
0,0,37,0,258,2,2,2,2,1,2,25,20.697845742706832,0
7,0,35,0,2393,57,354,22,2,1,1,25,1703.0727420901162,0
7,0,36,0,4138,63,0,33,1,1,1,15,231.030954013581,0
0,0,36,0,2333,55,0,31,1,1,1,15,131.32633139358046,0
8,0,36,0,3715,79,27,26,3,1,1,30,259.7329666727307,0
1,0,36,0,2300,36,280,16,3,1,1,30,1213.313716813052,0
10,0,35,1,9055,118,139,41,3,1,1,30,922.8239513458448,0
4,0,36,0,13713,166,0,42,3,1,1,30,555.1022242763827,0
4,0,36,0,4455,80,0,23,3,1,1,30,181.38112162932458,0
3,0,36,0,5858,92,2,10,2,1,1,25,276.72119851662393,0
6,1,36,0,2178,51,3,15,3,1,2,30,101.14947223827163,0
22,0,36,2,15080,222,49,30,3,1,1,30,807.9959027906539,0
1,0,36,0,3035,24,478,6,3,1,1,30,2034.1482833397615,0
6,0,35,0,15425,179,145,28,2,1,1,25,1354.5390179096662,0
0,0,35,0,6440,83,181,24,3,1,1,30,984.8174989810052,0
0,0,35,0,815,11,0,9,2,1,2,25,37.16613170320836,0
0,0,36,0,650,11,8,6,2,1,2,25,65.73815789151018,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,35,0,7448,124,379,41,2,1,1,25,2046.0270469834022,0
4,0,35,0,11405,151,6,45,3,1,1,30,486.1893968083947,0
5,0,35,0,6658,72,103,35,2,1,1,25,766.2702456484724,0
20,0,31,0,895,44,11,15,2,1,2,25,91.74545102038961,1
18,0,34,7,10375,90,0,40,4,1,1,45,261.59777258143356,0
10,0,34,0,5758,95,21,22,2,1,1,25,357.8477547646683,1
0,0,32,0,2780,19,0,12,3,1,1,30,111.94834827794477,0
6,0,33,0,2930,38,4,14,2,1,2,25,151.54422709007957,1
6,1,34,0,2208,41,29,29,3,1,2,30,205.93856566028495,1
0,1,34,0,0,0,0,0,3,1,2,30,0.0,1
0,0,34,0,1608,22,0,4,3,1,1,30,65.19321460987852,0
0,0,31,0,6725,94,9,20,4,1,1,45,192.95491701443723,0
0,0,34,0,568,4,4,2,4,1,2,45,24.297471089264544,1
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0
22,0,29,2,16015,235,0,78,2,1,1,25,731.1738985195348,0
3,0,32,2,6905,113,266,31,2,2,1,25,1512.6525612572132,0
0,0,34,0,3658,79,0,26,2,1,1,25,168.147499001077,0
0,0,33,0,1605,41,33,18,3,1,2,30,197.81941071193813,0
3,0,34,0,2720,50,170,21,2,1,1,25,889.557413768074,0
1,0,25,0,1255,33,188,9,2,2,1,25,903.865924520641,0
1,0,24,0,1508,36,25,66,4,1,1,45,101.08947848249568,0
8,0,25,0,640,22,5,5,2,1,2,25,52.28455815875073,0
0,1,24,0,765,7,16,1,4,1,2,45,59.29382862524227,1
7,0,23,0,1165,29,14,11,2,1,1,25,116.71785186213373,0
0,0,23,0,3165,58,3,21,3,1,1,30,140.9053343991423,0
0,0,16,0,1635,23,23,12,2,1,1,25,178.09146402094268,0
13,0,15,0,6333,138,80,40,1,2,1,15,795.8221698477817,0
9,0,13,0,8873,168,68,38,4,1,1,45,395.9837855195881,0
5,0,14,2,2793,42,26,17,3,1,1,30,217.37737509490168,0
0,0,7,0,4330,37,210,8,3,1,1,30,1014.5744018458824,0
0,0,7,0,1428,16,0,5,3,1,1,30,57.753988893659255,1
9,0,42,1,4450,73,15,21,3,1,1,30,240.8949273590787,0
1,1,43,0,398,7,17,8,3,1,2,30,84.19123727226642,1
11,0,41,1,2533,62,369,28,3,1,1,30,1579.6355895810748,0
11,0,42,1,4278,68,11,39,1,1,1,15,299.49882779289743,0
4,0,42,1,2473,60,12,37,2,1,1,25,167.9675177337491,0
12,0,42,2,3855,84,42,32,3,1,1,30,325.5261188403689,0
5,0,42,1,2440,41,295,22,3,1,1,30,1279.1068689806903,0
14,0,41,3,9195,123,154,47,3,1,1,30,988.617103513483,0
8,0,42,1,13853,171,10,48,3,1,1,30,600.8974578520337,0
8,0,42,2,4595,85,12,29,3,1,1,30,235.17552264177036,0
7,0,42,1,5998,97,17,16,3,1,1,30,311.76755084908166,0
10,0,42,0,2318,56,18,21,3,1,2,30,166.94262440590978,0
26,0,42,4,15220,227,64,36,3,2,1,30,873.789054958292,0
5,0,42,2,3175,29,493,12,3,1,1,30,2099.9414355073995,0
10,0,41,1,15565,184,160,34,2,1,1,25,1428.556314098259,0
4,0,41,2,6580,88,196,30,3,1,1,30,1050.6106511486437,0
1,0,41,0,955,16,10,15,2,1,2,25,88.68576947581556,0
3,0,42,0,790,16,23,12,3,1,2,30,124.22707029342496,0
1,0,41,0,80,2,10,4,2,1,2,25,48.684932812193026,1
4,0,41,1,7588,129,394,47,3,1,1,30,1884.483860597329,0
8,0,41,2,11545,156,21,51,4,1,1,45,344.98909311002046,0
9,0,41,2,6798,77,118,41,2,1,1,25,840.2875418370654,0
24,1,37,0,1035,49,26,21,3,1,2,30,147.34466418576227,1
22,1,40,9,10515,95,11,46,5,1,1,55,175.63172003412825,0
14,0,40,2,5898,100,36,28,2,1,1,25,431.86505095326123,1
2,0,38,1,2920,24,10,18,3,1,1,30,157.74358185359563,0
10,0,39,0,3070,43,19,20,3,1,2,30,200.49913180326445,1
10,1,40,0,2348,46,44,35,3,1,2,30,271.7317178279231,1
1,0,40,0,213,4,10,6,3,1,2,30,48.67493385289703,1
2,0,40,1,1748,27,10,10,4,1,1,45,69.36778011595587,0
4,0,37,2,6865,99,24,26,5,1,1,55,140.44538227152665,0
1,1,40,0,708,9,19,8,4,1,2,45,65.41819119403837,1
1,0,40,2,418,6,14,6,5,1,1,55,27.35715263383859,0
26,0,35,4,16155,240,10,84,2,1,1,25,782.693536292142,0
7,1,38,4,7045,118,281,37,2,2,1,25,1586.6698574458064,0
3,0,40,1,3798,84,12,32,3,1,1,30,203.25884456895866,0
4,0,39,0,1745,46,48,24,3,1,2,30,263.6125628795762,0
7,0,40,1,2860,55,185,27,2,1,1,25,963.5747099566669,0
5,0,31,2,1395,38,203,15,2,2,1,25,977.8832207092337,0
5,0,30,1,1648,41,40,72,4,1,1,45,142.2101985872695,0
12,0,31,0,780,27,20,11,3,1,2,30,112.26831497541659,0
1,0,30,0,905,12,31,7,4,1,2,45,100.4145487300161,0
11,0,29,1,1305,34,29,17,2,1,1,25,190.73514805072665,0
3,0,29,1,3305,63,18,27,3,1,1,30,206.6984865667805,0
3,0,22,1,1775,28,38,18,2,1,1,25,252.10876020953557,0
17,0,21,2,6473,143,95,46,2,2,1,25,725.1445260640505,0
13,0,19,1,9013,173,83,44,5,1,1,55,262.26270337461716,0
9,0,20,4,2933,47,41,23,3,1,1,30,283.1705272625398,0
3,0,13,2,4470,42,225,14,3,1,1,30,1080.3675540135207,0
4,0,13,2,1568,21,10,11,3,1,1,30,103.54922246931011,1
7,0,34,0,4290,69,0,13,2,1,1,25,196.1345860705632,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
9,0,33,0,2373,58,349,20,2,1,1,25,1679.7201726543233,0
9,0,34,0,4118,64,0,31,1,1,1,15,229.98606276714966,0
2,0,34,0,2313,56,0,29,1,1,1,15,130.28144014714908,0
10,0,34,0,3695,80,22,24,3,1,1,30,238.97512717424794,0
3,0,34,0,2280,37,275,14,3,1,1,30,1192.5558773145692,0
12,0,33,1,9035,119,134,39,3,1,1,30,902.0661118473621,0
6,0,34,0,13693,167,0,40,3,1,1,30,554.3423033698872,0
6,0,34,0,4435,81,0,21,3,1,1,30,180.62120072282906,0
5,0,34,0,5838,93,0,8,2,1,1,25,266.8672241304222,0
8,0,34,0,2158,52,0,13,3,1,2,30,88.39080017658375,0
24,0,34,2,15060,223,44,28,3,1,1,30,787.2380632921711,0
3,0,34,0,3015,25,473,4,3,1,1,30,2013.390443841279,0
8,0,33,0,15405,180,140,26,2,1,1,25,1331.186448473873,0
2,0,33,0,6420,84,176,22,3,1,1,30,964.0596594825224,0
0,0,33,0,795,12,0,7,2,1,2,25,36.31122068340089,0
1,0,34,0,630,12,3,4,2,1,2,25,42.38558845571703,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
2,0,33,0,7428,125,374,39,2,1,1,25,2022.6744775476086,0
6,0,33,0,11385,152,1,43,3,1,1,30,465.43155730991185,0
7,0,33,0,6638,73,98,33,2,1,1,25,742.9176762126793,0
22,0,29,0,875,45,6,13,2,1,2,25,68.39288158459648,1
20,0,32,7,10355,91,0,38,4,1,1,45,261.1228220148738,0
12,1,32,0,5738,96,16,20,2,1,1,25,334.49518532887515,1
0,0,30,0,2760,20,0,10,3,1,1,30,111.18842737144925,0
8,1,31,0,2910,39,0,12,3,1,2,30,117.94772385554094,1
8,0,32,0,2188,42,24,27,3,1,2,30,185.18072616180217,1
0,1,32,0,0,0,0,0,3,1,2,30,0.0,1
0,0,32,0,1588,23,0,2,3,1,1,30,64.433293703383,0
2,0,29,0,6705,95,4,18,4,1,1,45,179.98126732788546,0
0,0,32,0,0,0,0,0,4,1,2,45,0.0,1
0,0,32,0,0,0,0,0,5,1,1,55,0.0,0
24,0,27,2,15995,236,0,76,2,1,1,25,730.3189874997273,0
5,0,30,2,6885,114,261,29,2,2,1,25,1489.2999918214205,0
1,0,32,0,3638,80,0,24,2,1,1,25,167.29258798126955,0
2,0,31,0,1585,42,28,16,3,1,2,30,177.06157121345535,0
5,0,32,0,2700,51,165,19,2,1,1,25,866.2048443322809,0
3,0,23,0,1235,34,183,7,2,2,1,25,880.5133550848477,0
3,0,22,0,1488,37,20,64,4,1,1,45,88.11582879594394,0
10,0,23,0,620,23,0,3,2,1,2,25,28.931988722957588,0
0,0,22,0,0,0,11,0,4,1,2,45,27.497138063982504,0
9,0,21,0,1145,30,9,9,2,1,1,25,93.36528242634058,0
1,0,21,0,3145,59,0,19,3,1,1,30,128.14666233745447,0
1,0,14,0,1615,24,18,10,2,1,1,25,154.73889458514955,0
15,0,13,0,6313,139,75,38,1,2,1,15,767.2801405373677,0
11,0,11,0,8853,169,63,36,4,1,1,45,383.01013583303626,0
7,0,12,2,2773,43,21,15,3,1,1,30,196.6195355964189,0
1,0,5,0,4310,38,205,6,3,1,1,30,993.8165623473997,0
2,0,5,0,1408,17,0,3,3,1,1,30,56.994067987163724,1
13,0,44,1,4630,81,20,23,3,1,1,30,268.4120633416532,0
5,0,45,0,578,15,22,10,3,1,2,30,111.70837325484094,0
15,0,43,1,2713,70,374,30,3,1,1,30,1607.1527255636493,0
15,0,44,1,4458,76,16,41,1,1,1,15,337.33488976893733,0
8,0,44,1,2653,68,17,39,2,1,1,25,198.92429571414542,0
16,0,44,2,4035,92,47,34,3,1,1,30,353.04325482294337,0
9,0,44,1,2620,49,300,24,3,1,1,30,1306.6240049632645,0
18,0,43,3,9375,131,159,49,3,1,1,30,1016.1342394960575,0
12,0,44,1,14033,179,15,50,3,1,1,30,628.4145938346081,0
12,0,44,2,4775,93,17,31,3,1,1,30,262.6926586243449,0
11,0,44,1,6178,105,22,18,3,1,1,30,339.2846868316561,0
14,1,44,0,2498,64,23,23,3,1,2,30,194.45976038848423,0
30,0,44,4,15400,235,69,38,3,1,1,30,901.3061909408665,0
9,0,44,2,3355,37,498,14,3,1,1,30,2127.458571489974,0
14,0,43,1,15745,192,165,36,2,1,1,25,1459.5130920786553,0
8,0,43,2,6760,96,201,32,3,1,1,30,1078.1277871312182,0
5,0,43,0,1135,24,15,17,2,1,2,25,119.64254745621189,0
7,0,44,0,970,24,28,14,3,1,2,30,151.74420627599943,0
5,0,43,0,260,10,15,6,2,1,2,25,79.64171079258932,1
8,0,43,1,7768,137,399,49,3,1,1,30,1912.0009965799034,0
12,0,43,2,11725,164,26,53,4,1,1,45,362.18730309912956,0
13,0,43,2,6978,85,123,43,2,1,1,25,871.2443198174617,0
28,1,39,0,1215,57,31,23,3,1,2,30,174.8618001683367,1
26,0,42,9,10695,103,16,48,5,2,1,55,185.95064602759368,0
18,0,42,2,6078,108,41,30,2,1,1,25,462.8218289336575,0
6,0,40,1,3100,32,15,20,3,1,1,30,185.26071783617013,0
14,1,41,0,3250,51,24,22,3,1,2,30,228.01626778583892,1
14,1,42,0,2528,54,49,37,4,1,2,45,187.030533631561,1
5,0,42,0,393,12,15,8,3,1,2,30,76.19206983547153,1
6,0,42,1,1928,35,15,12,4,1,1,45,86.56599010506493,0
8,0,39,2,7045,107,29,28,5,1,1,55,150.76430826499208,0
5,0,42,0,888,17,24,10,4,1,2,45,82.61640118314743,1
5,0,42,2,598,14,19,8,5,1,1,55,37.67607862730403,0
30,1,37,4,16335,248,15,86,2,1,1,25,813.6503142725383,0
11,1,40,4,7225,126,286,39,3,2,1,30,1437.8903426010693,0
7,0,42,1,3978,92,17,34,3,1,1,30,230.77598055153317,0
8,0,41,0,1925,54,53,26,3,1,2,30,291.1296988621508,0
11,0,42,1,3040,63,190,29,2,1,1,25,994.5314879370632,0
9,0,33,2,1575,46,208,17,3,2,1,30,896.7466655018933,0
9,0,32,1,1828,49,45,74,5,1,1,55,95.64504514582714,0
16,0,33,0,960,35,25,13,3,1,2,30,139.78545095799106,0
5,0,32,0,1085,20,36,9,4,1,2,45,117.61275871912517,0
15,0,31,1,1485,42,34,19,2,1,1,25,221.69192603112293,0
7,0,31,1,3485,71,23,29,3,1,1,30,234.21562254935498,0
7,0,24,1,1955,36,43,20,3,1,1,30,251.61381172438388,0
21,0,23,2,6653,151,100,48,2,2,1,25,756.1013040444469,0
17,0,21,1,9193,181,88,46,5,1,1,55,272.5816293680826,0
13,0,22,4,3113,55,46,25,3,1,1,30,310.6876632451143,0
7,0,15,2,4650,50,230,16,3,1,1,30,1107.884689996095,0
8,1,15,2,1748,29,15,13,3,1,1,30,131.0663584518846,1
3,0,32,0,4110,61,0,11,2,1,1,25,187.67546650615256,0
0,0,33,0,0,0,0,0,2,1,2,25,0.0,0
5,0,31,0,2193,50,344,18,2,1,1,25,1648.7633946739268,0
5,0,32,0,3938,56,0,29,1,1,1,15,219.64713885509224,0
0,0,32,0,2133,48,0,27,1,1,1,15,119.94251623509167,0
6,0,32,0,3515,72,17,22,2,1,1,25,237.89024009063263,0
0,0,32,0,2100,29,270,12,3,1,1,30,1165.0387413319947,0
8,0,31,1,8855,111,129,37,3,1,1,30,874.5489758647875,0
2,0,32,0,13513,159,0,38,3,1,1,30,546.8230859793001,0
2,0,32,0,4255,73,0,19,3,1,1,30,173.10198333224184,0
1,0,32,0,5658,85,0,6,2,1,1,25,258.4081045660116,0
4,0,32,0,1978,44,0,11,3,1,2,30,80.87158278599654,0
20,0,32,2,14880,215,39,26,3,1,1,30,759.7209273095966,0
0,0,32,0,2835,17,468,2,3,1,1,30,1985.8733078587043,0
4,0,31,0,15225,172,135,24,2,1,1,25,1300.2296704934768,0
0,0,31,0,6240,76,171,20,3,1,1,30,936.5425234999482,0
0,0,31,0,615,4,0,5,2,1,2,25,27.852101118990277,0
0,0,32,0,450,4,0,2,2,1,2,25,20.427873841715,0
0,0,31,0,0,0,0,0,2,1,2,25,0.0,1
0,0,31,0,7248,117,369,37,2,1,1,25,1991.7176995672125,0
2,0,31,0,11205,144,0,41,3,1,1,30,453.91275620092716,0
3,0,31,0,6458,65,93,31,2,1,1,25,711.9608982322831,0
18,1,27,0,695,37,1,11,2,1,2,25,37.43610360420018,1
16,0,30,7,10175,83,0,36,4,1,1,45,256.4233111457568,0
8,1,30,0,5558,88,11,18,2,1,1,25,303.53840734847887,1
0,0,28,0,2580,12,0,8,3,1,1,30,103.66920998086206,0
4,0,29,0,2730,31,0,10,2,1,2,25,124.23206977307296,1
4,1,30,0,2008,34,19,25,3,1,2,30,157.66359017922767,1
0,0,30,0,0,0,0,0,3,1,2,30,0.0,1
0,0,30,0,0,0,0,0,3,1,1,30,0.0,0
0,0,27,0,6525,87,0,16,4,1,1,45,165.28279716277484,0
0,1,30,0,0,0,0,0,4,1,2,45,0.0,1
0,1,30,0,0,0,0,0,5,1,1,55,0.0,1
20,0,25,2,15815,228,0,74,2,1,1,25,721.8598679353166,0
1,0,28,2,6705,106,256,27,2,2,1,25,1458.343213841024,0
0,0,30,0,3458,72,0,22,2,1,1,25,158.83346841685892,0
0,0,29,0,1405,34,23,14,3,1,2,30,149.54443523088085,0
1,0,30,0,2520,43,160,17,2,1,1,25,835.2480663518846,0
0,0,21,0,1055,26,178,5,2,2,1,25,849.5565771044514,0
0,0,20,0,1308,29,15,62,4,1,1,45,70.91761880683487,0
6,0,21,0,440,15,0,1,2,1,2,25,20.472869158546974,0
0,0,20,0,0,0,6,0,4,1,2,45,11.999375545110524,0
5,0,19,0,965,22,4,7,2,1,1,25,62.40850444594429,0
0,0,19,0,2965,51,0,17,3,1,1,30,120.62744494686726,0
0,0,12,0,1435,16,13,8,2,1,1,25,123.78211660475323,0
11,0,11,0,6133,131,70,36,1,2,1,15,729.4440785613278,0
7,0,9,0,8673,161,58,34,4,1,1,45,365.8119258439272,0
3,0,10,2,2593,35,16,13,3,1,1,30,169.10239961384443,0
0,0,3,0,4130,30,200,4,3,1,1,30,966.2994263648252,0
0,1,3,0,1228,9,0,1,2,1,1,25,55.65920692114859,1
10,0,41,0,4550,79,16,22,3,1,1,30,249.13406981897748,0
2,0,42,0,498,13,18,9,2,1,2,25,103.98417719868584,0
12,0,40,0,2633,68,370,29,3,1,1,30,1587.8747320409734,0
12,0,41,0,4378,74,12,40,1,1,1,15,310.8276486752582,0
5,0,41,0,2573,66,13,38,1,1,1,15,216.6224536680542,0
13,0,41,1,3955,90,43,33,3,1,1,30,333.76526130026764,0
6,0,41,0,2540,47,296,23,3,1,1,30,1287.3460114405887,0
15,0,40,2,9295,129,155,48,3,1,1,30,996.8562459733816,0
9,0,41,0,13953,177,11,49,3,1,1,30,609.1366003119325,0
9,0,41,1,4695,91,13,30,3,1,1,30,243.4146651016691,0
8,0,41,0,6098,103,18,17,3,1,1,30,320.0066933089804,0
11,0,41,0,2418,62,19,22,3,1,2,30,175.18176686580853,0
27,0,41,3,15320,233,65,37,3,1,1,30,882.0281974181908,0
6,0,41,1,3275,35,494,13,3,1,1,30,2108.1805779672986,0
11,0,40,0,15665,190,161,35,2,1,1,25,1437.825349365645,0
5,0,40,1,6680,94,197,31,3,1,1,30,1058.8497936085423,0
2,0,40,0,1055,22,11,16,2,1,2,25,97.95480474320166,0
4,0,41,0,890,22,24,13,3,1,2,30,132.4662127533237,0
2,0,40,0,180,8,11,5,2,1,2,25,57.95396807957913,1
5,0,40,0,7688,135,395,48,2,1,1,25,2129.313378439381,0
9,0,40,1,11645,162,22,52,4,1,1,45,350.1385571474572,0
10,0,40,1,6898,83,119,42,2,1,1,25,849.5565771044514,0
25,1,36,0,1135,55,27,22,2,1,2,25,175.03178247636865,1
23,0,39,8,10615,101,12,47,5,1,1,55,178.7213984565903,0
15,0,39,1,5998,106,37,29,2,1,1,25,441.1340862206473,0
3,0,37,0,3020,30,11,19,3,1,1,30,165.98272431349437,0
11,1,38,0,3170,49,20,21,3,1,2,30,208.7382742631632,1
11,1,39,0,2448,52,45,36,3,1,2,30,279.9708602878219,1
2,1,39,0,313,10,11,7,3,1,2,30,56.91407631279579,1
3,0,39,0,1848,33,11,11,3,1,1,30,119.22759064542812,0
5,0,36,1,6965,105,25,27,5,1,1,55,143.53506069398867,0
2,0,39,0,808,15,20,9,4,1,2,45,70.5676552314751,1
2,0,39,1,518,12,15,7,5,1,1,55,30.44683105630063,0
27,1,34,3,16255,246,11,85,2,1,1,25,791.962571559528,0
8,0,37,3,7145,124,282,38,2,2,1,25,1595.9388927131924,0
4,0,39,0,3898,90,13,33,2,1,1,25,237.93523540746463,0
5,0,38,0,1845,52,49,25,3,1,2,30,271.851705339475,0
8,0,39,0,2960,61,186,28,2,1,1,25,972.8437452240531,0
6,1,30,1,1495,44,204,16,2,2,1,25,987.1522559766199,1
6,0,29,0,1748,47,41,73,4,1,1,45,147.35966262470623,0
13,0,30,0,880,33,21,12,2,1,2,25,135.57088961472974,0
2,0,29,0,1005,18,32,8,4,1,2,45,105.56401276745285,0
12,0,28,0,1405,40,30,18,2,1,1,25,200.00418331811275,0
4,0,28,0,3405,69,19,28,3,1,1,30,214.93762902667925,0
4,0,21,0,1875,34,39,19,2,1,1,25,261.3777954769217,0
18,0,20,1,6573,149,96,47,2,2,1,25,734.4135613314368,0
14,0,18,0,9113,179,84,45,4,1,1,45,442.2539696617986,0
10,0,19,3,3033,53,42,24,3,1,1,30,291.40966972243854,0
