Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
15,0,31,3,3295,57,-6,22,3,1,1,30,64.09711454321445,0
11,0,34,0,1106,127,88,26,3,1,1,30,298.3966087660958,0
15,0,48,2,1853,69,-3,18,3,1,1,25,-39.22820940213778,0
0,0,40,1,2395,12,-14,21,2,1,1,30,42.767473506644606,0
3,0,42,3,5790,19,89,42,2,1,1,45,117.1889374361726,0
4,0,38,2,4409,-2,-11,8,3,1,1,30,194.54551833693745,0
7,0,43,0,4516,129,26,22,3,1,1,30,1800.649433250579,0
8,0,41,0,5644,21,-6,27,2,1,2,25,-8.456766221463937,0
1,0,25,1,831,89,25,20,3,1,1,30,1.6968634441465156,0
0,0,39,1,-9,0,9,-2,3,1,1,30,-74.17896303463415,0
26,0,21,0,1494,41,-11,38,3,1,1,30,61.600339556769846,0
12,0,38,1,2468,72,379,38,3,1,1,25,238.685995148683,0
1,0,34,0,15980,165,139,33,3,1,2,25,219.9468185462639,0
8,1,43,0,4156,100,71,22,3,1,1,31,10.160867716550456,0
4,0,35,1,3757,34,43,29,3,1,1,26,170.1125774346287,0
9,0,46,0,686,26,82,11,3,1,1,30,132.72369117704093,0
9,0,36,0,1189,15,22,21,5,1,1,30,138.49341527567924,0
23,0,40,2,3160,161,29,42,3,1,1,25,143.0127155089867,0
0,0,1,1,57,0,-11,39,3,1,2,25,275.89770765942416,0
9,0,41,0,2403,60,-6,8,3,1,1,54,87.93356771315925,0
20,1,43,0,14155,97,4,21,3,1,1,30,49.5290443931502,0
0,0,40,0,7839,1,-10,9,3,1,1,31,281.792019630182,0
0,0,35,1,953,93,-4,36,2,1,1,30,64.84930681377516,0
-1,0,11,1,1957,-7,-6,36,2,1,1,25,92.57721261189056,0
8,0,41,0,1393,77,291,28,3,1,1,31,161.89204083808056,0
5,0,30,6,3000,62,161,1,3,1,1,30,103.91769741208908,0
9,0,42,0,15287,12,-5,3,5,1,1,26,74.21220363953802,0
1,0,46,9,12363,74,240,30,3,1,1,25,146.63261415544127,0
14,0,32,1,2259,48,355,25,3,1,1,30,1025.2254657289543,0
12,0,44,2,16261,87,-4,17,3,1,1,25,51.736537372628305,0
19,0,17,0,7419,3,-3,20,3,1,1,30,12.319640429799989,1
10,0,14,2,18213,70,-6,28,3,1,1,25,159.94175407567073,0
1,0,23,1,4183,82,3,12,3,1,1,30,70.36017966287086,0
7,0,40,0,6090,66,-5,9,5,1,1,30,823.6434678405872,0
0,0,39,2,13756,97,13,8,5,1,1,30,1529.2347649833177,0
1,0,21,12,3458,143,178,8,3,1,1,30,166.80601998091538,0
8,0,30,0,-307,141,8,46,2,1,1,25,228.32691164881004,0
1,0,39,1,18204,112,-1,37,3,1,1,47,131.56244382153292,0
0,0,43,0,77,-10,45,10,3,2,1,30,346.73312479515124,1
1,0,17,2,5918,70,132,36,2,1,1,30,18.70995619784962,0
7,0,40,0,13691,95,224,40,3,1,1,30,1043.5681243182175,0
0,0,15,1,12985,-9,108,2,3,1,1,30,1608.0148117214978,0
1,0,47,2,2312,133,5,26,3,1,2,30,1165.599113556817,1
8,0,32,0,15371,2,363,22,3,1,1,30,473.2273802790088,0
1,0,42,0,697,-1,6,28,3,1,1,30,-56.86792317610207,0
1,0,16,0,5718,168,89,39,3,1,1,30,656.1588398220557,0
1,0,40,1,420,2,329,32,3,1,2,25,381.85877601703675,0
9,0,39,1,3653,8,270,30,5,1,1,30,392.3909940295507,0
1,0,36,3,12149,58,311,30,2,2,1,47,1297.4157356097235,0
0,1,31,2,8617,65,-2,45,3,1,1,31,273.2174576550169,0
21,0,37,3,16265,27,6,26,3,1,1,25,78.02003505336512,0
0,1,17,1,2131,5,63,50,4,2,1,14,144.27910696873357,0
21,0,13,0,2231,157,0,7,3,1,1,25,212.00440264812255,0
1,0,25,1,17077,17,464,48,3,1,1,46,114.56346758435222,0
18,0,34,3,4874,96,163,10,3,1,2,31,-43.32479413892219,0
3,0,43,1,1156,23,-3,20,3,1,1,25,65.3428306161793,0
8,0,43,1,1943,89,347,0,3,1,1,30,227.41756956657812,0
33,0,23,0,6697,68,-2,3,3,1,1,31,-59.105928842080786,0
4,0,39,1,3423,69,137,17,2,1,2,30,346.85601156561813,0
12,0,36,1,1599,169,158,2,3,1,1,30,174.80720016741134,0
1,0,32,1,17701,48,2,24,2,1,1,30,235.68311256441098,0
5,0,38,0,18833,42,33,47,3,1,1,25,106.81810408095016,1
28,0,35,0,1443,92,51,46,3,1,1,25,107.46409860871054,0
15,0,38,2,2336,215,44,4,5,1,1,30,2649.740655624112,1
33,0,24,1,2596,151,137,5,3,1,1,17,67.00291209128804,0
8,0,35,0,6374,171,9,28,3,1,1,30,516.7065908927052,0
7,0,36,1,17686,26,-2,0,3,1,2,30,198.2911588602294,0
0,0,33,0,17424,19,290,37,2,1,2,30,753.4560970184411,0
13,0,33,0,8065,109,76,26,5,1,2,25,-4.544016644312933,0
1,0,39,1,2483,25,169,68,3,1,1,30,107.8015499551131,0
4,0,45,0,2979,16,6,16,3,1,1,29,261.64217493267284,0
1,0,35,1,15156,25,174,16,2,1,1,47,44.726238513345194,1
5,0,4,4,4047,111,2,2,2,1,2,30,1575.9858294249345,0
4,1,32,0,917,67,3,32,3,1,1,30,132.3806234038822,0
10,0,36,0,5100,71,-10,26,3,1,1,30,-111.50108487594555,0
6,0,33,2,1921,91,191,20,3,1,1,31,1151.1306754845311,0
7,0,33,2,1256,116,152,35,2,1,1,30,115.05166824503668,0
13,0,41,2,1614,85,42,1,2,1,1,30,301.25210130791976,0
1,0,30,1,2461,42,59,35,4,1,1,30,251.6261580342831,0
24,0,28,1,2189,-6,-5,14,2,1,1,30,342.17511474107044,0
35,0,37,0,4347,21,-13,3,3,1,1,58,1705.2392101227997,0
8,0,28,0,2828,30,52,-2,3,1,1,30,61.30328699754571,0
31,0,36,0,6335,36,-7,8,3,1,1,25,1238.8693328515476,0
13,0,33,0,1925,84,-6,4,2,1,1,25,175.70154011588167,0
0,0,40,0,1839,-12,26,47,3,1,1,30,169.01697174662155,0
1,0,31,2,14178,30,-2,-1,3,1,1,25,1021.3100665501099,0
1,0,41,2,5673,121,154,-7,3,1,1,26,59.31904507765301,0
25,0,9,1,16394,134,1,17,2,1,1,25,96.57611314899326,1
8,0,44,10,10131,69,-10,10,3,1,1,26,247.5539192709863,1
1,0,33,0,1432,-1,105,13,3,1,1,30,73.0778295508824,0
5,0,40,1,1254,-11,22,50,2,1,1,30,306.9578704427998,0
17,0,39,2,557,0,-1,20,2,1,1,25,739.6157985503415,1
15,0,38,1,13556,33,226,19,3,1,1,30,32.45711003262136,0
1,0,39,1,14521,57,52,-6,3,1,1,30,1801.9033796973306,0
12,0,46,1,1632,6,-15,21,3,1,1,31,227.75062684504942,0
1,0,38,1,5557,13,128,8,3,1,1,25,786.2685651758228,0
40,0,43,2,3718,81,10,44,2,1,1,30,291.9737562468124,0
15,0,37,3,1082,66,-4,9,3,1,1,30,944.9778378547002,0
1,0,32,1,6769,142,20,17,3,1,1,26,2246.4890960997463,0
18,1,42,0,16732,-1,-12,38,3,1,1,30,191.02834517278626,0
1,0,39,0,13127,11,5,13,4,1,1,26,75.66601866385611,0
16,0,40,1,1201,62,-11,19,3,1,1,26,455.1808916710753,0
17,0,20,0,1046,27,21,16,3,1,1,30,-49.63361626661539,0
17,0,34,3,2018,92,2,11,3,1,2,47,54.910006543796285,0
16,0,27,0,5845,-19,34,21,2,1,2,30,73.43710857634267,0
13,0,39,0,16200,85,-16,46,3,1,1,25,55.19995874917825,1
1,0,45,3,1679,56,241,11,3,1,2,18,252.416807619441,0
1,0,38,0,5770,277,17,11,2,1,2,45,140.54186032909269,0
14,0,31,1,3021,38,-1,2,4,1,2,25,290.6294959638348,1
1,0,40,0,2746,-2,0,33,3,1,1,30,1898.3272625106724,0
7,0,41,2,2076,80,531,22,3,1,1,30,256.6518869045191,0
1,0,33,0,2583,80,-12,45,2,1,1,54,54.36702397301165,0
36,0,26,0,6936,110,234,45,3,1,2,30,14.14671110130709,0
10,0,8,0,888,133,-8,34,5,1,2,26,80.67626267000327,0
1,0,36,0,15547,8,-16,24,3,1,1,18,349.71573183953024,0
0,0,39,0,14988,109,62,37,3,1,1,30,1188.6621233815517,0
0,0,34,0,16918,4,20,4,2,1,2,25,80.89702040401505,0
10,0,38,1,1746,8,-7,43,2,1,1,25,248.11055022866873,0
0,0,46,0,14478,29,11,-6,3,1,1,25,139.86638000024067,0
8,0,42,0,6512,102,7,5,3,1,1,30,413.15891762444596,0
9,0,38,0,2726,73,77,6,3,1,2,25,2151.9433666757213,0
15,0,36,0,2807,154,-4,21,3,1,1,30,2230.2319231155316,0
8,1,30,2,2942,48,-5,12,3,1,1,17,198.91113457485508,0
22,0,32,0,4561,2,-8,15,3,1,1,45,321.47948430947065,0
18,0,37,0,1098,161,0,-3,2,1,1,30,65.12391944283671,0
20,0,39,1,13263,4,1,27,3,1,2,30,590.5025224151516,0
19,0,36,0,11121,41,9,16,3,1,2,31,62.38712513267697,0
8,0,35,3,1771,133,38,25,3,1,1,46,2007.929231650505,0
36,0,17,0,12423,10,11,10,3,1,1,30,179.01839894104387,0
0,0,39,4,1492,26,26,1,3,1,2,30,819.1821281906684,0
8,0,39,0,901,22,-1,22,3,1,2,25,-43.863798433932956,0
8,0,46,12,2819,114,18,16,4,1,2,26,177.76810396002372,1
7,0,16,0,3085,100,-7,31,3,1,1,16,-34.20558883854943,0
1,0,44,1,915,135,339,25,4,1,1,45,329.8421329407698,0
8,0,32,0,6181,170,20,25,3,1,1,30,972.748829571018,0
6,0,32,1,3565,-2,138,6,3,1,1,30,2039.0088788500602,0
0,0,27,0,15928,61,-18,43,3,1,1,30,112.78293544596706,0
7,0,36,2,2693,59,-2,2,3,1,1,30,434.0777466628898,0
10,0,43,3,2002,213,193,30,3,1,1,25,147.0591462365121,0
1,0,39,0,2355,47,20,1,3,1,1,30,-83.05149020857756,0
1,0,36,2,1554,192,21,27,3,1,1,30,22.34729640656404,0
5,0,42,1,1046,97,-16,36,3,1,1,25,1099.4195509394017,0
9,0,32,1,1669,123,-6,26,3,2,1,30,174.2459628915341,1
17,0,12,1,4725,4,250,-1,4,1,1,51,225.8147830259384,0
0,0,34,0,4541,92,-17,6,3,1,1,30,977.2143415924318,0
1,0,43,0,736,14,216,9,3,1,1,31,245.1027653538892,0
13,0,38,0,2923,150,12,41,4,1,1,46,145.87303564220383,0
8,0,36,1,9723,16,45,4,2,1,1,30,257.75402116869924,0
23,0,42,1,1603,34,115,37,3,1,1,45,341.6272378318309,0
16,0,36,1,6434,80,-14,-6,2,1,1,26,776.454414283669,0
1,0,29,1,1421,11,-10,38,3,1,1,30,139.23684575646573,0
2,0,39,0,1046,89,100,29,3,1,2,58,821.008256126514,0
4,0,45,2,2531,28,336,9,4,1,1,56,-24.59820916912271,0
6,0,38,1,2114,115,-6,19,4,1,2,30,238.31789218401508,0
13,0,15,0,3360,51,49,45,2,1,1,25,39.757139065864976,0
1,0,43,0,18148,60,160,13,3,1,1,30,348.81733220015246,0
24,0,27,2,4527,95,52,27,3,1,1,55,1471.7920402628533,0
2,0,29,0,5894,94,62,49,3,1,1,30,152.39850687502613,1
12,0,42,0,5082,204,-5,5,2,1,1,46,231.0159539065558,0
20,0,40,2,4458,96,-2,7,3,1,2,31,347.96930695136706,0
8,0,35,2,2142,10,314,24,3,1,1,25,170.84137837447898,0
1,0,32,11,3719,77,34,-1,3,1,1,46,-23.57412724348218,0
1,1,46,0,2680,55,1,14,2,1,1,26,263.11746442649905,0
6,0,29,0,4682,116,3,5,3,1,1,30,2087.9139504585,0
12,0,35,0,17173,152,6,4,3,1,1,30,171.55263279574345,0
3,0,31,1,58,-7,0,17,3,1,2,29,538.6909217489257,0
18,0,27,1,-145,83,27,7,3,1,1,26,-87.63006082133388,0
2,0,23,1,449,52,-1,44,1,1,1,25,471.3245875281366,0
1,0,34,0,6274,33,134,28,3,1,1,26,76.23224259088056,0
10,0,33,0,7407,4,22,24,3,1,1,30,88.46049775473207,0
14,0,45,1,2420,6,237,5,3,1,1,30,466.50813405137626,1
11,0,23,0,4970,52,3,42,3,1,1,26,130.2285334289845,0
1,0,35,1,3980,160,32,33,2,1,1,46,22.767036066178775,0
1,0,38,3,7682,79,158,15,3,1,1,17,117.15128315858743,1
31,0,30,0,4347,-9,8,26,3,1,1,24,396.5500035153573,0
9,0,41,1,4011,13,-8,9,3,1,1,30,220.58680377291057,0
5,0,11,0,4688,71,-4,6,2,1,2,30,62.264365585430255,0
9,0,32,0,4898,22,-5,27,3,1,1,46,1169.48945726139,0
2,0,40,0,13564,171,-16,51,2,1,1,30,1036.8782641287921,0
1,0,40,0,4954,41,-7,-1,3,1,1,30,1056.4941011873736,0
18,0,6,3,1995,-8,21,0,4,1,1,45,17.295153282694727,0
0,0,2,1,2824,28,8,18,3,1,1,56,610.7567351953853,0
10,0,32,1,1028,111,119,-6,3,1,1,30,279.12429591339554,0
11,0,35,0,16276,117,-8,27,3,1,1,25,805.8073598274179,1
24,0,41,0,6107,105,-6,5,4,1,2,46,29.968361610637956,0
8,0,24,0,951,29,11,31,3,1,1,31,318.73236978124794,0
1,0,39,0,4728,33,131,19,3,1,2,26,117.64428043321733,0
2,0,24,0,4207,163,14,-5,2,1,1,30,461.83136623066207,0
1,0,33,0,2622,102,0,0,2,1,2,25,444.1691353628104,0
11,0,39,0,1287,8,21,22,3,1,2,47,667.0284477969204,0
19,0,35,0,689,49,-15,-1,3,1,2,25,-78.28753240335853,0
11,0,42,3,15340,64,-21,6,2,1,1,25,1415.4280382058098,0
9,0,37,2,6841,86,-3,13,3,1,1,31,465.40475101484503,0
7,0,35,1,1794,19,-17,44,3,1,1,46,-33.872199254036715,0
18,0,33,2,1473,5,191,-2,3,1,2,30,57.80852095664167,0
12,0,37,3,1353,159,1,16,5,1,1,30,603.5683837643029,0
39,0,41,1,2990,20,35,39,3,1,2,26,-21.503917145023834,0
9,0,30,1,1859,23,19,2,3,1,1,54,151.39862004952437,0
2,0,24,1,5673,10,145,32,3,1,1,30,83.36572773952122,0
17,0,37,3,4841,50,-9,34,2,1,1,25,92.92229918202456,0
27,0,35,0,7117,93,-7,47,1,1,1,26,-40.021396256894846,0
21,0,43,0,1786,51,-16,7,3,1,1,30,892.4898172919401,0
0,0,38,0,4082,29,-4,20,3,1,1,30,2215.470659702707,0
1,0,40,0,13487,7,85,9,2,1,1,30,1909.7329624657086,0
18,0,40,1,6169,114,-9,23,4,1,2,30,38.34669478376172,0
-1,0,24,0,1023,36,163,10,2,1,1,24,-9.033436807705698,0
29,0,42,0,5177,84,116,37,5,1,1,30,1626.2935956889341,0
22,0,38,1,3242,9,8,25,2,1,2,30,276.3919860208835,0
1,0,39,1,4234,40,115,10,3,1,1,30,177.15622686681007,0
10,0,36,0,3033,-14,34,-5,3,1,2,25,133.96691392443216,0
1,0,38,0,9054,99,17,7,3,1,1,30,292.89926356934245,0
2,0,33,3,896,266,10,44,3,1,1,25,6.2241315975088725,0
24,0,42,1,2285,32,148,-4,3,1,1,30,63.96963007739271,0
0,0,38,0,2571,30,337,21,3,1,1,26,251.22695411377578,1
1,0,19,10,16012,29,195,23,3,1,1,30,-57.59681073173125,0
0,0,36,0,1186,20,29,10,4,1,2,44,140.0208349581434,0
2,0,45,0,7916,10,-13,3,2,1,2,25,199.5763838327913,0
18,0,46,1,13441,12,-13,30,3,1,1,46,925.8611910734301,0
6,0,37,0,-54,211,1,-2,3,1,2,25,123.53744638779268,0
12,1,42,1,2239,116,217,-1,3,1,1,58,-81.29354570470419,0
15,0,42,0,1949,37,-4,34,5,1,1,30,227.94390503334915,0
2,0,32,1,4842,70,-29,2,3,1,1,31,803.9222321497716,0
36,0,36,1,3658,39,-1,88,3,1,1,30,21.002400341514658,0
15,1,38,1,776,223,299,29,3,1,1,30,744.3779100819706,0
10,1,40,0,9247,80,14,12,5,1,2,30,1043.873583348146,1
0,0,32,0,720,92,-2,44,2,2,2,30,686.8909554929005,0
1,0,39,1,9169,5,2,25,3,1,1,30,1889.584648124919,0
32,0,39,1,18088,205,6,5,3,1,1,46,918.1429205801658,0
1,0,13,0,1469,13,0,5,3,1,1,30,44.61532301893672,0
11,0,42,0,465,6,140,17,2,1,1,25,992.047410506086,0
0,0,40,0,404,117,11,17,3,1,2,26,135.8003776043028,0
8,0,38,1,4610,183,4,23,5,1,1,25,28.55826406265527,0
2,0,3,0,1559,-2,1,23,2,1,1,30,267.97662729829665,1
1,0,34,5,984,103,46,20,2,1,1,25,1327.6296134635845,1
0,0,40,1,-4,9,100,19,3,1,2,30,-37.18512593604807,0
2,0,25,1,3632,62,0,83,3,2,1,30,2060.2887464837227,0
35,0,43,1,2108,-5,-15,23,2,1,1,17,134.5841971286405,0
11,0,30,0,15407,103,280,3,2,1,1,45,337.02910156708026,1
1,0,24,1,11531,47,18,25,3,1,1,30,-57.429251754460395,0
1,0,43,0,18771,49,17,10,3,1,1,30,1736.7643282842314,0
1,0,32,2,1390,-7,-20,5,3,1,2,25,1287.57153327877,1
3,0,34,0,1016,-6,-2,11,2,1,1,30,213.86696371863945,0
7,0,41,2,2167,133,161,58,3,1,2,30,40.24866633312935,0
2,0,35,1,2618,36,333,21,3,1,1,25,57.47655246598242,1
7,0,36,1,2055,119,19,31,3,1,1,60,78.0946700903846,0
15,0,39,1,17406,23,96,47,4,1,1,25,-52.684528175095025,0
1,0,39,1,4789,31,-11,34,4,1,1,30,196.11275552382887,0
0,0,37,0,256,192,164,16,2,1,1,30,836.0350058172025,1
2,0,36,0,15465,29,0,17,3,1,1,30,133.73465302062576,0
0,1,44,2,4300,7,-2,31,3,1,2,30,-111.74586195876337,0
1,0,37,0,2018,10,14,13,2,1,1,13,58.02183620755024,0
17,0,40,1,2372,14,12,14,3,1,1,30,1013.5486902253296,0
20,0,40,2,198,21,8,70,3,1,2,30,138.8501811077107,0
9,1,40,0,6068,-9,-9,-2,3,1,1,30,58.92049260875235,0
17,0,40,1,5115,38,2,42,3,1,1,30,1070.1612366693728,0
9,0,19,0,-519,46,212,22,3,1,1,30,219.46601686974208,0
15,1,41,2,1610,112,68,6,3,1,1,30,272.30195003144036,0
10,0,35,1,6210,7,21,26,3,1,1,30,62.45644510977294,0
10,0,38,2,15449,37,495,43,4,1,1,31,16.817822036412508,0
11,0,34,0,5356,62,-6,7,4,1,1,30,2245.123547511548,0
0,0,37,11,2698,7,40,-3,4,1,2,30,8.976575562698159,0
0,1,36,2,5552,76,-2,35,2,1,2,30,947.4338909527069,0
6,0,35,0,8303,15,83,53,2,1,1,26,471.9093390880978,1
9,1,33,0,16050,184,-2,24,3,1,1,47,1077.668025587972,0
1,0,19,1,1424,-3,-9,25,2,1,1,30,1057.9807732831066,0
0,0,29,1,16736,2,77,9,2,2,1,26,144.9829465326344,0
14,0,19,3,2439,152,125,53,3,2,1,26,795.8236830431076,0
11,0,35,3,4914,60,22,16,3,1,1,30,1342.309415712286,0
1,1,22,1,1329,-21,-15,12,3,1,1,30,-18.496938383023732,0
21,0,38,3,904,83,160,24,3,1,2,30,88.81102089942509,0
6,0,38,2,187,65,-15,17,3,1,1,30,1229.2926097425564,0
12,0,26,3,16368,108,-5,1,3,1,1,25,65.69221957893845,0
8,0,46,0,3680,59,-12,21,3,1,1,25,214.9516183850552,0
7,0,15,0,10156,133,16,3,4,1,1,30,893.9176066378445,0
1,0,37,0,1496,53,-6,4,3,1,1,30,215.25436817269775,0
7,0,38,3,-632,3,147,13,2,1,1,30,2222.071740509792,0
20,0,35,1,3437,258,-4,25,4,1,1,25,758.5109094353767,0
1,0,37,1,3102,9,18,42,3,1,1,26,185.31641748575305,0
15,0,33,0,4233,10,3,6,3,1,1,31,1502.4368572663088,0
11,0,47,1,6015,178,-13,16,3,1,1,30,919.1849316997556,0
13,0,27,3,875,9,-1,15,2,1,2,26,118.4338060947948,0
18,0,31,3,7333,49,-9,21,3,1,1,30,14.193540629749975,0
22,0,29,1,18134,124,400,29,3,1,1,26,318.0500251735245,0
0,0,32,4,10098,54,-18,34,3,1,1,30,800.3474290784478,0
8,0,37,1,1240,129,0,-3,3,1,1,25,212.66438808896427,0
5,0,36,0,4011,46,129,39,3,1,1,26,104.8708040494761,0
1,0,10,1,13273,99,134,22,2,1,1,25,-89.40118433181065,0
24,0,47,3,3452,121,393,34,3,1,1,30,223.76121072031154,0
7,0,31,1,727,16,2,-1,3,1,1,30,2142.4197101923914,0
18,0,46,0,3283,79,5,9,3,1,1,30,-32.38298088125411,0
1,0,32,0,3664,-9,24,11,2,1,1,54,398.39258850689964,0
7,0,30,0,5417,-1,-13,8,3,1,1,46,1154.436785484801,0
1,0,33,0,323,89,3,-1,3,1,1,30,667.5465486185254,0
9,0,25,0,2610,109,98,4,2,1,1,26,254.25970687833473,0
11,0,30,1,2448,63,396,47,3,1,1,30,1099.3045122002577,0
6,0,41,2,6862,69,26,7,3,1,1,25,303.15798073781787,1
41,1,32,0,15153,11,3,19,3,1,1,14,8.53686006479262,0
1,0,42,2,10181,27,343,8,2,1,1,26,-14.951667037210996,0
12,0,25,0,2193,71,29,22,3,1,2,47,1698.567911861715,0
42,0,45,2,7300,76,-12,11,3,1,1,18,-73.67486134535095,0
18,0,42,0,16563,72,-13,30,3,1,1,30,-46.329828653905864,0
9,0,5,1,5183,27,90,-5,3,1,1,30,62.5650597122685,0
16,0,36,0,12673,19,42,20,3,1,1,30,507.6103707745343,1
29,0,29,2,17169,65,26,8,3,1,1,30,1554.3859521987363,0
-1,0,37,1,5149,21,1,61,3,1,1,30,108.23266387342811,0
8,0,34,0,8120,11,259,7,3,1,1,30,107.04885397799654,0
15,0,30,1,3041,70,-11,49,3,1,1,26,35.76813928522964,0
0,0,34,0,15652,51,155,31,3,1,1,30,110.43916239328186,1
24,1,7,2,16598,46,53,2,3,1,1,25,53.606644033696966,0
6,0,44,1,2994,241,208,42,3,2,2,30,336.14188548312313,0
0,0,7,2,16310,10,-11,30,4,1,1,30,1066.2492103616491,0
0,0,28,1,2075,5,11,36,3,1,1,30,121.34461431336445,0
1,0,27,0,12956,29,-5,29,2,1,1,45,280.7954989328393,0
11,0,41,3,12507,219,2,23,2,1,1,30,-108.75972021773168,0
4,0,33,3,4826,5,179,9,3,1,1,46,127.89284592961266,0
16,0,41,0,584,-3,-2,24,3,1,1,30,1394.68687530883,0
0,0,38,0,7933,47,187,69,3,1,2,53,1223.873724973702,0
10,0,41,0,4622,45,-7,4,3,1,2,26,655.4745311065695,0
2,0,39,1,1179,18,-7,41,3,1,1,30,-11.939407763760912,0
3,0,37,1,3092,9,58,20,3,1,1,30,502.41515267764544,0
10,0,40,1,5197,51,-6,11,3,1,2,30,84.51844457203772,0
1,0,31,0,567,79,11,-2,4,2,2,25,1496.9583191645868,0
8,0,38,0,1202,84,8,17,2,1,1,26,177.8550490617423,0
1,0,39,1,3809,48,1,6,3,2,1,30,30.916893896716886,0
8,0,40,0,3992,2,24,36,2,1,1,16,1721.1801935823569,0
8,0,45,1,2336,45,-8,27,3,1,1,54,347.33872064453146,0
0,0,42,0,-66,31,-11,12,3,1,1,30,263.56760079406234,0
9,0,36,2,4629,63,4,38,3,1,1,25,-65.72728440020961,0
10,0,36,0,2657,10,63,39,3,1,2,30,193.55877068107037,0
12,0,41,1,6452,0,-10,13,3,1,1,29,98.71154455381802,0
16,0,33,5,11228,29,36,-3,4,1,1,25,840.7783769423304,0
0,0,15,0,842,43,19,15,3,1,1,30,267.28904640588064,0
3,0,45,1,3792,97,14,17,3,1,1,30,42.14566060475414,0
