Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,1,27,0,2410,29,127,13,3,2,1,35,13.653,1
0,1,37,0,2225,24,12,12,3,2,1,35,98.745,1
9,1,40,0,10463,137,127,46,3,2,1,44,1477.709,1
4,1,39,0,2854,48,231,16,2,2,1,26,1071.225,1
0,1,36,0,312,4,14,2,2,2,1,29,61.822,1
6,1,22,0,6300,134,52,44,2,2,1,27,493.823,1
10,1,36,0,4606,59,22,24,4,2,2,50,78.605,1
1,1,42,0,6825,83,513,30,2,2,1,34,2049.325,1
1,1,28,0,1265,34,46,13,2,2,1,25,48.992,1
24,1,40,0,7407,93,118,32,2,2,1,30,211.449,1
8,1,31,0,5564,107,252,35,2,2,1,27,268.276,1
0,1,39,0,0,0,20,0,3,2,2,41,0.001,1
4,1,30,0,6431,89,372,45,2,2,1,28,950.259,1
0,1,17,0,478,10,43,4,4,2,2,51,60.548,1
1,1,35,0,4827,57,293,14,2,2,1,33,779.927,1
0,1,34,0,1743,19,21,7,4,2,1,46,288.326,1
0,1,31,0,2259,23,310,8,2,2,2,33,1134.552,1
0,1,37,0,1,0,80,0,2,2,2,31,0.579,1
12,1,41,0,5811,95,366,47,2,2,1,29,1129.622,1
12,1,29,0,3284,54,213,29,2,2,1,27,218.428,1
0,1,34,0,3020,31,15,15,2,2,1,29,407.446,1
0,1,30,0,9092,139,163,25,3,2,1,40,421.429,1
0,1,32,0,16,0,15,1,2,2,2,26,10.492,1
5,1,35,0,282,8,91,6,2,2,2,25,0.675,1
0,1,26,0,2670,29,106,18,2,2,1,28,658.311,1
3,1,21,0,10550,167,27,49,2,2,1,26,1275.206,1
0,1,24,0,1514,21,5,6,2,2,1,25,645.254,1
7,1,38,1,5493,69,35,21,3,2,1,38,323.611,1
0,1,33,0,552,4,56,3,3,2,1,43,193.484,1
6,1,20,0,2979,48,4,22,4,2,2,46,101.577,1
0,1,28,0,1016,8,0,13,2,2,1,34,1.437,1
0,1,46,0,2810,17,0,3,2,2,2,29,145.835,1
0,1,39,0,267,4,0,3,2,2,1,30,9.09,1
7,1,33,0,5135,47,147,10,3,2,1,41,996.059,1
2,1,26,0,1177,22,61,11,2,2,2,25,9.64,1
0,1,29,0,132,1,0,1,2,2,1,31,3.827,1
0,1,28,0,10107,146,32,58,2,2,1,30,1247.194,1
29,1,32,0,17090,255,429,97,2,2,1,29,2165.28,1
0,1,37,0,1835,19,0,10,3,2,1,33,821.129,1
14,1,40,0,3615,63,362,25,2,2,1,34,447.933,1
5,1,36,0,1263,19,184,10,3,2,1,41,448.717,1
0,1,40,0,1370,15,86,5,2,2,1,32,334.199,1
0,1,33,0,1,0,2,0,2,2,2,34,5.261,1
3,1,41,0,15129,247,105,84,2,2,1,33,1178.595,1
8,1,36,4,15090,239,348,80,3,2,1,42,1654.513,1
2,1,41,0,1829,28,0,20,2,2,1,30,33.032,1
5,1,31,0,413,3,3,1,2,2,2,28,1.955,1
2,1,36,0,6249,88,110,31,2,2,1,28,432.537,1
0,1,33,0,314,5,0,4,2,2,2,28,0.104,1
1,1,22,0,4734,46,1,28,2,2,1,28,5.421,1
6,1,37,0,274,9,446,8,4,2,1,46,447.323,1
11,1,43,1,9805,151,300,43,3,2,1,35,1739.861,1
0,1,35,0,7231,60,0,29,3,2,1,41,259.13,1
0,1,24,0,3301,37,2,8,2,2,1,26,293.961,1
0,1,40,0,4465,54,20,34,2,2,1,32,521.259,1
0,1,38,0,73,1,23,3,3,2,2,40,3.955,1
0,1,30,0,522,12,19,24,2,2,1,29,438.757,1
0,1,39,0,4173,61,98,21,2,2,1,26,1178.256,1
21,1,41,1,1428,25,430,18,4,2,1,49,521.223,1
0,1,32,0,13,0,5,0,2,2,2,28,1.503,1
0,1,32,0,651,4,1,5,3,2,1,36,6.669,1
0,1,26,0,2613,32,136,18,2,2,1,25,206.332,1
1,1,28,0,2547,35,55,13,2,2,1,25,8.686,1
10,1,44,0,11893,170,127,52,3,2,1,43,1380.701,1
1,1,43,1,4988,53,56,27,3,2,1,36,151.018,1
1,1,36,0,1036,23,66,16,2,2,1,25,817.595,1
4,1,27,0,5332,69,60,23,2,2,1,32,401.573,1
0,1,33,0,3435,20,0,7,3,2,1,35,72.674,1
6,1,37,0,11829,164,36,49,3,2,1,43,1424.786,1
1,1,32,2,9220,91,84,52,3,2,1,36,400.866,1
7,1,39,0,3164,27,47,11,3,2,1,33,73.691,1
0,1,32,0,1603,14,308,8,4,2,1,48,318.883,1
0,1,32,0,748,13,218,13,2,2,1,25,116.253,1
0,1,25,0,36,0,0,0,2,2,2,26,35.908,1
0,1,30,0,0,0,30,0,2,2,2,35,0.414,1
0,1,12,1,2905,28,21,10,3,2,1,45,102.72,1
0,1,37,0,254,3,17,2,3,2,2,45,0.076,1
0,1,35,0,306,6,0,6,2,2,2,25,42.692,1
0,1,43,0,306,12,5,3,2,2,2,27,67.969,1
0,1,13,0,12334,152,29,62,3,2,1,46,965.705,1
0,1,32,0,4,0,0,1,5,2,2,55,0.109,1
0,1,34,0,527,3,0,2,2,2,2,30,23.874,1
0,1,38,0,5163,62,7,16,2,2,1,34,1377.942,1
0,1,36,0,6010,49,28,24,3,2,1,44,1318.486,1
0,1,37,0,416,3,0,3,2,2,1,32,1.409,1
0,1,32,0,15042,202,18,51,3,2,1,37,1321.012,1
5,1,28,0,7516,94,5,37,2,2,1,32,136.65,1
0,1,37,0,2013,27,2,23,3,2,1,44,219.33,1
1,1,40,0,8527,119,53,36,2,2,1,26,1126.305,1
0,1,34,0,0,0,0,0,2,2,2,31,0.063,1
0,1,40,0,39,1,7,2,2,2,1,26,100.932,1
0,1,32,1,713,5,0,4,2,2,1,28,19.802,1
1,1,31,0,10004,113,65,41,2,2,1,30,643.078,1
8,1,32,2,16714,255,4,86,2,2,1,26,1630.558,1
5,1,28,0,9740,140,29,47,2,2,1,26,504.107,1
5,1,35,0,9720,140,439,43,3,2,1,36,1822.331,1
0,1,40,0,701,9,1,3,2,2,2,31,11.168,1
0,1,24,0,4,0,0,1,2,2,1,26,2.662,1
0,1,31,0,3597,20,0,14,3,2,1,38,73.846,1
2,1,37,0,1543,38,77,16,2,2,1,31,287.506,1
0,1,26,0,2,0,0,0,2,2,2,25,0.0,1
2,1,35,0,17090,255,269,97,3,2,1,37,1812.824,1
11,1,36,0,5588,58,233,21,2,2,1,29,489.611,1
1,1,27,0,8697,148,3,51,2,2,2,32,651.222,1
11,1,42,1,10869,150,96,60,2,2,1,29,1216.921,1
0,1,42,0,1240,12,168,10,3,2,1,36,751.523,1
0,1,38,0,5076,46,8,13,3,2,1,36,565.935,1
0,1,24,0,3547,53,216,18,2,2,2,27,475.867,1
1,1,31,0,7845,72,16,28,2,2,1,27,1010.863,1
2,1,45,0,7620,108,225,43,3,2,1,34,1415.351,1
0,1,33,0,8500,91,1,25,2,2,1,25,187.808,1
0,1,34,0,5274,104,75,26,4,2,2,49,678.97,1
8,1,34,1,5177,87,64,36,2,2,1,35,110.253,1
27,1,33,2,12220,178,164,33,3,2,1,34,465.322,1
0,1,35,0,232,3,38,1,5,2,2,55,0.149,1
0,1,39,0,3156,30,116,21,3,2,2,42,269.796,1
2,1,26,0,7981,123,20,27,2,2,1,27,519.466,1
6,1,40,0,14220,204,70,60,3,2,1,37,1958.612,1
0,1,33,0,6750,65,8,17,2,2,1,28,806.911,1
5,1,44,0,2160,12,20,8,2,2,1,26,77.194,1
6,1,37,0,1716,27,178,20,2,2,1,26,416.229,1
1,1,42,0,6394,83,125,30,3,2,1,45,430.804,1
5,1,42,0,6013,92,105,39,2,2,2,27,896.523,1
0,1,17,0,647,12,0,7,2,2,1,26,228.459,1
0,1,44,0,245,2,225,4,3,2,2,39,474.14,1
0,1,32,0,1170,21,0,21,2,2,2,28,17.633,1
0,1,28,0,302,6,1,2,2,2,2,26,2.653,1
0,1,27,0,8781,109,1,49,3,2,1,34,656.152,1
4,1,27,0,5836,87,0,19,3,2,1,43,60.356,1
4,1,44,0,6149,46,0,26,2,2,1,28,300.828,1
1,1,35,0,4529,49,2,29,3,2,1,38,369.282,1
3,1,42,1,5473,72,0,34,3,2,1,41,155.563,1
1,1,41,0,3059,23,1,9,2,2,1,27,386.305,1
1,1,30,0,3364,57,22,18,2,2,1,25,224.063,1
9,1,38,0,5413,57,2,13,2,2,1,30,57.217,1
8,1,37,3,7260,96,109,37,2,2,1,34,932.995,1
1,1,34,0,7585,82,130,25,2,2,1,34,1006.768,1
10,1,37,0,316,11,0,18,2,2,1,27,0.072,1
0,1,34,0,2060,20,0,11,2,2,1,25,179.054,1
4,1,38,5,13127,159,356,67,4,2,1,52,1154.298,1
5,1,32,0,9797,147,112,40,2,2,1,32,1348.017,1
0,1,12,0,415,4,0,4,3,2,1,41,1.735,1
0,1,32,0,2522,35,20,14,3,2,1,41,150.636,1
0,1,43,0,810,6,0,1,4,2,2,47,3.842,1
0,1,29,0,2,0,2,0,2,2,1,30,3.667,1
0,1,39,0,112,2,2,2,2,2,1,25,38.808,1
0,1,37,0,38,0,62,1,2,2,1,27,4.926,1
2,1,44,0,338,8,385,4,3,2,2,46,160.595,1
0,1,30,0,167,2,0,0,2,2,2,25,1.17,1
18,1,43,1,14763,192,41,64,2,2,1,27,1095.398,1
0,1,8,0,14464,194,121,40,2,2,1,27,1954.189,1
0,1,29,0,1062,27,0,10,2,2,1,26,81.602,1
0,1,37,0,3396,70,86,19,2,2,1,37,260.661,1
4,1,34,0,2336,36,468,14,3,2,1,41,369.24,1
0,1,20,0,3913,26,0,10,2,2,1,25,53.413,1
1,1,10,0,16010,236,59,61,2,2,1,28,1429.318,1
1,1,34,0,4572,49,151,30,2,2,1,33,370.673,1
4,1,43,0,3874,47,3,11,3,2,1,40,156.501,1
0,1,33,0,1295,25,510,20,2,2,2,27,1472.626,1
0,1,38,0,116,2,2,2,2,2,2,32,5.522,1
0,1,35,0,2693,31,134,18,2,2,1,31,67.393,1
0,1,37,0,1319,9,1,7,4,2,2,47,435.068,1
0,1,34,0,7732,93,14,39,2,2,1,25,970.52,1
1,1,41,0,4564,80,1,28,2,2,2,26,258.445,1
3,1,28,0,5464,52,157,19,2,2,1,30,238.566,1
0,1,37,0,5367,58,14,15,2,2,1,25,470.854,1
1,1,22,0,12180,156,1,56,3,2,1,38,1112.952,1
0,1,24,0,54,5,5,6,3,2,1,37,113.585,1
0,1,37,0,4611,74,137,20,2,2,2,27,328.105,1
0,1,33,0,204,3,294,3,2,2,1,30,114.895,1
1,1,23,0,3932,41,4,13,3,2,1,43,2.404,1
1,1,23,0,5766,71,178,25,2,2,2,32,487.233,1
1,1,38,0,12793,188,49,65,2,2,1,26,1678.826,1
0,1,18,0,2558,32,73,12,2,2,1,25,841.828,1
4,1,37,0,15021,236,15,70,3,2,1,43,739.726,1
0,1,36,0,24,1,69,4,2,2,1,28,24.263,1
1,1,39,0,1598,17,160,6,2,2,1,29,460.483,1
0,1,32,0,189,2,163,3,4,2,1,52,120.586,1
0,1,24,0,130,1,50,3,2,2,2,33,191.818,1
13,1,43,0,11866,179,59,48,3,2,2,37,1446.087,1
1,1,20,0,13376,196,220,69,2,2,1,28,1863.875,1
5,1,41,0,592,7,0,7,2,2,1,29,1.066,1
0,1,32,0,2452,23,215,17,2,2,1,25,756.944,1
0,1,25,0,4553,45,0,13,3,2,1,34,465.126,1
8,1,40,0,12303,162,168,55,2,2,1,26,2099.348,1
0,1,19,0,5,0,6,1,3,2,1,41,1.572,1
0,1,31,0,3600,35,11,11,3,2,2,36,773.88,1
0,1,7,0,8229,86,40,36,2,2,1,30,870.892,1
0,1,32,0,1582,12,4,4,2,2,1,25,145.735,1
2,1,15,1,6303,60,49,12,2,2,1,26,114.592,1
1,1,16,0,52,0,1,2,2,2,1,25,1.003,1
1,1,34,0,6954,97,209,20,2,2,1,25,1650.321,1
5,1,40,1,15374,238,59,49,3,2,1,45,1355.87,1
29,1,39,0,13705,220,375,68,2,2,1,31,1563.488,1
1,1,39,0,3668,42,114,19,2,2,1,28,1200.556,1
1,1,35,0,1621,28,2,14,2,2,1,28,175.961,1
0,1,25,0,5308,39,1,4,3,2,1,34,189.033,1
1,1,27,0,4150,49,390,12,2,2,1,26,1110.544,1
16,1,38,0,12921,203,417,61,2,2,1,32,1709.931,1
1,1,42,0,161,3,2,1,3,2,2,43,18.842,1
0,1,35,1,6974,58,23,22,3,2,1,39,421.745,1
1,1,34,0,4351,35,120,17,3,2,1,42,204.942,1
2,1,40,0,6185,79,0,38,2,2,1,26,327.206,1
0,1,39,0,2,0,6,1,2,2,2,27,49.134,1
1,1,37,0,2027,30,185,26,2,2,1,34,64.735,1
1,1,35,0,1753,20,4,9,2,2,1,28,376.324,1
22,1,33,3,17090,255,66,97,5,2,1,55,1923.65,1
11,1,37,0,11799,165,8,42,2,2,1,35,658.335,1
2,1,25,0,231,5,74,10,2,2,2,25,259.131,1
1,1,35,0,738,10,12,4,2,2,2,32,41.724,1
0,1,31,0,4997,65,1,21,2,2,1,25,249.206,1
1,1,30,0,3611,44,106,18,2,2,1,32,845.104,1
0,1,25,0,266,1,0,1,2,2,2,31,0.019,1
10,1,26,0,2439,11,317,6,3,2,1,45,93.01,1
0,1,36,0,1311,19,305,16,3,2,2,33,789.073,1
16,1,34,2,17090,255,299,97,3,2,1,33,2165.28,1
4,1,32,0,7671,118,30,34,3,2,1,40,333.756,1
4,1,11,0,2202,26,423,15,2,2,1,29,859.909,1
1,1,34,2,759,18,234,12,2,2,1,27,649.792,1
1,1,40,0,4812,46,300,17,2,2,1,27,622.986,1
0,1,28,0,3605,40,0,14,2,2,1,25,421.079,1
0,1,26,0,630,7,38,1,4,2,1,47,30.136,1
0,1,44,1,12234,146,266,33,2,2,1,32,1593.831,1
11,1,41,0,15233,255,347,69,2,2,2,27,1884.408,1
8,1,42,0,11569,154,434,65,3,2,1,36,1600.541,1
4,1,42,0,1415,18,46,12,3,2,2,37,26.415,1
0,1,30,0,206,2,3,1,2,2,2,27,0.511,1
19,1,38,0,7847,138,12,62,3,2,2,44,83.438,1
1,1,37,0,1552,20,0,17,2,2,2,32,43.84,1
0,1,41,0,63,1,14,1,2,2,2,25,15.656,1
0,1,31,0,3949,35,239,15,2,2,1,25,700.345,1
0,1,10,0,5696,48,255,13,2,2,1,25,1221.622,1
3,1,22,0,9263,82,0,34,3,2,1,46,70.14,1
0,1,29,0,147,1,2,2,3,2,1,42,19.788,1
2,1,23,0,15478,244,15,78,2,2,1,27,891.864,1
0,1,32,0,4270,54,0,22,3,2,1,33,378.739,1
4,1,35,0,11588,140,0,35,2,2,1,29,270.303,1
1,1,35,0,4123,53,0,21,2,2,1,25,184.546,1
0,1,38,0,2039,31,21,16,2,2,2,27,249.892,1
1,1,15,0,10742,154,89,43,2,2,1,27,1919.85,1
0,1,28,0,645,10,1,12,3,2,1,34,288.295,1
1,1,46,2,279,6,349,9,2,2,1,29,197.643,1
31,1,43,0,14066,196,4,56,3,2,2,41,556.047,1
4,1,28,0,4859,86,0,11,2,2,1,27,314.604,1
5,1,21,2,10131,98,189,29,2,2,1,30,398.42,1
0,1,30,1,4332,59,19,19,2,2,1,28,571.336,1
0,1,23,0,1067,4,14,3,3,2,1,39,174.146,1
5,1,25,0,2986,40,2,13,2,2,1,28,20.552,1
0,1,39,0,1,0,235,0,3,2,2,39,1.247,1
2,1,41,0,5113,34,11,23,5,2,1,55,428.533,1
17,1,34,2,12474,186,33,77,4,2,1,54,623.84,1
5,1,35,0,9312,169,157,39,2,2,1,31,1797.183,1
0,1,36,0,5860,57,1,32,3,2,1,34,229.486,1
6,1,23,1,8368,100,80,39,2,2,1,25,911.049,1
0,1,30,0,2051,12,1,11,4,2,1,51,112.925,1
3,1,39,0,7058,97,34,34,2,2,1,27,1184.308,1
7,1,32,0,6067,87,80,35,2,2,1,28,1343.044,1
1,1,39,0,6524,95,8,35,2,2,1,25,574.93,1
0,1,16,0,0,0,0,0,2,2,2,26,0.19,1
0,1,29,0,34,1,0,1,2,2,1,25,1.394,1
3,1,31,0,786,14,207,9,3,2,1,35,473.99,1
0,1,36,0,126,1,0,2,2,2,1,26,28.256,1
0,1,44,0,0,0,0,0,2,2,2,25,1.054,1
2,1,39,0,11539,160,19,56,2,2,1,31,1161.747,1
0,1,35,0,7683,74,0,26,2,2,1,26,474.145,1
0,1,37,0,13316,178,410,51,2,2,1,25,2121.255,1
0,1,44,0,342,6,78,6,2,2,2,29,168.832,1
0,1,22,0,1134,19,5,6,2,2,1,29,85.452,1
0,1,35,0,3414,36,0,12,2,2,1,28,309.511,1
0,1,28,0,4850,27,0,12,2,2,1,26,3.686,1
6,1,29,0,12686,219,268,33,2,2,1,29,1513.135,1
5,1,42,0,14260,216,406,65,2,2,1,27,1450.008,1
3,1,32,1,14886,200,150,67,2,2,1,26,2134.842,1
4,1,32,1,14029,192,85,68,4,2,1,49,1204.108,1
2,1,30,0,4403,40,38,9,2,2,1,27,963.703,1
6,1,40,0,6011,77,0,33,2,2,2,33,93.987,1
3,1,38,0,919,16,106,7,3,2,1,34,614.792,1
0,1,40,0,8,0,17,1,3,2,2,36,0.124,1
0,1,42,0,1267,10,6,3,3,2,2,36,60.319,1
2,1,34,0,691,8,10,3,2,2,1,25,355.816,1
0,1,40,0,386,4,0,3,3,2,2,45,5.009,1
1,1,23,0,5719,89,101,30,2,2,1,30,283.364,1
0,1,41,0,4212,39,11,19,2,2,1,33,276.321,1
8,1,35,0,13562,213,361,62,3,2,1,42,1794.236,1
0,1,21,0,523,8,34,7,2,2,1,27,111.199,1
0,1,40,0,3432,39,66,6,2,2,1,27,410.108,1
0,1,23,0,262,2,26,3,2,2,1,26,220.196,1
0,1,38,0,85,1,203,3,2,2,1,27,369.251,1
13,1,26,3,4021,55,16,32,2,2,1,33,1630.94,1
0,1,36,0,269,1,2,2,2,2,1,28,36.706,1
0,1,42,0,1665,18,10,11,2,2,1,25,114.06,1
4,1,22,0,3362,50,28,23,2,2,1,29,180.156,1
1,1,37,0,510,6,79,6,2,2,2,34,80.326,1
0,1,27,0,807,9,6,9,2,2,1,25,88.432,1
2,1,33,0,9909,182,9,69,2,2,1,28,465.091,1
0,1,31,0,1150,24,518,20,2,2,1,30,956.804,1
0,1,40,0,1312,24,38,9,2,2,2,26,63.281,1
2,1,11,0,461,6,7,4,3,2,2,35,0.351,1
18,1,41,1,10621,150,349,54,4,2,1,53,1548.669,1
0,1,6,0,32,0,0,1,2,2,1,26,0.034,1
0,1,36,0,1610,12,76,1,3,2,1,35,560.972,1
0,1,17,0,3,0,1,0,2,2,1,25,3.705,1
0,1,41,0,434,5,0,2,2,2,1,26,9.855,1
0,1,21,0,94,2,4,4,2,2,1,29,7.973,1
6,1,37,0,5839,96,460,35,3,2,1,40,1481.155,1
0,1,35,0,42,1,27,5,2,2,1,30,48.387,1
0,1,31,0,362,5,4,1,2,2,1,28,138.573,1
6,1,39,0,16782,255,11,90,3,2,1,35,1473.065,1
0,1,38,0,239,5,104,4,2,2,2,30,172.064,1
0,1,40,0,6971,52,283,30,3,2,1,34,1177.352,1
6,1,38,1,1069,29,519,10,2,2,1,34,878.843,1
9,1,29,0,16788,255,472,97,2,2,1,33,1838.481,1
1,1,36,0,7532,63,334,26,3,2,1,35,1287.61,1
0,1,33,0,7338,73,7,14,2,2,1,29,494.857,1
0,1,32,0,14049,169,2,53,2,2,1,33,618.501,1
15,1,29,0,14247,218,169,67,2,2,1,25,1629.029,1
0,1,27,0,53,2,0,1,2,2,2,30,0.839,1
0,1,21,0,4794,45,171,27,4,2,1,49,1065.818,1
2,1,31,0,14973,179,25,33,2,2,1,28,1886.679,1
6,1,42,0,8829,103,1,34,2,2,1,26,399.038,1
0,1,13,0,425,2,0,2,2,2,1,34,1.534,1
1,1,36,0,229,3,1,4,2,2,2,34,0.509,1
2,1,19,0,2828,50,49,11,3,2,1,36,224.911,1
0,1,25,0,198,3,68,8,2,2,2,28,50.115,1
0,1,29,0,5688,65,172,39,4,2,1,46,647.379,1
7,1,39,0,8114,74,167,26,3,2,1,38,331.355,1
0,1,40,0,75,2,21,3,2,2,2,26,15.811,1
0,1,37,0,1590,13,0,11,2,2,2,26,25.447,1
0,1,3,0,187,10,0,6,2,2,2,25,139.389,1
1,1,30,0,2176,26,0,8,2,2,2,27,68.109,1
1,1,40,1,10127,146,335,40,3,2,1,44,1506.315,1
0,1,30,0,414,9,1,6,2,2,1,34,10.852,1
0,1,28,1,2924,32,503,22,4,2,1,48,1480.357,1
0,1,36,0,1048,14,9,12,2,2,1,32,24.7,1
0,1,26,0,764,7,73,5,2,2,1,29,206.057,1
0,1,38,0,2031,18,370,10,2,2,2,26,851.269,1
0,1,28,0,8251,67,18,14,2,2,1,32,617.105,1
0,1,43,0,1576,32,0,10,2,2,2,25,229.185,1
0,1,38,1,11126,117,327,45,2,2,1,30,686.65,1
0,1,38,0,38,1,0,0,2,2,2,25,10.869,1
3,1,45,0,916,15,361,6,2,2,1,27,846.386,1
9,1,23,0,17090,255,354,97,2,2,1,25,2053.2,1
0,1,35,0,58,1,1,2,2,2,1,25,23.395,1
2,1,30,0,10309,187,63,70,3,2,1,40,951.195,1
1,1,31,0,14968,248,522,74,2,2,1,27,2042.325,1
1,1,11,0,102,4,35,7,3,2,1,39,109.827,1
0,1,28,0,285,2,0,5,2,2,1,28,3.256,1
0,1,38,0,5431,83,103,43,5,2,1,55,1023.488,1
0,1,41,1,1934,16,2,9,2,2,2,25,79.264,1
0,1,33,0,3297,31,1,20,2,2,1,26,275.821,1
0,1,25,0,2432,17,30,5,2,2,2,29,852.274,1
0,1,36,0,532,8,0,12,2,2,1,26,0.465,1
0,1,43,0,127,3,104,6,2,2,2,33,353.06,1
3,1,40,0,5182,66,308,52,2,2,1,28,1337.051,1
1,1,22,0,147,2,185,3,2,2,1,33,25.077,1
2,1,28,0,8505,131,273,44,2,2,1,29,1351.579,1
0,1,30,1,3736,27,1,5,2,2,1,29,164.743,1
0,1,33,0,1619,13,5,5,2,2,1,28,157.377,1
7,1,34,0,11786,139,0,35,2,2,1,27,655.55,1
0,1,30,0,11,0,0,0,3,2,1,36,1.059,1
1,1,26,0,1444,17,9,18,2,2,1,26,27.334,1
0,1,15,0,1800,14,2,8,3,2,1,40,410.31,1
0,1,33,0,366,7,1,5,3,2,2,40,9.313,1
0,1,39,0,9499,98,104,34,2,2,1,25,1263.663,1
1,1,34,0,10523,141,275,54,2,2,1,29,1077.068,1
1,1,30,0,344,10,237,7,2,2,2,30,85.784,1
