Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
5,1,32,0,8936,57,14,21,2,2,1,28,193.536,1
0,1,27,0,1589,16,71,5,3,2,2,36,48.733,1
1,1,27,0,2664,41,76,14,2,2,1,36,139.145,1
0,1,27,0,14243,241,45,81,2,2,1,27,1882.987,1
0,1,31,0,33,0,159,0,4,2,1,47,70.263,1
0,1,37,0,4430,50,29,26,2,2,1,29,707.704,1
0,1,33,0,418,7,97,9,3,2,2,36,24.523,1
1,1,41,0,7658,148,187,38,2,2,2,25,689.716,1
0,1,27,0,1673,12,1,12,3,2,1,39,21.117,1
0,1,15,0,4901,75,0,19,2,2,1,27,520.008,1
0,1,34,0,23,0,2,1,2,2,2,25,13.959,1
0,1,34,0,108,3,115,1,2,2,1,25,603.298,1
0,1,35,0,8098,105,181,48,2,2,1,31,885.011,1
5,1,31,0,2581,46,20,20,2,2,2,31,406.783,1
0,1,39,0,2032,22,306,12,3,2,1,40,572.946,1
0,1,32,0,42,1,1,2,3,2,2,37,1.352,1
0,1,31,0,11054,169,34,35,3,2,1,45,773.769,1
11,1,39,0,9576,127,269,47,3,2,1,39,1290.551,1
4,1,3,0,1660,20,1,7,2,2,2,30,218.14,1
0,1,38,0,1476,18,131,9,2,2,1,29,141.658,1
1,1,37,0,4587,57,147,19,2,2,1,26,1215.474,1
0,1,31,0,4572,76,42,27,2,2,2,28,487.223,1
4,1,38,0,4800,86,6,32,2,2,1,26,687.599,1
1,1,3,1,4454,56,14,34,2,2,1,27,128.729,1
0,1,36,0,237,4,153,4,2,2,2,25,415.925,1
3,1,37,0,3211,33,119,15,2,2,2,29,397.839,1
0,1,30,0,7998,78,4,30,2,2,1,26,788.166,1
0,1,35,0,474,7,0,6,3,2,1,39,27.781,1
1,1,42,0,3006,39,23,21,2,2,2,27,390.475,1
0,1,38,0,50,1,0,4,2,2,1,28,0.829,1
0,1,16,0,1407,17,5,10,3,2,1,35,39.229,1
0,1,8,0,202,5,3,1,2,2,1,26,6.573,1
3,1,34,0,7795,94,35,24,2,2,1,32,458.805,1
1,1,28,0,164,4,0,6,2,2,1,29,0.045,1
14,1,38,0,5666,102,181,40,4,2,2,51,63.725,1
0,1,15,0,160,1,0,1,2,2,1,33,5.919,1
0,1,38,0,210,4,0,2,2,2,2,26,8.883,1
11,1,32,0,6338,92,318,49,2,2,1,26,608.41,1
0,1,30,0,10684,89,3,24,3,2,1,35,536.145,1
0,1,36,0,632,7,92,4,3,2,1,35,31.669,1
2,1,36,0,9817,122,279,45,2,2,1,27,1250.844,1
0,1,32,0,6005,61,70,13,2,2,1,29,355.986,1
4,1,26,0,9221,91,153,24,2,2,1,25,785.615,1
0,1,17,0,45,1,11,5,3,2,2,42,0.375,1
0,1,14,0,482,3,41,6,3,2,1,42,53.928,1
6,1,42,0,4465,50,76,19,2,2,1,26,467.886,1
2,1,33,0,693,3,22,2,2,2,2,25,239.337,1
0,1,38,0,1679,10,29,10,2,2,1,27,350.48,1
0,1,37,0,288,4,0,4,3,2,2,36,0.386,1
0,1,44,0,282,4,0,2,2,2,1,26,3.729,1
0,1,25,0,6113,73,9,32,4,2,1,52,225.841,1
0,1,40,0,4,0,0,0,3,2,2,38,0.049,1
0,1,32,2,174,3,98,7,2,2,1,26,22.147,1
0,1,39,0,6452,98,411,36,2,2,1,30,1451.822,1
0,1,33,0,67,1,62,1,2,2,2,25,51.152,1
1,1,33,0,3465,84,388,47,2,2,2,26,942.631,1
0,1,35,0,4475,51,139,17,2,2,1,33,685.331,1
10,1,43,0,517,8,108,7,3,2,1,34,181.657,1
0,1,33,0,1013,7,123,2,2,2,1,30,221.409,1
7,1,35,0,6059,57,57,18,2,2,1,28,506.997,1
3,1,29,0,4353,48,13,12,3,2,1,42,514.109,1
1,1,21,0,45,1,213,1,4,2,1,48,147.777,1
2,1,35,0,1413,20,1,6,3,2,1,46,57.16,1
0,1,30,0,4145,35,436,24,2,2,1,31,1481.196,1
9,1,43,0,1187,22,1,13,2,2,1,26,198.931,1
0,1,38,0,9929,120,0,31,2,2,1,26,573.682,1
0,1,35,0,4040,29,20,14,2,2,1,32,802.885,1
8,1,37,0,15448,232,77,79,2,2,1,27,1737.371,1
0,1,13,0,5,0,0,3,2,2,2,26,0.792,1
3,1,23,0,2213,31,6,6,3,2,1,40,319.319,1
0,1,31,0,2001,25,32,7,2,2,1,29,178.572,1
1,1,38,0,2589,32,13,15,2,2,1,28,168.269,1
4,1,25,1,13388,144,389,36,4,2,1,46,1895.04,1
6,1,37,0,14385,217,300,57,2,2,1,35,1574.547,1
5,1,25,0,1729,29,3,12,2,2,1,33,87.25,1
9,1,18,0,840,8,163,8,3,2,2,45,18.365,1
0,1,32,0,5560,65,1,11,2,2,1,25,189.478,1
1,1,36,0,2274,30,50,11,2,2,1,25,273.717,1
8,1,25,0,5192,45,166,18,2,2,1,25,601.849,1
0,1,33,0,5348,72,147,17,2,2,2,33,941.824,1
0,1,24,0,7885,90,0,23,2,2,1,25,448.729,1
1,1,32,0,239,1,13,1,2,2,2,27,8.019,1
1,1,30,0,713,13,0,8,3,2,1,38,12.099,1
2,1,41,0,4952,94,121,34,3,2,1,38,371.375,1
1,1,18,0,8321,142,4,51,2,2,1,30,892.222,1
0,1,11,0,6135,74,20,21,2,2,1,25,418.1,1
7,1,32,0,6066,96,151,26,3,2,1,39,344.553,1
0,1,30,0,11089,146,2,43,2,2,1,28,394.98,1
15,1,31,0,11078,166,115,54,2,2,1,25,1398.207,1
2,1,32,0,669,6,16,4,2,2,1,30,265.119,1
1,1,27,0,3760,32,103,18,4,2,1,48,194.838,1
2,1,38,0,3720,44,299,14,2,2,2,33,715.636,1
2,1,31,0,10041,131,340,26,4,2,1,47,1661.553,1
0,1,21,0,239,2,3,5,2,2,1,25,51.102,1
0,1,15,0,38,0,6,1,3,2,1,38,0.737,1
0,1,29,0,952,14,0,7,2,2,2,26,14.653,1
14,1,29,1,7182,127,27,39,2,2,1,28,1097.149,1
1,1,20,0,8107,113,11,32,2,2,1,30,242.545,1
0,1,41,0,90,2,59,4,5,2,1,55,168.22,1
2,1,42,0,5225,74,42,39,2,2,1,25,571.541,1
0,1,35,1,3244,52,9,21,3,2,1,41,457.174,1
0,1,15,0,1684,20,17,8,3,2,2,41,198.195,1
0,1,31,0,313,2,38,1,2,2,2,27,72.754,1
0,1,18,0,64,1,169,2,2,2,1,25,4.935,1
0,1,41,0,12271,185,137,57,3,2,1,40,1382.332,1
0,1,18,0,73,1,5,1,3,2,1,41,0.352,1
0,1,38,1,8646,142,59,59,2,2,1,33,857.163,1
0,1,27,0,1261,26,55,10,3,2,1,42,413.597,1
1,1,36,0,1108,17,0,7,2,2,1,25,1.595,1
4,1,37,0,14342,186,372,32,3,2,1,42,1908.696,1
0,1,39,0,503,11,113,3,2,2,1,26,375.097,1
1,1,44,1,2861,38,60,17,2,2,1,32,479.306,1
1,1,34,0,206,3,6,2,3,2,1,36,0.209,1
0,1,11,0,8575,76,49,25,2,2,1,26,1364.525,1
2,1,37,0,7526,85,8,22,2,2,1,28,561.798,1
1,1,32,0,2523,27,0,11,3,2,1,41,2.86,1
4,1,33,0,16565,255,417,94,2,2,1,27,2149.542,1
0,1,39,0,914,7,28,3,2,2,1,33,40.219,1
0,1,37,1,274,2,0,6,2,2,1,31,3.437,1
5,1,34,0,11056,172,461,55,2,2,1,29,1711.136,1
1,1,42,0,2358,39,63,33,2,2,1,29,518.261,1
0,1,43,0,396,9,25,12,3,2,2,35,145.866,1
3,1,36,3,2503,26,151,17,5,2,1,55,670.743,1
0,1,38,0,55,1,12,2,3,2,2,38,102.824,1
6,1,30,1,12964,165,0,45,2,2,1,25,1196.147,1
0,1,30,0,0,0,29,0,2,2,2,36,0.028,1
0,1,35,0,1071,8,46,6,2,2,1,28,485.624,1
1,1,32,0,2348,32,127,6,2,2,1,28,226.302,1
1,1,37,0,6131,66,58,22,3,2,1,46,846.294,1
3,1,36,0,16043,231,320,81,4,2,1,53,1737.746,1
1,1,39,0,256,3,172,3,4,2,2,48,18.078,1
1,1,34,0,5252,71,25,19,3,2,1,43,563.569,1
0,1,25,2,5409,59,65,17,5,2,1,55,310.909,1
9,1,25,0,5208,96,17,32,2,2,1,28,784.973,1
7,1,40,0,353,10,149,16,2,2,2,26,130.545,1
1,1,40,0,170,3,293,2,2,2,1,27,38.703,1
2,1,36,0,1565,22,66,7,3,2,1,37,1095.076,1
1,1,23,0,14582,160,5,55,2,2,1,28,1541.713,1
0,1,36,0,89,1,1,1,2,2,2,26,110.096,1
1,1,38,0,1315,28,7,26,2,2,1,25,424.484,1
0,1,41,2,10162,109,60,36,3,2,1,42,1428.579,1
0,1,16,1,13534,168,13,34,2,2,1,27,661.21,1
0,1,41,0,484,6,15,2,2,2,1,30,240.139,1
2,1,40,0,590,8,1,4,2,2,2,30,19.226,1
0,1,34,0,15,0,0,0,2,2,2,34,0.004,1
1,1,10,0,2088,33,301,14,2,2,1,26,1137.395,1
2,1,33,0,17090,255,129,97,2,2,1,31,2165.28,1
0,1,37,0,1552,21,29,10,2,2,1,27,110.27,1
6,1,42,0,17090,255,24,95,3,2,1,48,1542.438,1
0,1,41,0,1973,18,38,11,2,2,1,30,8.058,1
0,1,15,0,232,4,55,5,3,2,1,43,97.593,1
4,1,45,0,3079,28,6,12,2,2,2,25,557.344,1
16,1,32,1,6202,81,6,32,2,2,1,27,132.589,1
6,1,36,0,14808,209,316,65,2,2,1,35,1077.915,1
21,1,40,2,8365,86,4,30,3,2,1,37,80.287,1
4,1,24,0,4041,75,170,25,2,2,1,29,391.334,1
0,1,36,0,294,2,0,2,2,2,2,26,1.344,1
0,1,32,0,166,9,30,14,2,2,2,31,3.967,1
2,1,19,0,3159,28,17,7,2,2,1,33,500.131,1
0,1,33,0,0,0,2,0,2,2,1,27,0.002,1
10,1,34,0,9335,123,148,24,2,2,1,25,1784.248,1
7,1,24,2,17090,255,131,79,4,2,1,47,1969.497,1
0,1,10,0,37,2,20,7,2,2,1,30,261.306,1
3,1,28,0,1384,8,304,4,3,2,1,41,252.57,1
23,1,44,4,17090,255,141,97,3,2,1,35,1797.267,1
0,1,38,0,11255,116,126,49,2,2,1,25,2015.192,1
0,1,35,0,49,1,53,5,2,2,2,26,1.526,1
17,1,33,3,3790,56,180,9,2,2,1,26,279.14,1
0,1,35,0,7,0,6,2,3,2,2,36,14.719,1
0,1,37,0,72,5,80,2,2,2,1,26,239.16,1
10,1,37,0,188,6,52,5,4,2,2,49,1.331,1
5,1,22,0,1757,19,231,20,2,2,1,27,280.545,1
0,1,39,0,3027,24,32,9,2,2,1,25,945.77,1
0,1,40,0,960,6,0,1,2,2,1,25,2.764,1
1,1,34,0,9516,134,76,50,2,2,1,27,866.314,1
1,1,34,1,2729,25,107,4,2,2,1,30,385.017,1
3,1,37,0,7848,84,0,33,3,2,1,36,126.92,1
2,1,44,0,9569,127,9,47,2,2,1,26,687.81,1
0,1,32,0,929,8,115,14,3,2,1,37,78.588,1
0,1,16,0,7805,75,8,24,2,2,1,30,430.957,1
0,1,26,0,3533,44,34,10,3,2,1,34,514.59,1
6,1,37,1,6068,83,19,33,2,2,1,29,424.684,1
0,1,24,0,757,10,40,4,3,2,1,35,339.387,1
0,1,22,0,3903,37,76,16,2,2,1,28,563.473,1
0,1,29,0,1748,16,0,8,2,2,1,26,140.598,1
0,1,25,0,8202,62,1,17,2,2,2,29,633.017,1
1,1,41,0,57,2,0,2,3,2,1,44,1.433,1
4,1,34,0,1434,15,18,6,2,2,2,26,86.956,1
4,1,35,3,17090,255,206,83,3,2,1,43,1871.038,1
6,1,36,0,105,1,6,2,3,2,1,40,109.741,1
1,1,37,0,3454,34,3,22,2,2,1,29,79.477,1
5,1,34,0,2569,55,18,25,2,2,1,29,35.692,1
0,1,26,0,3,0,0,0,2,2,2,28,0.152,1
0,1,32,0,2656,34,190,17,2,2,1,25,751.353,1
0,1,38,0,2270,27,19,9,2,2,1,27,339.492,1
0,1,34,0,3909,66,2,21,2,2,1,26,553.772,1
6,1,37,0,14524,225,121,95,2,2,1,25,1601.449,1
4,1,39,1,6562,125,430,32,4,2,1,46,768.039,1
0,1,34,0,244,3,51,2,2,2,2,27,4.19,1
0,1,40,0,2454,46,37,21,2,2,1,26,486.878,1
14,1,30,0,2043,23,0,7,2,2,2,27,25.076,1
0,1,35,0,5758,107,255,33,2,2,1,32,1761.081,1
7,1,44,3,14282,176,447,34,3,2,1,35,1498.254,1
1,1,39,0,4672,50,63,44,4,2,2,48,209.623,1
2,1,43,2,9700,118,148,40,2,2,1,35,732.877,1
1,1,42,1,543,3,172,4,2,2,1,26,53.232,1
0,1,35,0,5442,52,6,16,2,2,2,25,448.942,1
0,1,44,0,326,6,1,11,2,2,1,25,70.738,1
5,1,39,0,9150,114,231,42,2,2,1,28,1840.296,1
0,1,38,0,38,1,4,1,2,2,2,25,3.526,1
5,1,27,0,2446,44,269,25,2,2,1,28,206.315,1
16,1,43,2,10971,139,9,29,2,2,1,29,266.203,1
0,1,35,1,3925,46,206,13,4,2,1,49,132.266,1
1,1,34,1,8886,97,0,33,3,2,1,38,140.517,1
0,1,41,0,986,5,5,7,3,2,2,33,6.494,1
0,1,18,0,3711,43,95,24,3,2,1,42,747.769,1
0,1,35,0,1597,18,0,8,2,2,1,32,305.648,1
0,1,30,0,5481,83,1,39,2,2,1,32,646.075,1
7,1,40,0,15837,221,294,60,2,2,1,30,1689.902,1
0,1,39,0,49,0,1,1,2,2,1,29,24.667,1
0,1,38,0,8089,80,229,41,2,2,1,28,1537.566,1
0,1,34,1,1895,18,17,18,3,2,1,43,429.365,1
0,1,38,0,2119,21,12,10,3,2,1,37,639.258,1
0,1,42,0,15861,243,37,65,2,2,1,26,1586.015,1
1,1,10,0,7785,91,46,26,2,2,1,26,740.243,1
0,1,31,0,0,0,76,0,2,2,1,25,32.21,1
5,1,25,0,1415,10,30,5,2,2,1,26,64.005,1
0,1,39,0,2872,36,0,19,3,2,1,47,185.604,1
0,1,36,0,103,3,8,8,2,2,1,32,0.572,1
0,1,33,0,6,0,142,1,2,2,1,27,5.333,1
0,1,25,0,90,1,75,3,2,2,1,25,30.231,1
4,1,33,0,2808,42,271,22,2,2,1,29,1051.16,1
5,1,39,1,12657,168,349,45,3,2,1,39,1574.553,1
0,1,43,0,45,2,0,1,2,2,2,27,0.913,1
