Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
38.0,285.177838960122,30611.777632645753,17.66366413100123,20.02663217360947,30.471261909046287,33.0,26.0,179.90494471695874,2188.9378850177714,8.0,6.0,11.0,11.0,3.0,2284.723661122847,232.2983214398551,December,Scientist,Standard,Yes
38.0,156.41815029512136,46148.25730770789,9.896654199936691,29.00864994106115,36.198660475576546,23.0,6.0,469.9077368381596,1815.7462629963513,3.0,6.0,7.0,9.0,2.0,1204.3070205740162,3682.0816175345167,December,Teacher,Good,No
32.0,365.2467351864899,100679.0135566797,18.900158258375054,27.61416405138567,29.731260262553306,49.0,29.0,556.3605395408033,9040.15982299366,4.0,6.0,5.0,10.0,2.0,1607.7482589128304,3550.9118085335213,November,Mechanic,Standard,Yes
31.0,12.849610958844035,13053.955708808582,15.655076496183217,18.788466684350965,28.7833820727443,13.0,6.0,197.08726731029125,2374.130304772768,6.0,8.0,7.0,19.0,2.0,582.6518132013557,1426.0248428542895,November,Architect,Good,No
25.0,51.24854023941461,120945.51952268924,8.598653093024499,22.94870957958011,25.574644034249097,7.0,24.0,678.6269637285518,5845.309070105033,6.0,5.0,6.0,13.0,2.0,484.19189260993903,87.8322431470028,December,Accountant,Good,No
26.0,102.47950973520271,12959.290412230099,9.613388910929558,29.496935431702354,25.289300874038084,11.0,18.0,256.4838762027798,1701.2110896423262,5.0,7.0,7.0,15.0,5.0,2324.19216016754,35.973689290649645,December,Doctor,Standard,Yes
48.0,404.78849745426555,10094.881373721757,24.71248417999647,32.636345912363424,32.63016584870397,3.0,3.0,189.20475386875435,1149.66987468104,5.0,2.0,0.0,1.0,7.0,160.53969493898194,4166.899116692807,November,Teacher,Bad,NM
28.0,106.37976949090537,32225.21561151826,18.685871965929348,12.739837971747193,38.652104643461286,36.0,11.0,293.146391164718,1812.7135399651263,8.0,5.0,9.0,16.0,4.0,2273.1845587727285,267.47891931124053,October,Scientist,Standard,Yes
23.0,240.31715125573257,13791.094304947257,6.088130888257282,31.765698779737704,25.384602765897043,11.0,2.0,291.11030835891654,1739.80559816571,9.0,1.0,2.0,8.0,0.0,77.78551991109813,82.19800319281828,December,Scientist,Bad,NM
24.0,22.241149981947157,24113.83730144051,12.715835257282613,12.444517234283182,38.85349713038126,13.0,2.0,382.5031067547844,1759.609206862815,9.0,6.0,10.0,17.0,3.0,2203.737648929146,4337.594662742459,December,Doctor,Good,Yes
33.0,94.76301977351476,16385.691337592998,7.675747544244992,22.078748947406723,43.20817830210778,50.0,16.0,233.171246208616,1042.9602852741598,8.0,3.0,12.0,18.0,3.0,2451.3564865331755,2654.5678158555897,December,Lawyer,Standard,Yes
55.0,36.333045549858724,33011.78666438597,1.2840050436547905,24.793757788437347,33.57198701800257,3.0,10.0,621.650123982141,1906.388954710081,2.0,6.0,2.0,8.0,0.0,1757.59121566779,36.67219124152531,November,Engineer,Bad,NM
37.0,116.30955094481635,26381.362955285324,13.432015954971657,19.879657079855235,30.483935188644057,19.0,11.0,73.37309276780266,2037.9324716651242,8.0,5.0,5.0,10.0,8.0,1157.3829477764996,220.38325854746773,November,Lawyer,Good,No
36.0,5.233736603460084,16573.67419044579,6.781451070561406,24.06176562430585,29.085582239043205,36.0,19.0,319.47840268601306,1830.4517684563868,6.0,6.0,5.0,16.0,5.0,1800.9799534480792,316.91077398865036,November,Mechanic,Standard,Yes
50.0,8.491067015966335,12185.966457076946,4.226502190312793,8.554834650015152,32.39108005576847,28.0,11.0,286.82257284467437,1131.5061361234493,7.0,9.0,7.0,15.0,5.0,2335.035845652126,7.4056525352384455,September,Engineer,Standard,Yes
47.0,251.70138101289203,208455.53163464644,5.099855611426811,22.49182618424851,31.152412620854445,1.0,2.0,682.1093350007234,6225.920325344725,1.0,4.0,3.0,6.0,0.0,65.90249611960103,3557.128009800401,September,Accountant,Bad,NM
39.0,242.86942716665624,76523.38557014047,8.431495099188783,26.092905197595883,27.160417535045223,14.0,2.0,551.9469880526204,6001.249489797517,3.0,5.0,4.0,14.0,1.0,328.23086601912917,3155.9477544888864,December,Writer,Bad,No
22.0,267.28053508509277,147989.28826013862,4.813276449117023,3.4212099757767356,41.38358342183846,6.0,8.0,591.669107602603,11092.224659004165,3.0,7.0,6.0,16.0,2.0,1479.2024257357152,56.52243538710857,November,Lawyer,Good,Yes
51.0,18.896729657041018,12698.74180659817,16.231565497469415,20.89344570878086,29.724799526042258,19.0,6.0,168.64945941707325,709.2126182131778,5.0,3.0,9.0,19.0,5.0,433.6097574162295,2690.9850591030713,October,Accountant,Good,No
37.0,186.42320157669337,19418.995997628364,5.681263937737537,19.121702728166724,25.46197237052167,31.0,24.0,231.85918159392273,3099.104220402337,8.0,6.0,7.0,20.0,4.0,903.647032528172,233.1383953634542,September,Scientist,Standard,Yes
40.0,221.26124397648923,31742.55776719049,0.9994285559861318,28.991759986431532,26.43091846025699,8.0,9.0,563.169133516418,4211.673556810451,2.0,4.0,5.0,17.0,9.0,1680.9439215729437,59.744429613119635,November,Writer,Good,No
40.0,108.32574627055642,27896.70787255756,10.03733280923506,5.94113320700103,30.862259689721125,14.0,20.0,245.5616174866254,3595.9520054927457,6.0,3.0,12.0,17.0,6.0,1924.2547918038892,402.5586361786859,September,Musician,Good,Yes
39.0,220.56496421154668,178110.9713843145,6.027704622025876,30.474405355185695,36.02203145399095,14.0,1.0,537.2894047738126,9711.78735852399,8.0,2.0,4.0,5.0,3.0,502.00627863844073,331.73418386230173,November,Entrepreneur,Good,No
27.0,11.364834569806243,21766.978666597828,9.719102551335059,12.248224368976082,36.12785128299677,30.0,18.0,397.0604010266892,2004.3714373813575,7.0,8.0,10.0,13.0,2.0,4416.01602444061,304.0408517772059,November,Mechanic,Standard,Yes
30.0,237.22472186246347,553497.0300676064,8.41102968128385,17.24126948146784,38.90395147944827,12.0,9.0,713.4091300146272,10490.050987444973,3.0,3.0,5.0,6.0,5.0,636.9972333430219,428.2678393988264,November,Entrepreneur,Good,No
20.0,25.41905404668652,19514.697561968846,6.053562009445528,9.374342325212922,32.5118741636294,23.0,32.0,160.07699641633155,1049.2708981861404,3.0,7.0,12.0,1.0,6.0,2465.47669874142,214.23245563058782,November,Engineer,Good,No
47.0,24.154117330939627,17253.36265415671,5.762313304147291,5.188347023654217,36.041879411313516,28.0,9.0,391.674108786013,2982.4308282162774,8.0,10.0,14.0,7.0,8.0,2684.8964427597407,268.60143455742724,November,Manager,Standard,Yes
33.0,404.608380510235,71223.76997836035,7.895871163710542,29.67585456678694,26.708285579236463,49.0,13.0,424.53175616841384,3714.915152960783,5.0,7.0,9.0,23.0,1.0,2402.6568322781836,1237.3358360674226,October,Teacher,Standard,Yes
44.0,640.4201361568182,112515.99126337619,2.043833413715795,19.37366909090059,30.681491186164376,3.0,5.0,715.621082014176,2804.4216741979085,2.0,5.0,14.0,7.0,1.0,133.18913706654158,208.01964284870087,September,Writer,Bad,NM
42.0,45.98607660487083,11194.611781779422,7.912589876912637,13.717125034155778,31.352659210143184,24.0,28.0,184.39802695264532,747.8680336319093,7.0,11.0,16.0,14.0,2.0,951.3557666785033,171.23324188065848,November,Accountant,Standard,Yes
17.0,35.11318770647555,20361.538155345293,12.219545754353412,15.900255626289322,23.636734689164122,16.0,12.0,266.1765054248135,461.5862676455595,5.0,2.0,6.0,13.0,3.0,81.35847973781615,545.6648202611059,October,Developer,Bad,NM
37.0,208.9907351802869,18893.16163489967,7.207869043392865,7.502001233213832,36.25778603788972,4.0,26.0,254.6106271122632,2618.714315493452,7.0,7.0,10.0,22.0,6.0,4929.738153564974,334.6949295937049,December,Musician,Standard,Yes
33.0,284.8002418404664,53788.16158204269,7.542491134757174,30.09793048216477,46.07355221139594,32.0,7.0,361.4783328845298,3477.9382777444425,4.0,5.0,4.0,8.0,1.0,307.07324606671096,171.14962523705913,September,Entrepreneur,Bad,No
18.0,30.417217757714315,9899.110159876109,14.344319946409094,13.92190702029336,33.0427813530824,15.0,11.0,305.3632591572598,1581.3030857793287,4.0,8.0,6.0,28.0,2.0,2048.9001269662986,1723.4214202944745,December,Accountant,Standard,No
37.0,40.75915328287256,13629.240831693525,6.531434814622102,31.368113318943585,25.6020023302986,27.0,10.0,286.09966682522725,1126.1152973910935,5.0,6.0,3.0,9.0,1.0,1450.0658903195333,3485.8038749381058,November,Musician,Good,No
26.0,85.09673190404014,61451.281712805045,11.896622622583319,13.622680506889026,41.87747484397717,28.0,23.0,494.6970895899709,3288.8977345692565,7.0,5.0,13.0,15.0,8.0,531.446382683797,252.60321897260354,September,Media_Manager,Standard,Yes
34.0,67.33480624592782,86039.76931128035,23.618240833859975,10.388256985173712,32.564898912053685,38.0,15.0,553.2745302339908,3394.376571358413,5.0,7.0,7.0,21.0,1.0,428.96670793677805,89.09373893586042,September,Teacher,Standard,Yes
23.0,266.21645369893946,30246.922757720324,17.692079020409924,10.005739659149128,26.417332187833093,34.0,16.0,238.57727847477523,1590.75556615207,8.0,5.0,8.0,14.0,3.0,913.0726427476807,75.69993760192776,October,Entrepreneur,Standard,Yes
31.0,40.97618364673596,131908.17215916314,-0.6528341001758946,17.51060568089224,33.61786457785575,9.0,15.0,613.2003262928005,5795.774257271151,6.0,9.0,5.0,9.0,5.0,1657.933499636019,51.874897809528036,October,Musician,Good,Yes
35.0,93.20222978658897,18386.28372117257,8.451248898868243,25.08329214912044,29.146027529774248,2.0,19.0,380.66604387464713,1757.5572262192047,5.0,2.0,3.0,16.0,1.0,80.34093582231256,2041.9350419571022,November,Writer,Bad,NM
51.0,202.92296149393175,261682.38256717692,17.275622056472432,31.428215752880078,40.4135061064491,33.0,17.0,605.3427428341619,9764.642696944551,4.0,5.0,6.0,7.0,2.0,1401.1310519753638,373.22464446027044,October,Teacher,Standard,Yes
29.0,118.42352753066521,242769.65774004912,11.44064735041696,32.0564474584578,33.27097280166849,39.0,15.0,598.282494866868,9771.768201168092,8.0,7.0,9.0,11.0,2.0,1168.4798816889381,74.46927979039026,September,Accountant,Standard,Yes
25.0,101.0320835850323,47604.08435785051,5.735234091579581,21.2605424334223,25.274215816341144,34.0,3.0,740.6197313852524,3912.5693490098256,6.0,6.0,6.0,9.0,2.0,396.1665467603625,112.89798526461688,September,Doctor,Good,No
33.0,351.66250854565004,133928.0782312627,29.367099324255523,6.8347274926838395,32.51973685626238,35.0,15.0,285.0282892350292,4000.2765708201823,9.0,6.0,8.0,24.0,5.0,939.1944727441614,10.288941027151793,September,Doctor,Standard,Yes
26.0,147.036578033051,25518.649432232764,14.152545632479342,15.83763258155102,31.13247305325211,19.0,17.0,408.23836370191384,1205.1575598381075,4.0,5.0,8.0,14.0,2.0,2113.484572931403,43.6519914565021,October,Writer,Good,Yes
31.0,184.79049957264436,26984.978347757184,8.06576063952388,22.295371944936676,28.59995254133507,3.0,7.0,450.94977770007574,6453.813945950783,0.0,5.0,4.0,1.0,3.0,604.3543777462485,253.9618681047661,September,Musician,Bad,NM
39.0,196.58494198942478,115440.34784311075,6.2904507184603204,10.32236152251204,33.28910061542635,24.0,7.0,485.80028382857074,3911.1344393896966,3.0,6.0,5.0,15.0,2.0,866.808161115525,310.9561062888825,October,Journalist,Good,No
40.0,306.1707467207554,57239.94887588212,2.9354104000761296,12.23778116913449,25.996539036042904,24.0,5.0,409.6209869815981,5960.260031416759,4.0,6.0,15.0,7.0,2.0,158.5745423441236,378.7042025378798,November,Architect,Bad,No
24.0,98.49159566980147,27511.499737023598,5.5982485348997315,8.703929735152599,47.07876362099499,33.0,26.0,781.0193923501097,5226.952540924061,9.0,4.0,14.0,16.0,2.0,2369.902094244267,1408.6089157375925,October,Lawyer,Standard,Yes
31.0,294.1302895522986,46706.231319818304,-0.18426432496104184,23.188448121688793,31.656739941776536,3.0,11.0,350.8525520418011,3227.8780056411847,3.0,8.0,7.0,20.0,3.0,851.1763442303642,193.8065587870463,November,Lawyer,Bad,No
19.0,125.93923560669488,31167.293746084037,13.570483885037774,13.877780957835778,34.45572342125306,21.0,21.0,295.66163690801125,2851.3276826455462,7.0,8.0,12.0,24.0,1.0,2537.3360732336214,110.73638433185474,November,Accountant,Standard,Yes
35.0,17.39398537333944,11853.59078760615,9.529140827830261,9.887252656489295,27.033094088566056,35.0,28.0,245.9762684905792,1274.137517224164,9.0,5.0,14.0,17.0,5.0,2520.4622452031035,27.415140922233036,December,Journalist,Standard,Yes
36.0,183.2701819891689,27414.187407456684,15.749736796918466,10.287154072001158,31.966756269094205,26.0,15.0,584.7047811038784,3254.5696770989907,1.0,6.0,6.0,17.0,3.0,1639.1627531823074,325.1695328057085,September,Scientist,Standard,Yes
35.0,535.8975076183134,48523.591218468726,8.898123611971787,16.858473323066562,36.15325564062742,25.0,15.0,183.17447462777514,6147.381407463597,7.0,6.0,8.0,10.0,2.0,1854.635442714474,217.17098011959624,November,Manager,Standard,Yes
36.0,157.81972381335655,51722.523022329464,4.9255264129730065,25.13738708413723,38.0125721909107,7.0,30.0,362.9309459742527,12712.049977661152,3.0,6.0,2.0,8.0,5.0,69.26780866384216,266.16214289173735,December,Journalist,Bad,NM
41.0,223.45262505533665,172824.028535822,0.8076091074877887,14.909951945351622,27.0572138551563,25.0,6.0,428.216641691237,5754.8902486130055,2.0,7.0,5.0,7.0,2.0,921.7253881744347,454.14578414529694,October,Journalist,Bad,No
41.0,214.17754106440736,134861.7437021826,6.8515200919286485,33.31341382050692,33.99234803646597,30.0,9.0,515.772651442109,4843.736520312339,5.0,7.0,4.0,11.0,2.0,1369.9435442138602,4428.631891964679,October,Developer,Standard,Yes
32.0,339.3826695959335,72459.99684599169,4.79371602721751,18.94301440189804,32.11069234590767,30.0,9.0,273.749623951653,2994.000045905767,7.0,6.0,10.0,17.0,3.0,2209.5308554125154,316.5248198481514,December,Architect,Standard,Yes
43.0,61.474071697243176,10393.888701077089,7.165504192033435,19.72345705919753,28.310136736810925,35.0,17.0,311.236556897991,2435.395501608449,8.0,5.0,2.0,14.0,3.0,875.8652773577322,2209.2076805139727,September,Teacher,Standard,Yes
39.0,36.61581888343591,17892.21825310839,11.839319632810806,22.26216985631521,31.190677015635295,14.0,10.0,448.5805987582261,1457.3958502502983,4.0,5.0,5.0,9.0,2.0,529.4534949431927,1432.0780769682492,October,Musician,Good,No
47.0,494.8007226689595,27250.55283955141,0.07044458410828369,8.529144062717648,38.70224236958684,5.0,2.0,521.2226092084047,5050.930471552745,8.0,2.0,31.0,6.0,0.0,217.80066168230113,54.400584614092054,October,Developer,Bad,NM
