Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
43.0,6.679020409655284,13894.277154613963,13.31789749772852,25.989699529485904,23.99643855684642,21.0,6.0,145.64949752737857,1780.6367501510927,2.0,3.0,7.0,12.0,5.0,753.2252359227349,43.58549517858614,November,Manager,Good,No
50.0,718.7468752868851,295457.7496867476,0.5639649133237405,33.25762158855849,32.17559539429513,1.0,6.0,477.1406191420533,8958.344436725278,4.0,5.0,2.0,6.0,1.0,951.6708518759685,109.35564780809835,September,Lawyer,Bad,No
28.0,32.938183963648214,12968.832134145065,8.975557236356604,6.044063890572602,33.71932925808089,27.0,7.0,496.7581366793115,3145.045394073169,5.0,5.0,7.0,18.0,4.0,1592.958630797411,3777.9879507790333,October,Writer,Standard,Yes
26.0,262.3913539473476,93595.20236238692,0.21119403589044694,16.201459319600247,37.99045640674197,11.0,12.0,502.3957296952874,6100.498069655029,7.0,5.0,7.0,14.0,5.0,477.0871005610896,226.65262024711603,December,Writer,Good,No
41.0,382.2281168814892,133087.97903677262,8.155245787006045,18.673828685806427,24.673813006061184,6.0,12.0,375.4769757966387,11822.14815283041,3.0,6.0,5.0,14.0,2.0,295.21640477990906,321.9893602921224,November,Entrepreneur,Good,No
40.0,30.13215491247781,11865.461551554647,7.328948652506153,20.269220035799606,27.894141901648045,19.0,8.0,198.08476645616773,2164.743089282524,7.0,6.0,13.0,18.0,3.0,798.4840604439935,4444.807610777227,September,Developer,Standard,Yes
34.0,190.46839154616873,78817.878047005,21.81353619871025,23.130470793628945,36.985149949731664,10.0,20.0,394.3035956150204,2474.384433994017,2.0,3.0,7.0,9.0,2.0,322.98994391845906,278.1729040757075,September,Journalist,Bad,No
40.0,330.7537788192749,25872.46115093647,25.176775687250124,23.046890746372696,34.8087688638694,8.0,17.0,274.1401599775203,3473.1273980376677,8.0,5.0,6.0,15.0,2.0,24.595620996386213,3666.0088587460423,December,Mechanic,Standard,Yes
22.0,13.503035266551988,79356.6063208851,7.621531918483356,26.80671871299711,32.91454075072877,34.0,11.0,838.025230743715,8368.835002915635,4.0,4.0,9.0,14.0,3.0,680.751742028919,180.18321305680453,November,Doctor,Good,Yes
29.0,209.81069615423723,53161.46589353459,23.08663000988967,24.949839709997036,41.70561793568989,11.0,9.0,317.208757401032,2641.4252662768376,7.0,4.0,5.0,10.0,3.0,1097.7835376564385,189.13791897778572,November,Musician,Good,Yes
16.0,186.50434954368816,34016.395788006615,11.021678421030543,6.300704673238386,34.20435353551067,23.0,24.0,148.7570292241575,3461.9551009016673,6.0,5.0,11.0,25.0,7.0,515.1624523716832,496.94040900415064,September,Architect,Standard,Yes
20.0,309.91518445698836,12537.770785876226,3.7091247854794354,9.370065252549352,34.63033655525821,38.0,17.0,113.99303003942396,692.2850952908213,8.0,10.0,8.0,12.0,7.0,4411.0701007519965,550.2541797104215,September,Engineer,Standard,Yes
19.0,19.609114677843834,14371.690991575826,16.478338747189145,13.466590304646047,28.381386367984096,16.0,12.0,715.7108157823174,1385.064429300184,7.0,7.0,9.0,14.0,2.0,1364.1831027645076,4330.5957140596165,October,Writer,Standard,Yes
28.0,38.960996965478365,9537.353254489895,13.310236199946367,8.792414604513226,35.4903791329254,13.0,10.0,284.2980582130306,501.7006974882065,9.0,9.0,12.0,9.0,3.0,1850.4026622179351,319.7422076424345,December,Architect,Standard,Yes
43.0,158.03841545192222,20014.595833304196,1.9836154817016158,25.57485849324752,36.97374435999549,7.0,11.0,255.35178732198906,4309.704499083662,6.0,2.0,4.0,4.0,4.0,1998.7687984908757,296.77404280402425,October,Journalist,Bad,No
51.0,266.05940328102065,145529.89506542642,11.179537272866948,30.974420520276908,30.922131338401208,13.0,11.0,598.9135302153496,11474.371833314468,7.0,7.0,3.0,18.0,4.0,653.9112145480243,412.43761314514535,November,Media_Manager,Standard,Yes
29.0,246.97261087571596,45220.304863552024,7.419167786298985,27.65881327928588,30.611204205939476,38.0,9.0,346.7017556958506,3267.4212698948436,7.0,7.0,11.0,9.0,6.0,683.7640809023443,168.3976881656966,September,Scientist,Good,Yes
14.0,298.10294005826285,47833.88316296605,1.76135817722189,23.93306683256543,31.540699063919277,12.0,8.0,367.4795601889092,1467.1792597437616,4.0,1.0,2.0,3.0,0.0,417.4007539491049,105.47836172621857,September,Teacher,Bad,NM
26.0,47.93579201780351,15297.738593899227,2.517173710167892,13.252042595762191,25.86503179902789,22.0,20.0,250.99746436276408,999.9776188335364,4.0,3.0,6.0,17.0,4.0,816.0994622350331,145.9255611799261,September,Lawyer,Good,No
23.0,494.5195687850637,95961.6459555393,9.887618600616591,32.12685586911124,36.075808414329195,24.0,14.0,325.67214848000606,7391.532608788415,3.0,4.0,3.0,8.0,1.0,281.33552200621335,225.68020977559576,September,Manager,Good,No
43.0,65.52725123430665,36002.35018431857,9.209737635560902,26.884249409561107,27.38633835957686,24.0,13.0,506.3953109555101,2832.510152401269,6.0,7.0,0.0,6.0,2.0,538.4303634227006,11.484289849571766,December,Media_Manager,Good,No
38.0,147.91209015259508,26221.252047902908,3.1250575370200835,25.303467654945564,34.07824795811078,8.0,6.0,368.7040959631744,3881.834218229019,4.0,4.0,9.0,12.0,3.0,1932.174779034365,125.68773605671261,October,Accountant,Good,No
40.0,145.45836199890596,13554.372738174758,5.154841544790273,24.648508009496368,32.24368093248232,24.0,14.0,535.5866621887199,1709.404270815334,6.0,3.0,9.0,8.0,1.0,2889.0217110843782,3426.452180965195,November,Entrepreneur,Good,No
29.0,65.60747975148114,8183.682666556313,9.303842693842089,30.439664040240245,26.236066040730865,19.0,3.0,365.186288564504,1515.1196018236012,4.0,7.0,4.0,3.0,2.0,645.2238682241659,1446.492221649906,December,Lawyer,Bad,No
23.0,109.48824967286788,55029.28196738912,10.609637275859434,28.751692205431652,34.02946868959043,15.0,17.0,392.90436842850727,5102.1200406682265,7.0,5.0,8.0,15.0,6.0,706.1048577579826,53.38876898833065,December,Musician,Standard,Yes
37.0,64.7632018766058,72884.48650821473,13.2865381453066,22.55440504180359,35.94664623364595,21.0,11.0,390.17244758480524,3202.9188990482567,3.0,2.0,7.0,8.0,4.0,692.9930906920616,489.3229701511896,September,Engineer,Good,No
35.0,174.13217171916213,188033.34311964794,5.669007736124275,20.295436230746077,29.614503674416888,10.0,8.0,378.1491623630311,5094.800712713784,5.0,4.0,9.0,12.0,2.0,885.9595986084117,130.97729286635985,November,Architect,Good,No
25.0,186.20041609470448,25937.709645757583,33.0960471244736,19.930211812447624,40.64564566846143,33.0,15.0,218.5828945702531,2083.546949933097,7.0,5.0,11.0,10.0,5.0,548.9611984274375,331.3298301188982,October,Musician,Standard,Yes
38.0,104.28351122862661,52426.43228181919,3.406237693722016,32.85380087068961,34.683631066736154,5.0,9.0,651.4027574019997,3458.3542287357636,5.0,3.0,42.0,8.0,1.0,137.43714282213872,174.40614639274582,November,Lawyer,Bad,No
42.0,45.27221237079444,17219.600338624718,11.58000458778934,21.304120115780393,32.65617406739414,1.0,12.0,315.4820423041066,2413.634634714266,6.0,4.0,7.0,16.0,3.0,1800.4800329067064,644.939227177362,December,Manager,Good,No
27.0,51.01280199423205,22525.814051674417,14.928363452963591,16.495422637674892,34.18843692229902,27.0,29.0,276.14932439303743,1607.9016792433606,9.0,11.0,8.0,23.0,5.0,2492.348728081692,4100.14475908134,November,Media_Manager,Standard,Yes
23.0,91.19687475141733,14920.592404052619,19.206617612153398,11.414607414210877,29.73807043786678,29.0,22.0,341.27033409661203,2203.0799172821266,6.0,8.0,15.0,17.0,8.0,1690.5900179535565,108.53835381327094,October,Doctor,Standard,Yes
28.0,71.65745810510452,12064.957715693738,9.288691968782626,9.10426858176561,28.744611777881836,13.0,18.0,25.32993772738368,1095.8478176467058,6.0,7.0,6.0,10.0,4.0,1721.3839829711912,3877.6588158182312,September,Developer,Good,No
38.0,230.3837487519549,37471.37578516969,7.069144667019753,11.50005272794624,28.50798317818813,19.0,2.0,483.2201789756101,2073.6613488332296,6.0,6.0,7.0,17.0,2.0,803.0539074646371,689.6123112732083,December,Developer,Good,No
40.0,295.2560813499338,20214.366536224436,4.083378557172299,25.116411235088208,28.96395856773742,13.0,12.0,392.86255620106385,3201.7148179235282,5.0,6.0,5.0,9.0,2.0,1501.760998586295,2959.6612546688743,December,Doctor,Good,No
31.0,19.0185014514985,10613.980781989645,11.625376899624516,0.8716282226903331,37.930116259164635,38.0,19.0,103.44541686559495,921.531971887024,10.0,7.0,9.0,20.0,6.0,1822.9157267985825,3934.6638371246445,October,Media_Manager,Standard,Yes
29.0,361.2370986181377,49668.25853371656,16.554831879126805,8.345310687140056,24.960288293912626,25.0,10.0,199.5478379479285,1759.7849427360416,5.0,4.0,7.0,12.0,3.0,2224.74063081843,187.40318941571994,December,Mechanic,Good,No
45.0,105.58635039479654,18243.516934032545,-0.8628284245839506,16.313105375079942,31.4822153644289,29.0,8.0,159.6868674256457,945.3007299269648,5.0,8.0,3.0,21.0,3.0,2310.867419209559,271.31779892205446,December,Scientist,Good,No
39.0,157.73950119130248,16654.333918604916,31.534716103143683,32.18674332094156,27.745412000765178,20.0,9.0,336.29128749445556,2146.4509669301897,7.0,6.0,6.0,13.0,3.0,519.1527788880292,625.415336197186,October,Media_Manager,Standard,Yes
31.0,71.81599054937995,52941.75863673683,14.458139011163208,12.843237348267166,33.03660414739588,24.0,15.0,396.1943962145705,5726.094453200042,7.0,6.0,6.0,22.0,4.0,1280.6969487201259,436.4427402725467,September,Lawyer,Standard,Yes
29.0,138.668946441416,31775.255826858538,11.199909923728843,19.745781177327956,40.75013497037318,32.0,14.0,268.9167014146715,3703.4267053979115,5.0,5.0,7.0,23.0,7.0,1433.6665325558492,275.4626514012699,October,Media_Manager,Standard,Yes
46.0,346.03929898976406,144524.71404930402,5.037967842252474,31.775457515421635,26.0475604113104,21.0,3.0,535.9228524974603,9284.755069742227,4.0,4.0,2.0,11.0,0.0,614.0821976897766,160.1213665829065,November,Engineer,Bad,No
52.0,339.0153942672394,66819.31345804119,5.230694732301753,8.763147555767635,32.87602584049571,-0.0,2.0,315.5270527658531,2313.9322211872804,3.0,3.0,1.0,5.0,2.0,397.2555817403147,87.76068603112252,December,Media_Manager,Bad,NM
40.0,407.0401140835542,41062.45278817561,15.851439557591075,5.6196796512603555,34.77575133784841,24.0,25.0,349.9047874816865,3471.6901071238954,7.0,6.0,10.0,22.0,3.0,772.5063610687934,107.49787512261875,November,Doctor,Standard,Yes
41.0,208.34981829109364,78781.74107312945,8.03437467180063,29.619502524061886,33.67218929062013,12.0,18.0,427.43900847794555,7751.16614026837,7.0,5.0,4.0,12.0,6.0,548.3224005388581,421.56204597977154,December,Musician,Standard,Yes
29.0,33.979162615320156,30561.63968585389,23.702875729217237,21.752232309908266,29.32533523443548,28.0,20.0,214.80569822264985,1273.0522121295412,7.0,7.0,9.0,22.0,4.0,1332.5813159118932,1393.5739211463836,November,Scientist,Standard,Yes
38.0,276.3073326168329,72218.3245671418,18.419541816449108,23.2231039168812,23.131881094717382,2.0,4.0,398.6171183769296,3196.593343609569,2.0,3.0,3.0,4.0,3.0,537.7616955853224,411.78497377721413,October,Developer,Bad,NM
29.0,170.97164955620914,113440.86463663269,4.747259458600027,26.65136219741629,29.19785454659231,3.0,2.0,589.096820388567,11264.911955771386,4.0,6.0,3.0,4.0,3.0,392.14087405828724,443.88759262225574,November,Journalist,Bad,NM
25.0,444.72762815237394,137963.85359784486,16.457301166604307,14.000196130858512,38.198021519673205,10.0,11.0,360.3182696170376,5869.11106520825,6.0,8.0,10.0,11.0,2.0,915.408579769122,174.6617554602385,December,Journalist,Standard,Yes
33.0,170.34581260880083,71487.67916109053,1.0777517020656333,20.17183101846547,30.443452486155987,19.0,5.0,486.3533270453196,6095.5837166482215,4.0,5.0,4.0,11.0,2.0,693.301789194503,321.55214768924907,October,Architect,Bad,No
24.0,76.906207668096,34063.250323624525,5.483834426306917,14.529926110813449,37.879048412670784,17.0,20.0,411.43869152158834,2539.6239375185833,7.0,3.0,12.0,20.0,2.0,3178.560591683161,107.76805334952053,November,Scientist,Standard,Yes
55.0,16.938215583165366,112956.66452984989,3.0823519576988545,21.684634972725235,23.354513193881047,20.0,22.0,727.0385134026895,3635.7744097470722,7.0,7.0,9.0,14.0,4.0,725.3281600526699,182.74462292955468,October,Musician,Standard,Yes
36.0,35.14868851867111,12717.063670629921,3.1904254023641414,23.304304054991803,44.495860401831784,6.0,2.0,192.31805786013607,1769.722836965578,6.0,5.0,3.0,14.0,3.0,1594.3616428014939,4243.372971851727,October,Mechanic,Bad,No
39.0,172.99052740170447,26199.530253098892,10.41679821985991,21.633495407433998,34.31082693217685,8.0,7.0,485.2012722223956,2612.61565464139,5.0,4.0,4.0,2.0,2.0,396.97093081596074,2761.3494328456204,December,Media_Manager,Bad,NM
36.0,186.59293996904773,29254.84305369919,14.95586692011111,11.678593753798737,25.73000120822151,44.0,10.0,431.7453638088375,2366.5129275726013,4.0,8.0,8.0,13.0,4.0,2002.3289765408215,134.36707010713332,October,Mechanic,Standard,Yes
18.0,82.0658168976401,26005.96314062409,9.466450368617242,19.300363836166753,37.74830220772348,11.0,16.0,178.65837912577697,1407.6466104682772,6.0,4.0,8.0,21.0,1.0,843.0959569378133,3529.604537996213,November,Lawyer,Good,No
48.0,17.937321818603014,10894.121492617503,4.581733142810926,28.84052719129852,33.189860342966156,1.0,11.0,404.92779680877607,1060.0312642991032,3.0,3.0,2.0,13.0,0.0,604.1198801427307,2688.5366660619757,September,Journalist,Bad,NM
36.0,153.1362614360723,27657.785531761838,18.381303601015663,26.934770876537698,22.513301520807282,12.0,8.0,388.15452806614826,2117.4908493211346,6.0,3.0,12.0,18.0,3.0,484.01683445602487,355.9421384700712,September,Mechanic,Good,Yes
43.0,50.4205190330324,79550.43652900701,9.611781438989638,19.311033353554762,32.9470785392177,17.0,5.0,431.598705148372,3625.2716446528693,5.0,4.0,3.0,13.0,1.0,156.27476578246225,1938.2471964367946,October,Engineer,Bad,No
45.0,277.7142052929578,18589.86081095914,7.673545365912563,24.173882415123387,27.688915466634647,13.0,15.0,336.56985534691205,2001.8984018395843,4.0,3.0,7.0,10.0,0.0,462.34711934510744,3012.0440003066174,October,Scientist,Good,No
33.0,179.1397426504467,335170.7815512124,6.6758203802693075,6.983823239429739,33.10519047298156,20.0,5.0,721.1229132779107,7277.744678670617,1.0,3.0,9.0,4.0,3.0,329.99982390579123,531.6882854249744,September,Developer,Bad,NM
26.0,129.85725223834947,32528.19159519963,9.868604668139618,26.776597356742172,35.315441698986355,3.0,7.0,452.73267572407053,1814.6585024216304,4.0,3.0,2.0,4.0,4.0,1729.5978109694468,252.9150529754827,November,Journalist,Bad,No
37.0,366.78033302040785,110581.3878037285,18.511450230678772,18.090312263669205,30.738409216626774,13.0,9.0,26.331796285164074,9987.264366194862,6.0,4.0,9.0,17.0,5.0,1328.9619540459325,506.26228783935005,November,Engineer,Standard,Yes
20.0,0.3984692535053747,16188.519942909548,21.402927972251153,19.212891642662328,32.632365620261275,27.0,10.0,375.48958647670884,654.6241544330256,9.0,10.0,13.0,25.0,6.0,1943.6411532734708,103.16044169351893,October,Musician,Standard,Yes
29.0,339.95440400465856,147155.82376671245,-3.0755098176134634,26.09766921400414,37.414636947098465,23.0,6.0,354.0136074333169,4229.167625323095,5.0,6.0,2.0,2.0,4.0,408.06327238817624,161.65533360718982,October,Musician,Bad,No
23.0,95.41549749673025,42237.72927114532,21.399164610821376,11.72135694973747,38.23295618351462,34.0,18.0,310.01996514026644,5699.006823148804,6.0,9.0,13.0,16.0,6.0,2208.8543555941956,420.64140024039966,October,Doctor,Standard,Yes
47.0,166.63357231316235,14406.250033288296,6.396752932455897,8.272537412520023,43.45686988745545,53.0,8.0,121.75449425745899,1665.791457021905,7.0,7.0,8.0,15.0,4.0,1077.5692322889497,84.90002426623238,September,Accountant,Standard,Yes
30.0,175.38842524501962,30545.702333048794,7.528537479878263,12.844413148645685,29.20406124945343,37.0,18.0,294.96366928195926,2807.1979015726797,6.0,7.0,11.0,20.0,3.0,1826.8413415670666,444.20775981682095,October,Mechanic,Standard,Yes
38.0,22.708414700211957,18056.875719872438,15.225843553876324,22.611800020645944,29.241014210948915,9.0,18.0,338.6964716150584,1318.47740312397,8.0,5.0,8.0,17.0,2.0,2361.078725837703,2879.197929379627,September,Musician,Standard,Yes
24.0,120.58131114994033,48468.43763595933,14.035688860351286,16.80919310515594,31.207190817289106,13.0,6.0,548.4135307003332,4660.261782153104,6.0,4.0,4.0,14.0,4.0,1069.5751767857103,374.62810052228065,December,Developer,Good,No
30.0,200.54696687420375,29674.178328210706,9.275138741516095,23.87916194778228,36.46758380017404,43.0,8.0,391.14555996136255,3952.952932720061,6.0,6.0,11.0,15.0,2.0,1525.2334391911647,2790.7417133216386,September,Doctor,Standard,Yes
23.0,486.8267857512589,172826.0352079376,21.962822518247226,2.7974570023787404,34.313579173213874,30.0,16.0,517.5900534600186,8227.922199090683,5.0,9.0,12.0,17.0,8.0,3111.7412782277165,265.45406044176616,October,Scientist,Standard,Yes
26.0,359.7852950292461,151826.59726006314,10.818639769462383,15.633359518125928,26.217850865637008,10.0,9.0,285.97693714220316,8059.212412292654,9.0,3.0,4.0,12.0,1.0,1196.9207497473342,698.8617903838852,October,Engineer,Good,No
37.0,13.807115183990227,35988.634186892035,3.606503743228071,11.94743972390188,35.90358248254056,15.0,4.0,377.4142291405452,3352.752588425234,4.0,5.0,4.0,7.0,1.0,942.2091843297585,15.491273712670875,November,Mechanic,Bad,NM
32.0,17.15188332044414,9552.411279713864,4.630165462590828,6.529130050866058,28.000017985736044,64.0,16.0,166.58573173106961,828.6681763365602,11.0,10.0,12.0,23.0,7.0,2685.3671009958143,1601.8145485932891,November,Developer,Standard,Yes
43.0,43.7980822296728,34394.08787274571,10.173852197764905,9.613323249041798,30.77876406012134,31.0,16.0,287.7183070640182,3644.4632810908342,7.0,5.0,15.0,14.0,2.0,2958.4666827663505,280.1387846450737,October,Lawyer,Standard,Yes
38.0,299.39587722007224,65446.6003306364,0.17209318923579886,32.16165039319134,30.86330138427655,20.0,12.0,259.96291054341475,4850.643446232141,6.0,3.0,5.0,12.0,0.0,541.8693904242131,113.16408582991754,December,Writer,Bad,No
37.0,111.27625412969105,53567.7424694136,12.940987396745218,14.86476493451778,33.00580897393892,27.0,19.0,316.13166744588045,4903.327386104079,8.0,5.0,13.0,19.0,8.0,816.5338530361961,328.00018720133494,September,Journalist,Standard,Yes
42.0,307.45641685087537,63777.226425269335,12.268349123601535,19.066485933824822,36.46481965116836,30.0,30.0,599.6524061514077,4536.6026327578375,1.0,8.0,7.0,5.0,2.0,781.4440471834243,166.46044794161514,October,Journalist,Standard,Yes
46.0,154.4338473408506,23301.837100231594,1.5972817046578918,16.872635449721372,34.522715668984276,19.0,9.0,345.3392347985297,1556.1931868348413,5.0,6.0,6.0,14.0,4.0,2137.0007767710313,168.01703768103448,November,Accountant,Good,No
31.0,246.61615074074663,206136.62394994014,13.207717742903466,13.583836318981866,32.86017474368356,4.0,11.0,434.70058745853567,5041.3583446480825,5.0,4.0,6.0,11.0,2.0,138.58035623178316,350.3321064338599,September,Lawyer,Bad,No
52.0,114.0551652536083,42666.08764045467,5.125971418287278,30.23167681009187,26.89973766219564,2.0,1.0,300.65767266876765,1927.0610937731187,2.0,4.0,3.0,7.0,5.0,477.9301982775946,952.432592741192,December,Accountant,Bad,NM
33.0,136.45950432410305,24504.201907084993,8.026644896317546,26.57025369008778,32.73263880645305,22.0,6.0,223.94827144473285,2386.6050754875873,1.0,4.0,5.0,15.0,3.0,434.9365170001599,174.56306604319298,December,Teacher,Bad,No
