Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
19.0,477.95922512765725,33023.99447496139,13.257850221178707,12.845554918551613,32.24603194238487,16.0,20.0,118.83606161831219,4150.1884959380795,8.0,7.0,10.0,22.0,6.0,2712.1533163688164,421.495647585083,October,Engineer,Standard,Yes
27.0,142.98906323798371,10569.127512098681,17.907361658484927,13.95591959068878,31.172160785032002,15.0,19.0,173.66676724174616,1075.648804192568,6.0,5.0,13.0,12.0,3.0,491.888347839873,3540.091707814684,September,Scientist,Good,Yes
46.0,65.99130544910568,27136.772455689883,2.7000430661296555,8.151357266036909,32.417066241924545,5.0,8.0,711.9584200999851,5310.4403128760005,4.0,5.0,2.0,2.0,3.0,91.59346838817831,1613.7741717556987,November,Entrepreneur,Bad,No
37.0,54.11920447653278,18028.5292281652,4.443405260603228,22.167107398628616,35.44657246691451,5.0,5.0,567.4759894313944,1511.6899589140576,1.0,5.0,6.0,8.0,2.0,414.0592051418889,2981.66808810692,September,Mechanic,Bad,NM
42.0,353.35629415193375,266957.7974245448,7.3860774208106434,24.23589846067874,34.63893202995412,5.0,6.0,1086.3716287413074,8635.226036892835,1.0,3.0,2.0,0.0,1.0,312.6371194416611,179.25441365708994,December,Accountant,Bad,NM
40.0,138.9117116004881,34615.66045215804,3.9366638941800502,31.718098894172726,20.951425422751846,17.0,4.0,723.5964261877814,8033.505399703557,10.0,5.0,3.0,10.0,7.0,271.76192318688476,43.624387478432695,November,Teacher,Bad,NM
36.0,379.93575154389373,32079.54999309104,8.357662565036915,3.307023281249826,32.6906301206121,61.0,26.0,90.29257970296337,3623.0124013160967,10.0,10.0,10.0,27.0,6.0,3585.9932974241256,49.82846653288681,December,Engineer,Standard,Yes
33.0,92.0551534485492,29810.855770999802,8.009765647287065,12.762499382799263,34.84719980975012,17.0,18.0,474.97589433165126,2630.982389698891,5.0,6.0,7.0,15.0,2.0,1884.0975322793984,102.356054279001,October,Accountant,Good,Yes
23.0,6.298273667174893,18263.995489181736,26.16605376116632,10.080494081132372,30.996738316098725,25.0,17.0,286.6460382005595,2376.739741545271,8.0,7.0,10.0,18.0,5.0,1023.1965262597964,155.26544689043178,October,Lawyer,Standard,Yes
36.0,326.2931052968112,153226.97305503863,8.910944195879122,18.59156523603724,30.294801217702847,20.0,12.0,276.8247464347038,5815.031532880732,7.0,6.0,4.0,9.0,3.0,695.2984759791101,75.5992860927554,December,Engineer,Good,Yes
41.0,34.727338854975926,12019.792109489868,16.36630342106601,29.88253259687349,29.222503343735163,7.0,6.0,248.36133045123964,1359.0163091581621,1.0,2.0,2.0,11.0,2.0,33.50655392372911,3726.6920466020406,November,Lawyer,Bad,NM
27.0,88.83377414612634,32270.962258437303,7.452811369403637,11.042845235316008,37.6762087733102,25.0,31.0,270.4662985503254,2575.151657374171,7.0,8.0,7.0,15.0,3.0,3167.899583034127,150.07190653169246,October,Accountant,Standard,Yes
31.0,196.92422460984807,13709.757929930493,11.211858342014892,27.23849272832291,27.756770113191337,27.0,18.0,268.81108483924197,1916.3228155221802,6.0,6.0,8.0,12.0,5.0,1187.2221469387061,196.68951332215093,October,Mechanic,Standard,Yes
36.0,61.9963316175233,28137.683649838935,16.91950866663925,14.705497945095999,30.923924859654658,20.0,16.0,311.4775161551561,2279.9925111440984,2.0,5.0,7.0,8.0,3.0,132.98086833856954,4125.200950537335,September,Writer,Bad,No
36.0,225.15526366215295,29060.803128250438,16.42550261632019,25.3618411798725,36.78638561932904,7.0,10.0,263.96039184137044,2951.4458590511804,4.0,3.0,5.0,13.0,4.0,496.10712655952636,76.76293436967498,September,Developer,Good,No
29.0,99.31916342839105,14341.74691328729,11.32648092437897,13.598394124823585,33.121139824568,20.0,25.0,214.6454658832192,1021.4913958990097,9.0,9.0,15.0,26.0,3.0,2051.220449513107,126.74493193036224,November,Manager,Standard,Yes
46.0,44.271452902877165,66696.12171097907,10.288806314908335,27.859000253134525,29.105419212827726,18.0,7.0,641.5485648612104,4114.044089706018,7.0,6.0,10.0,15.0,2.0,1017.6795665204218,103.38192998465918,October,Doctor,Standard,Yes
16.0,184.71293508010453,25572.359802036488,12.228472614683884,22.802596864335158,32.37454363618453,13.0,20.0,396.4086416984461,2914.2693993717608,2.0,6.0,7.0,10.0,2.0,1050.265486298544,6.790884021663842,October,Scientist,Good,No
38.0,31.98027828047858,15779.40878509805,6.083337576643455,18.722563051593966,26.509494570813757,13.0,13.0,338.50324301969,1077.5902259059726,5.0,2.0,13.0,23.0,5.0,2419.011322237676,32.44445392152657,November,Teacher,Good,Yes
31.0,80.88060890350683,22104.939703354485,11.958692765940242,16.07533070839213,33.64252072992458,21.0,21.0,182.01681230652954,1696.089138185054,5.0,4.0,7.0,2.0,4.0,1829.2964870822846,134.67686911799007,November,Musician,Good,No
55.0,275.9741088693009,31483.703900858418,14.248895999454376,14.616869173055989,35.916548514697595,44.0,23.0,310.3198863716326,2792.092601217282,9.0,11.0,12.0,12.0,4.0,3274.7268482021022,215.71872177272587,October,Musician,Standard,Yes
33.0,98.18193099369962,42569.128253001654,5.045823023539157,24.425567273318393,34.77175289621601,21.0,11.0,811.0534363933514,3647.9530799863537,7.0,6.0,7.0,15.0,0.0,337.68713657294126,252.063578653622,December,Manager,Good,Yes
39.0,46.62873638555663,11175.481694093967,3.7487473166315404,28.905560048233554,31.619927334902016,11.0,18.0,291.92515797154647,1339.2580116355005,4.0,4.0,3.0,17.0,3.0,409.15136822596025,369.5919867739375,October,Journalist,Good,No
51.0,279.5381986224852,66251.62799957836,13.052750034340775,20.62694105220703,30.066942019319097,28.0,30.0,255.02850158790378,3693.044689866261,9.0,10.0,14.0,17.0,5.0,2881.8539528478877,218.31836783027686,December,Doctor,Standard,Yes
23.0,241.61652819952718,26157.967207407735,12.087526250531344,6.883594296690092,33.393726074665274,53.0,22.0,287.9433571365091,3387.7845483523884,4.0,8.0,16.0,20.0,7.0,4265.936751555347,241.68015771244737,October,Musician,Standard,Yes
27.0,453.2797906488118,87305.72323949094,10.263942995580472,21.7548850407386,41.12403385208309,10.0,19.0,676.4614634160299,12091.374466255647,7.0,7.0,2.0,18.0,1.0,479.67435368951817,3223.420643497676,October,Accountant,Standard,Yes
29.0,263.1329426621663,38897.55767310674,-2.599914977019136,15.337430619387192,34.279492164422244,22.0,13.0,250.21367398570808,3415.1961054962508,9.0,7.0,5.0,20.0,2.0,1296.6364141547815,326.8433600213574,December,Lawyer,Standard,Yes
34.0,54.42049821911599,21550.800761044793,8.659602200392897,15.313712487336545,29.64936062125916,23.0,12.0,311.40069663286147,2416.369947761885,6.0,5.0,14.0,15.0,2.0,676.4297410452464,4287.700999774849,November,Lawyer,Good,No
29.0,41.47269028657894,20309.88917074455,17.69347196158652,8.66176428834433,25.29701915450395,20.0,4.0,267.3787700373713,1354.182270444859,6.0,4.0,5.0,15.0,7.0,1239.0129752230903,305.5967970889087,October,Architect,Good,No
42.0,53.69126971747983,29229.055681950027,7.6040379457053255,7.889771451779893,29.41083979222756,9.0,8.0,759.0105861556816,1971.5003210622413,4.0,8.0,5.0,10.0,2.0,1164.421794057353,970.3350226853565,September,Lawyer,Bad,No
44.0,92.81628401383878,54688.7989988731,6.936044054166317,21.973835212129757,36.21019171777541,2.0,3.0,399.49828982018187,6419.722174516468,4.0,3.0,2.0,15.0,4.0,611.1194041229109,148.98714352346096,September,Manager,Bad,NM
31.0,176.66172939593145,13679.910051827148,12.05880642048772,28.091917335080268,30.122352405578894,20.0,15.0,75.1705364389035,1090.907282561743,7.0,7.0,7.0,16.0,5.0,1226.2764072251732,159.30590563237268,October,Accountant,Standard,Yes
17.0,27.573772423190174,2144830.740400035,4.389685845330536,17.375591640508844,39.576747659032016,25.0,16.0,896.3851571150384,8605.23017379164,4.0,5.0,9.0,17.0,1.0,2049.2041846958755,231.73882741550048,October,Musician,Standard,Yes
36.0,72.24189209178816,29111.448134815917,3.799020553579787,20.712397027221982,27.919496196401116,12.0,10.0,756.3165546176913,3003.392225225694,5.0,3.0,4.0,14.0,8.0,524.2021000507219,4104.336830080993,October,Journalist,Bad,No
23.0,23.415709495928294,7339.855781887341,21.120269995617104,7.963588963138193,42.770143363316876,41.0,27.0,482.645218596763,1301.5603092187812,10.0,5.0,16.0,12.0,8.0,1805.911787511237,34.537788807981386,September,Developer,Standard,Yes
31.0,210.26095203607713,420181.8348050582,6.558122746751092,33.834429387381476,40.91993894854052,2.0,12.0,1075.1759665954337,8520.39773038579,1.0,3.0,4.0,6.0,1.0,670.1162933732875,31.927213722652453,November,Mechanic,Bad,No
39.0,145.59714369373964,27953.32744647155,0.8388465125999893,22.73106434949375,37.10014206013783,26.0,7.0,411.9669554942325,2100.8798207379446,5.0,5.0,6.0,8.0,5.0,619.472670997611,153.1512528392939,November,Lawyer,Good,No
39.0,434.16450052567,51291.37046195563,5.348638894624827,21.41403115956878,37.015323735451524,7.0,11.0,135.10847855096577,5794.691269979922,4.0,2.0,5.0,9.0,1.0,346.79895808370236,180.26248721573174,November,Engineer,Bad,No
40.0,450.1416586488928,303327.4379712926,4.707323867853958,17.34266395389443,35.52863787274757,33.0,5.0,718.4518608789691,8212.585353403692,1.0,3.0,3.0,11.0,1.0,413.706117630631,314.95825980589757,September,Lawyer,Bad,No
18.0,594.5267922907575,42020.86869708815,10.374841648552476,20.37095175327613,26.825479214218426,9.0,10.0,149.02660239341606,3916.3061520376323,8.0,6.0,10.0,16.0,2.0,3338.2023217404544,57.45004224711825,October,Doctor,Standard,Yes
45.0,64.21938738195377,21555.85795002199,10.157368698862093,6.589527083510063,29.335642638179813,28.0,18.0,305.5157482791136,1518.4566556813138,4.0,5.0,8.0,15.0,2.0,764.7381820516264,155.36465423002116,November,Engineer,Good,No
39.0,124.51570322335286,13892.543538497463,12.422889964939156,6.2370179323573325,29.156292512384823,50.0,21.0,142.36626918725273,2517.7061360464972,5.0,8.0,10.0,16.0,5.0,4006.3618562766455,195.51762748582922,September,Engineer,Standard,Yes
35.0,382.571577129584,171932.4585546561,5.985969198052278,32.46525399757513,28.799849671609465,-2.0,11.0,592.5235187357335,6968.636850897736,3.0,4.0,4.0,4.0,0.0,243.59350758900172,941.8314106854326,December,Accountant,Bad,NM
48.0,65.22268568579095,20090.034681844096,10.33864278898378,11.106845530370492,27.893200348335288,19.0,4.0,695.2161587064656,3865.3624291501224,8.0,9.0,6.0,12.0,5.0,734.9535813085199,230.40963383424776,November,Journalist,Good,Yes
40.0,220.1432010297322,27346.866926275587,4.0452251420958305,28.809062117266137,31.67775636015206,17.0,9.0,745.2856123906921,6452.022015171367,6.0,3.0,2.0,2.0,2.0,517.5701324740089,35.29337230928178,October,Musician,Bad,No
51.0,38.51649500943808,17511.572073221865,4.608437718718903,30.055505814062542,32.780780206488856,9.0,8.0,673.2036416100184,1903.4403202465212,3.0,7.0,4.0,9.0,3.0,780.7716337800954,767.8479883174641,October,Media_Manager,Good,No
14.0,58.81634521063794,10347.49154265228,9.004806074849132,11.434806853502835,32.00080392308197,46.0,28.0,335.4588037692033,2102.5685423413274,8.0,6.0,10.0,21.0,4.0,4752.280515418186,1671.2812891174422,December,Engineer,Standard,Yes
36.0,72.5910177352413,22313.686657026446,6.901656656965624,31.99711281567528,27.986984529983644,0.0,5.0,772.7700398039348,2869.2414056991947,1.0,4.0,4.0,11.0,9.0,130.755675533218,270.51755805392906,December,Developer,Bad,NM
41.0,47.344823185360575,13355.210878611033,19.829625822518555,5.424649642337897,28.352177966070922,30.0,17.0,356.087208877398,2417.8047345506156,3.0,6.0,9.0,19.0,4.0,2598.6800409803614,221.31450787150828,December,Engineer,Standard,Yes
29.0,131.44593287383077,100805.70187093662,21.100413615892723,17.053376619556502,31.02854041058465,8.0,4.0,505.84332898375305,4229.281411653582,5.0,1.0,5.0,9.0,5.0,579.9178396743955,193.13773825373158,October,Musician,Bad,No
34.0,336.9977003520029,73398.18652515743,13.981712428020408,12.049885949399709,33.07543741431016,32.0,24.0,242.05005069813078,6686.51310990415,7.0,5.0,5.0,27.0,5.0,2852.156588259416,300.9688956415688,November,Entrepreneur,Standard,Yes
31.0,53.81892132093234,46401.2231574109,8.006098052593899,13.284196346407498,24.24870294849165,27.0,13.0,463.4287933280866,2750.0972453701056,7.0,5.0,11.0,17.0,5.0,1928.045082691902,2505.888462363987,September,Entrepreneur,Standard,Yes
23.0,219.07870868644042,30848.390075144536,9.186647301962257,17.080072158579128,31.990942536604386,6.0,13.0,208.7088209091592,4017.2035907308073,4.0,4.0,10.0,14.0,3.0,655.3192821016519,278.67960223531094,September,Lawyer,Good,No
39.0,169.72108411154144,17416.275597774715,14.039608641950696,13.886690726189954,21.774776244154495,14.0,27.0,223.78792527912938,2597.86293336968,3.0,7.0,8.0,21.0,4.0,2572.711826464826,170.33467845335696,September,Teacher,Standard,Yes
40.0,39.0045693435696,10489.364651111628,27.078757375034666,15.83387602950404,39.757563579510865,10.0,15.0,505.21955211854583,1935.5204731270449,6.0,3.0,6.0,11.0,2.0,65.8130407525169,4073.1667229382415,November,Entrepreneur,Good,No
44.0,104.72244674818766,113685.9755895784,-1.6664185714099506,23.568119679201175,36.679595320131156,19.0,12.0,417.971944175247,4357.74057900722,5.0,6.0,9.0,17.0,1.0,841.2468155748745,57.47008888606733,December,Writer,Good,Yes
23.0,372.1509484063803,194422.02247442203,12.039888435425588,15.27873975531141,44.74056604920662,18.0,25.0,692.2273181001126,8480.42836267286,3.0,4.0,4.0,14.0,2.0,289.66716113216904,219.97931162019643,October,Developer,Standard,Yes
23.0,286.74258475194205,22641.81286069207,13.663621618407362,17.184807608484277,38.081108177298816,22.0,21.0,216.52019360337906,3332.59753282786,6.0,7.0,17.0,20.0,8.0,1006.4481091488685,1999.5774785482377,November,Teacher,Standard,Yes
15.0,529.9131440884464,65277.913714778624,12.245902310292017,19.833689831254055,36.140212789291915,5.0,5.0,212.13266857016222,3936.051933310344,0.0,4.0,1.0,3.0,2.0,54.41052729963041,17.980554430605522,November,Accountant,Bad,NM
17.0,125.46683949133862,36020.30696318116,9.99304911235868,12.094467231688611,29.190995347143307,8.0,19.0,188.36937938369718,2467.1032231506883,2.0,3.0,12.0,12.0,7.0,714.8938591151654,257.223548295427,October,Entrepreneur,Good,No
33.0,242.0553166299245,159643.80914875332,14.294041946440053,18.60729460330981,36.19230227383143,8.0,8.0,724.7067969251242,7720.97994404952,1.0,4.0,8.0,5.0,3.0,443.91357197666565,253.43641015821538,September,Lawyer,Good,No
42.0,188.4122381492663,48191.550209915236,0.8088835189558949,16.313633527399475,37.29958393245809,29.0,16.0,312.16016931282184,2722.902894615037,4.0,5.0,8.0,15.0,1.0,2069.6510426742157,232.16793393160015,December,Developer,Good,No
35.0,590.235681964629,209425.58672120832,13.968211101212741,20.659038291199124,25.828047199993197,3.0,11.0,312.57072685528635,7871.329856567808,2.0,6.0,3.0,4.0,4.0,656.5389780479991,501.9046277438478,September,Lawyer,Good,No
16.0,548.0787979089993,105441.73431988341,1.545763247003567,29.55833758543656,37.17583444550107,5.0,5.0,498.7705246151073,6249.305186033445,0.0,5.0,1.0,5.0,2.0,1283.563325771141,2054.979244658729,October,Manager,Bad,NM
28.0,157.2286629563306,25233.583130847735,-0.8849717638837742,24.2788060219346,37.225907197629056,16.0,15.0,313.0147294497036,696.8425835675719,6.0,8.0,6.0,17.0,1.0,242.30115969906925,1748.2382290523121,December,Scientist,Good,No
32.0,107.15580293413882,30753.28371792775,14.465661237267522,14.116635643818256,25.89483673596276,48.0,20.0,303.6540661248853,2745.364559370491,5.0,6.0,9.0,26.0,9.0,2095.9905519347,369.58866262899573,September,Mechanic,Standard,Yes
41.0,110.6101405718334,52575.22303741972,19.220796448006634,18.308663993300797,38.89395818675047,0.0,9.0,451.62840798868694,3920.499308295325,4.0,5.0,9.0,16.0,3.0,1578.3208239460002,213.71895199718205,November,Developer,Standard,Yes
32.0,120.82480788797581,33613.3966708801,2.2867284301285977,21.57204725679128,36.47156904002313,6.0,8.0,1109.873809326146,2902.0124027256256,4.0,6.0,4.0,14.0,3.0,748.3234061059577,4362.458130626761,October,Developer,Bad,No
44.0,459.50621301142303,376842.74140838935,3.3200835558549286,27.597897072360524,27.14158325342562,4.0,4.0,576.2979016606847,13996.521725783376,3.0,3.0,4.0,1.0,3.0,93.15578772688568,633.8047911773051,December,Accountant,Bad,NM
40.0,134.63127056174548,17167.472316112126,27.35664511319037,15.983002312435701,32.60314595208747,11.0,29.0,231.26304796063968,2497.8968194141567,4.0,6.0,9.0,16.0,3.0,1866.588216994312,249.67720830348924,November,Mechanic,Standard,Yes
38.0,287.22310295120155,101137.31755712813,7.631629396299775,30.71976642674923,28.48649111885208,31.0,9.0,408.4069310177481,5461.32270844644,10.0,5.0,1.0,10.0,3.0,1007.1007610075783,226.24255958038302,December,Journalist,Standard,Yes
35.0,73.49643002216828,14133.76918050833,7.198141305374552,17.335466757578672,28.998390619297506,33.0,24.0,190.34359945946213,3095.9572677592028,5.0,5.0,12.0,15.0,4.0,3758.442955481896,377.4008956069085,November,Scientist,Standard,Yes
36.0,345.83161565783564,264542.54625275015,9.159184248525332,14.74817896738756,33.34679092810994,16.0,9.0,290.0856627947393,7954.837216178626,3.0,4.0,12.0,12.0,8.0,862.8896101482321,647.2840163095633,November,Architect,Good,Yes
29.0,274.56610055465967,185742.3739232358,13.678129958248888,21.994392472723405,39.57356982780188,23.0,11.0,507.2128807284006,13274.671247888247,4.0,3.0,3.0,16.0,1.0,686.522899653451,174.71147949308659,September,Writer,Good,No
34.0,42.88812543535409,85941.21549407071,10.473786317063198,9.859861740630379,24.10974481774077,16.0,9.0,397.1312200377548,4235.236575186248,4.0,4.0,6.0,13.0,5.0,1149.312427916594,246.45560107938104,September,Architect,Good,No
42.0,58.445308452650394,8017.548453479802,4.131026981465503,11.76684798221072,26.585425107126504,28.0,27.0,97.650050274633,463.9744887863327,10.0,6.0,15.0,21.0,8.0,3813.235324624495,132.29091353678658,November,Architect,Standard,Yes
35.0,144.88088764177965,61838.339879261686,4.860292457766448,16.50416746204627,37.15632834729185,11.0,6.0,297.8183963203005,4440.867893863945,8.0,5.0,3.0,13.0,4.0,373.70962141072323,350.2582223958536,September,Mechanic,Bad,NM
47.0,95.55482806158147,83341.57456071305,10.642058439132693,18.683257269468754,38.27144774663767,9.0,20.0,516.6833571570241,5160.961136550263,5.0,9.0,5.0,14.0,3.0,3694.9178979725507,19.950653237588483,September,Engineer,Standard,Yes
55.0,208.88178655857192,446997.29436360655,14.654849537154586,33.44415045299388,33.97769825162481,9.0,10.0,917.9135066095802,13376.152635104612,1.0,6.0,4.0,13.0,2.0,1242.5674628619852,332.2383093656636,November,Teacher,Standard,Yes
40.0,58.052520401719846,11896.199965632066,25.63288229253244,20.298509856547923,40.473407515855584,15.0,17.0,166.6339598986277,1419.440812404214,8.0,3.0,7.0,9.0,3.0,900.6654320703515,11.426945150370244,November,Scientist,Good,Yes
48.0,502.95338470862947,44408.17486250574,1.3787730057576368,23.69481566944762,37.73202623420405,2.0,4.0,419.33428241395734,2956.2537687574422,1.0,1.0,2.0,7.0,0.0,19.062149177063425,2293.3534988696288,September,Scientist,Bad,NM
24.0,256.02764033320324,103925.56597767425,6.28304972434438,22.798771715792157,30.24029145281232,9.0,2.0,245.91325608203263,5137.660841911281,3.0,3.0,4.0,6.0,1.0,906.4167812969818,2963.2217586222446,October,Teacher,Bad,NM
26.0,413.4972663586674,87955.2320388177,18.18510184912383,10.99896207921006,23.7168405041849,21.0,22.0,471.05106459119406,4705.511415975594,7.0,8.0,13.0,12.0,4.0,785.6241799012405,4470.695329752769,November,Media_Manager,Standard,Yes
37.0,65.23334697508895,26294.248348526817,12.997484377257713,22.270389037688005,31.06339551818905,40.0,21.0,245.50818210757032,2694.3892686408044,8.0,8.0,7.0,11.0,6.0,865.5676396144653,67.54845393153957,September,Media_Manager,Standard,Yes
39.0,192.8455109308668,30879.429465386464,0.9556439956573399,30.35584566447693,39.08365255427647,10.0,11.0,568.1662726552739,3266.5198405777064,4.0,5.0,3.0,15.0,3.0,1402.5176762119581,1260.6220438913958,October,Developer,Good,No
27.0,254.77451319,96049.68957676875,2.425193368696881,16.844738281277273,35.188365143918276,16.0,10.0,504.6987616219121,6261.372077662549,8.0,9.0,6.0,18.0,8.0,330.53332018027703,348.78880274368714,November,Writer,Standard,Yes
31.0,137.34630319486712,14068.28562624169,18.663357952572138,8.859486781226508,25.396257168024228,53.0,8.0,206.18070447853543,1028.8611607010255,9.0,11.0,11.0,25.0,2.0,4960.409966659103,4169.275508640404,September,Mechanic,Standard,Yes
35.0,336.8360421855242,371341.1182656401,-2.1821154772861764,25.048213852690196,32.1665075161617,7.0,3.0,868.8546005070777,4660.0531953270065,3.0,3.0,6.0,10.0,4.0,1554.7409833937093,406.6826360207111,September,Musician,Bad,No
52.0,213.3677289273805,107110.71185248219,9.901165676218827,18.719197717885265,37.69986299624311,21.0,14.0,231.9386999093385,3730.627526176289,5.0,4.0,4.0,8.0,2.0,726.009272461451,140.3052476307185,October,Entrepreneur,Good,No
33.0,85.02444128373206,18345.437840636227,3.4464414450208025,33.651553312403564,36.48094078454267,7.0,15.0,614.8966562568675,3504.547210734378,5.0,9.0,1.0,13.0,1.0,411.8521447202454,3036.593391520326,November,Entrepreneur,Good,No
37.0,233.85504532893685,85423.11551203986,7.075636894278542,25.57556970246668,35.534630582450426,10.0,11.0,961.319029110353,4728.255312246486,2.0,7.0,11.0,10.0,5.0,825.0411662960017,95.25846388570159,October,Writer,Standard,Yes
43.0,140.92323025728822,22788.83084501059,10.918674012518327,24.047672666779135,24.228346497910753,3.0,11.0,296.5936752018531,2283.479871375609,5.0,6.0,7.0,9.0,2.0,185.78960806981695,985.7628041439582,October,Accountant,Bad,No
40.0,72.52143744605391,159489.6357289026,9.921467086636948,25.57596418431956,32.455093607566944,4.0,7.0,696.60280317022,3822.181072951585,6.0,3.0,4.0,6.0,0.0,218.63746350770958,286.43425875670425,December,Accountant,Bad,NM
33.0,153.45513498882465,32038.44852866587,9.496104470071018,11.911858875636085,34.81916775323482,20.0,8.0,201.66140774762775,2599.6959668616278,5.0,6.0,6.0,9.0,4.0,674.2684845878331,173.06305938863346,September,Mechanic,Good,No
32.0,276.1774682784742,52075.736439978,8.353982548029432,31.36287767077323,38.158537160592864,20.0,13.0,611.9669690332724,3810.399552282889,1.0,6.0,6.0,25.0,2.0,608.9374590262412,3894.8890346859525,September,Scientist,Standard,Yes
20.0,356.29995581658375,31414.05357425678,12.030947938175625,14.162663755159372,28.56825740342465,11.0,19.0,346.6044237930852,3824.0701263447177,8.0,5.0,8.0,13.0,3.0,1373.2128382069366,144.64069106954852,September,Engineer,Good,Yes
40.0,90.08823283333457,21571.15195841724,11.370211805808506,24.17711588759863,25.017437331858883,35.0,8.0,397.83412912796825,1421.5393345582704,3.0,6.0,2.0,8.0,4.0,542.0893814764013,2149.047856008317,November,Architect,Good,No
30.0,248.67722927091683,152977.54285079896,25.412828834627074,15.057279220717987,24.738451879963932,16.0,10.0,395.25817430135135,10202.013469805872,4.0,4.0,7.0,12.0,8.0,392.46922525668384,372.6052610021451,September,Entrepreneur,Good,No
35.0,43.41051587542062,17778.74427661176,9.236170903709404,30.97944924843614,41.30373968698377,47.0,20.0,584.6096928365034,1351.7150605121756,8.0,9.0,3.0,17.0,6.0,419.88238118373846,1887.5628569302817,October,Teacher,Standard,Yes
36.0,357.1597091076128,91521.27331526515,11.477618319870778,28.457966930866576,32.16131892684052,8.0,15.0,416.3177593042467,5101.922194949061,3.0,6.0,10.0,12.0,1.0,339.2472113470133,1023.8704487868505,September,Scientist,Good,Yes
48.0,389.58480914043355,85953.30438717054,19.297450243943405,15.040959400179418,36.86328590715658,42.0,18.0,480.62215114430705,6581.06689211685,7.0,7.0,9.0,8.0,5.0,624.5540363859006,384.70013394472966,October,Lawyer,Standard,Yes
19.0,52.822167544459326,33418.972653524295,11.970955296191836,16.294978667490795,28.036341518183562,20.0,15.0,200.17579853188798,1816.9559073816226,2.0,5.0,7.0,14.0,3.0,510.1796273398108,99.15984207937703,December,Journalist,Good,No
25.0,396.4389652066834,241629.2663561949,1.1003292061267835,23.002212585460256,35.91162892736086,5.0,5.0,538.486862295649,4797.797575253607,5.0,4.0,3.0,6.0,0.0,126.46574401886122,2165.9242942916476,October,Musician,Bad,NM
34.0,48.215099009320085,63668.09171996564,19.69662397421421,19.955925929326554,29.81812235644916,10.0,4.0,608.2663125459468,4185.8266165405175,4.0,6.0,6.0,7.0,4.0,3556.0871984736696,11.051584289215455,November,Journalist,Good,No
